Wavelength (nm),Sum(calc),Na I (5.2e-4),Na II (1.1e-2),Na III (4.0e-21),Mg I (4.2e-3),Mg II (3.4e-2),Mg III (2.1e-5),Al I (1.3e-2),Al II (8.9e-2),Al III (2.5e-6),Si I (1.5e-1),Si II (2.9e-1),Si III (1.4e-5),K I (7.7e-4),K II (2.5e-2),K III (6.9e-13),Ca I (7.8e-3),Ca II (1.9e-1),Ca III (2.7e-3),Mn I (3.2e-4),Mn II (2.6e-3),Fe I (2.1e-2),Fe II (1.1e-1),Fe III (1.5e-5),Cu I (8.5e-3),Cu II (2.1e-2),Zn I (5.7e-4),Zn II (8.9e-4),Mo I (9.1e-6),Pb I (2.5e-5),Pb II (1.5e-4)
593.51,3.726e-2,3.702e-13,,,3.249e-14,1.122e-16,,1.314e-12,1.547e-18,3.156e-23,5.698e-13,1.792e-10,2.659e-27,1.028e-15,9.713e-21,,3.474e-13,1.784e-14,1.574e-31,2.352e-15,6.420e-17,7.990e-15,4.090e-10,2.966e-9,,1.724e-3,5.856e-15,2.904e-18,3.553e-2,,
593.53,3.336e-2,3.698e-13,,,3.249e-14,1.122e-16,,1.314e-12,1.531e-18,3.149e-23,5.697e-13,2.743e-10,2.657e-27,1.028e-15,9.716e-21,,3.471e-13,1.785e-14,1.576e-31,2.352e-15,6.418e-17,7.993e-15,6.042e-10,2.682e-9,,1.933e-3,5.855e-15,2.901e-18,3.143e-2,,
593.55,2.985e-2,3.694e-13,,,3.249e-14,1.123e-16,,1.313e-12,1.514e-18,3.142e-23,5.696e-13,4.184e-10,2.655e-27,1.029e-15,9.719e-21,,3.467e-13,1.785e-14,1.577e-31,2.353e-15,6.417e-17,7.996e-15,8.891e-10,2.419e-9,,2.160e-3,5.855e-15,2.898e-18,2.769e-2,,
593.58,2.528e-2,3.688e-13,,,3.249e-14,1.123e-16,,1.313e-12,1.490e-18,3.132e-23,5.694e-13,7.826e-10,2.651e-27,1.029e-15,9.724e-21,,3.462e-13,1.786e-14,1.579e-31,2.354e-15,6.414e-17,8.001e-15,1.576e-9,2.062e-9,,2.533e-3,5.854e-15,2.894e-18,2.274e-2,,
593.6,2.266e-2,3.684e-13,,,3.248e-14,1.123e-16,,1.313e-12,1.474e-18,3.125e-23,5.693e-13,1.182e-9,2.649e-27,1.029e-15,9.727e-21,,3.459e-13,1.786e-14,1.581e-31,2.354e-15,6.412e-17,8.003e-15,2.297e-9,1.849e-9,,2.803e-3,5.853e-15,2.891e-18,1.985e-2,,
593.63,1.932e-2,3.679e-13,,,3.248e-14,1.124e-16,,1.312e-12,1.450e-18,3.115e-23,5.691e-13,2.180e-9,2.645e-27,1.029e-15,9.732e-21,,3.454e-13,1.787e-14,1.583e-31,2.355e-15,6.409e-17,8.008e-15,4.013e-9,1.565e-9,,3.240e-3,5.853e-15,2.886e-18,1.608e-2,,
593.65,1.745e-2,3.675e-13,,,3.248e-14,1.124e-16,,1.312e-12,1.434e-18,3.108e-23,5.690e-13,3.263e-9,2.642e-27,1.029e-15,9.736e-21,,3.451e-13,1.787e-14,1.584e-31,2.355e-15,6.407e-17,8.011e-15,5.794e-9,1.398e-9,,3.551e-3,5.852e-15,2.883e-18,1.390e-2,,
593.68,1.515e-2,3.669e-13,,,3.247e-14,1.124e-16,,1.311e-12,1.409e-18,3.098e-23,5.689e-13,5.931e-9,2.639e-27,1.030e-15,9.740e-21,,3.446e-13,1.788e-14,1.586e-31,2.356e-15,6.405e-17,8.015e-15,9.979e-9,1.179e-9,,4.046e-3,5.851e-15,2.879e-18,1.110e-2,,
593.7,1.390e-2,3.665e-13,,,3.247e-14,1.124e-16,,1.311e-12,1.393e-18,3.091e-23,5.688e-13,8.792e-9,2.636e-27,1.030e-15,9.744e-21,,3.442e-13,1.788e-14,1.588e-31,2.356e-15,6.403e-17,8.018e-15,1.427e-8,1.052e-9,,4.393e-3,5.851e-15,2.876e-18,9.507e-3,,
593.73,1.242e-2,3.659e-13,,,3.247e-14,1.125e-16,,1.311e-12,1.369e-18,3.081e-23,5.686e-13,1.576e-8,2.633e-27,1.030e-15,9.749e-21,,3.437e-13,1.789e-14,1.590e-31,2.357e-15,6.400e-17,8.022e-15,2.423e-8,8.891e-10,,4.934e-3,5.850e-15,2.872e-18,7.484e-3,,
593.75,1.166e-2,3.655e-13,,,3.246e-14,1.125e-16,,1.310e-12,1.353e-18,3.074e-23,5.685e-13,2.313e-8,2.630e-27,1.030e-15,9.752e-21,,3.434e-13,1.789e-14,1.591e-31,2.358e-15,6.398e-17,8.025e-15,3.433e-8,7.964e-10,,5.306e-3,5.849e-15,2.869e-18,6.350e-3,,
593.78,1.080e-2,3.650e-13,,,3.246e-14,1.125e-16,,1.310e-12,1.329e-18,3.063e-23,5.683e-13,4.087e-8,2.627e-27,1.031e-15,9.757e-21,,3.429e-13,1.790e-14,1.594e-31,2.358e-15,6.395e-17,8.030e-15,5.746e-8,6.786e-10,,5.875e-3,5.849e-15,2.864e-18,4.928e-3,,
593.8,1.040e-2,3.646e-13,,,3.246e-14,1.125e-16,,1.310e-12,1.312e-18,3.057e-23,5.682e-13,5.944e-8,2.624e-27,1.031e-15,9.760e-21,,3.426e-13,1.790e-14,1.595e-31,2.359e-15,6.393e-17,8.033e-15,8.063e-8,6.128e-10,,6.257e-3,5.848e-15,2.861e-18,4.142e-3,,
593.82,1.011e-2,3.642e-13,,,3.245e-14,1.126e-16,,1.309e-12,1.296e-18,3.050e-23,5.681e-13,8.613e-8,2.622e-27,1.031e-15,9.763e-21,,3.422e-13,1.791e-14,1.596e-31,2.359e-15,6.392e-17,8.036e-15,1.127e-7,5.558e-10,,6.639e-3,5.848e-15,2.859e-18,3.468e-3,,
593.85,9.844e-3,3.636e-13,,,3.245e-14,1.126e-16,,1.309e-12,1.272e-18,3.039e-23,5.679e-13,1.492e-7,2.618e-27,1.031e-15,9.768e-21,,3.417e-13,1.791e-14,1.599e-31,2.360e-15,6.389e-17,8.040e-15,1.849e-7,4.848e-10,,7.205e-3,5.847e-15,2.854e-18,2.638e-3,,
593.87,9.761e-3,3.632e-13,,,3.245e-14,1.126e-16,,1.309e-12,1.256e-18,3.033e-23,5.678e-13,2.141e-7,2.616e-27,1.032e-15,9.771e-21,,3.414e-13,1.792e-14,1.600e-31,2.361e-15,6.387e-17,8.043e-15,2.561e-7,4.457e-10,,7.572e-3,5.846e-15,2.851e-18,2.188e-3,,
593.9,9.742e-3,3.626e-13,,,3.244e-14,1.127e-16,,1.308e-12,1.232e-18,3.022e-23,5.677e-13,3.655e-7,2.612e-27,1.032e-15,9.776e-21,,3.409e-13,1.792e-14,1.602e-31,2.361e-15,6.384e-17,8.047e-15,4.142e-7,3.975e-10,,8.100e-3,5.846e-15,2.847e-18,1.641e-3,,
593.92,9.781e-3,3.623e-13,,,3.244e-14,1.127e-16,,1.308e-12,1.216e-18,3.015e-23,5.676e-13,5.195e-7,2.610e-27,1.032e-15,9.779e-21,,3.405e-13,1.793e-14,1.604e-31,2.362e-15,6.382e-17,8.050e-15,5.681e-7,3.711e-10,,8.432e-3,5.845e-15,2.844e-18,1.348e-3,,
593.95,9.890e-3,3.617e-13,,,3.244e-14,1.127e-16,,1.308e-12,1.191e-18,3.005e-23,5.674e-13,8.744e-7,2.606e-27,1.032e-15,9.784e-21,,3.400e-13,1.793e-14,1.606e-31,2.362e-15,6.380e-17,8.054e-15,9.059e-7,3.385e-10,,8.892e-3,5.844e-15,2.840e-18,9.967e-4,,
593.97,9.982e-3,3.613e-13,,,3.243e-14,1.127e-16,,1.307e-12,1.175e-18,2.998e-23,5.673e-13,1.231e-6,2.603e-27,1.033e-15,9.788e-21,,3.397e-13,1.794e-14,1.607e-31,2.363e-15,6.378e-17,8.057e-15,1.231e-6,3.205e-10,,9.168e-3,5.844e-15,2.837e-18,8.111e-4,,
594,1.013e-2,3.607e-13,,,3.243e-14,1.128e-16,,1.307e-12,1.151e-18,2.988e-23,5.671e-13,2.043e-6,2.600e-27,1.033e-15,9.792e-21,,3.392e-13,1.794e-14,1.609e-31,2.364e-15,6.375e-17,8.062e-15,1.935e-6,2.979e-10,,9.530e-3,5.843e-15,2.832e-18,5.911e-4,,
594.02,1.021e-2,3.603e-13,,,3.243e-14,1.128e-16,,1.307e-12,1.135e-18,2.981e-23,5.670e-13,2.850e-6,2.597e-27,1.033e-15,9.796e-21,,3.389e-13,1.795e-14,1.611e-31,2.364e-15,6.373e-17,8.065e-15,2.603e-6,2.851e-10,,9.733e-3,5.843e-15,2.829e-18,4.765e-4,,
594.05,1.032e-2,3.597e-13,,,3.242e-14,1.128e-16,,1.306e-12,1.111e-18,2.971e-23,5.669e-13,4.661e-6,2.594e-27,1.033e-15,9.801e-21,,3.384e-13,1.795e-14,1.613e-31,2.365e-15,6.370e-17,8.069e-15,4.035e-6,2.683e-10,,9.973e-3,5.842e-15,2.825e-18,3.424e-4,,
594.07,1.037e-2,3.594e-13,,,3.242e-14,1.129e-16,,1.306e-12,1.094e-18,2.964e-23,5.668e-13,6.440e-6,2.591e-27,1.034e-15,9.804e-21,,3.380e-13,1.796e-14,1.615e-31,2.365e-15,6.368e-17,8.072e-15,5.378e-6,2.584e-10,,1.009e-2,5.841e-15,2.822e-18,2.733e-4,,
594.1,1.040e-2,3.588e-13,,,3.242e-14,1.129e-16,,1.306e-12,1.070e-18,2.954e-23,5.666e-13,1.039e-5,2.588e-27,1.034e-15,9.809e-21,,3.375e-13,1.796e-14,1.617e-31,2.366e-15,6.366e-17,8.076e-15,8.217e-6,2.448e-10,,1.019e-2,5.841e-15,2.818e-18,1.936e-4,,
594.12,1.039e-2,3.584e-13,,,3.242e-14,1.129e-16,,1.305e-12,1.054e-18,2.947e-23,5.665e-13,1.421e-5,2.585e-27,1.034e-15,9.812e-21,,3.372e-13,1.797e-14,1.618e-31,2.366e-15,6.364e-17,8.079e-15,1.085e-5,2.365e-10,,1.021e-2,5.840e-15,2.815e-18,1.531e-4,,
594.14,1.034e-2,3.580e-13,,,3.241e-14,1.129e-16,,1.305e-12,1.038e-18,2.940e-23,5.664e-13,1.938e-5,2.583e-27,1.034e-15,9.815e-21,,3.369e-13,1.797e-14,1.620e-31,2.367e-15,6.362e-17,8.082e-15,1.427e-5,2.285e-10,,1.019e-2,5.840e-15,2.812e-18,1.206e-4,,
594.17,1.022e-2,3.574e-13,,,3.241e-14,1.130e-16,,1.305e-12,1.014e-18,2.930e-23,5.662e-13,3.063e-5,2.579e-27,1.035e-15,9.820e-21,,3.364e-13,1.798e-14,1.622e-31,2.368e-15,6.359e-17,8.087e-15,2.137e-5,2.171e-10,,1.009e-2,5.839e-15,2.807e-18,8.373e-5,,
594.19,1.011e-2,3.570e-13,,,3.241e-14,1.130e-16,,1.304e-12,9.976e-19,2.923e-23,5.661e-13,4.136e-5,2.577e-27,1.035e-15,9.823e-21,,3.360e-13,1.798e-14,1.623e-31,2.368e-15,6.357e-17,8.089e-15,2.784e-5,2.099e-10,,9.973e-3,5.838e-15,2.805e-18,6.533e-5,,
594.22,9.883e-3,3.565e-13,,,3.240e-14,1.130e-16,,1.304e-12,9.733e-19,2.913e-23,5.659e-13,6.446e-5,2.573e-27,1.035e-15,9.828e-21,,3.355e-13,1.799e-14,1.625e-31,2.369e-15,6.355e-17,8.094e-15,4.111e-5,1.998e-10,,9.733e-3,5.838e-15,2.800e-18,4.471e-5,,
594.24,9.704e-3,3.561e-13,,,3.240e-14,1.131e-16,,1.304e-12,9.572e-19,2.906e-23,5.658e-13,8.623e-5,2.571e-27,1.035e-15,9.831e-21,,3.352e-13,1.799e-14,1.627e-31,2.369e-15,6.353e-17,8.097e-15,5.305e-5,1.936e-10,,9.530e-3,5.837e-15,2.797e-18,3.456e-5,,
594.27,9.401e-3,3.555e-13,,,3.240e-14,1.131e-16,,1.303e-12,9.330e-19,2.895e-23,5.657e-13,1.325e-4,2.567e-27,1.036e-15,9.836e-21,,3.347e-13,1.800e-14,1.629e-31,2.370e-15,6.350e-17,8.101e-15,7.722e-5,1.852e-10,,9.168e-3,5.836e-15,2.793e-18,2.331e-5,,
594.29,9.184e-3,3.551e-13,,,3.239e-14,1.131e-16,,1.303e-12,9.168e-19,2.889e-23,5.656e-13,1.755e-4,2.564e-27,1.036e-15,9.840e-21,,3.344e-13,1.800e-14,1.630e-31,2.370e-15,6.348e-17,8.104e-15,9.870e-5,1.806e-10,,8.892e-3,5.836e-15,2.790e-18,1.785e-5,,
594.32,8.852e-3,3.545e-13,,,3.239e-14,1.131e-16,,1.302e-12,8.926e-19,2.878e-23,5.654e-13,2.658e-4,2.561e-27,1.036e-15,9.844e-21,,3.338e-13,1.801e-14,1.633e-31,2.371e-15,6.345e-17,8.108e-15,1.416e-4,1.753e-10,,8.432e-3,5.835e-15,2.786e-18,1.187e-5,,
594.34,8.638e-3,3.541e-13,,,3.239e-14,1.132e-16,,1.302e-12,8.764e-19,2.871e-23,5.653e-13,3.489e-4,2.558e-27,1.036e-15,9.848e-21,,3.335e-13,1.801e-14,1.634e-31,2.372e-15,6.344e-17,8.111e-15,1.793e-4,1.732e-10,,8.100e-3,5.835e-15,2.783e-18,8.998e-6,,
594.37,8.353e-3,3.535e-13,,,3.238e-14,1.132e-16,,1.302e-12,8.522e-19,2.861e-23,5.651e-13,5.209e-4,2.555e-27,1.037e-15,9.853e-21,,3.330e-13,1.802e-14,1.636e-31,2.372e-15,6.341e-17,8.116e-15,2.537e-4,1.728e-10,,7.572e-3,5.834e-15,2.778e-18,5.899e-6,,
594.39,8.205e-3,3.532e-13,,,3.238e-14,1.132e-16,,1.302e-12,8.360e-19,2.854e-23,5.650e-13,6.772e-4,2.552e-27,1.037e-15,9.856e-21,,3.327e-13,1.802e-14,1.638e-31,2.373e-15,6.339e-17,8.119e-15,3.182e-4,1.748e-10,,7.205e-3,5.833e-15,2.775e-18,4.430e-6,,
594.41,8.107e-3,3.528e-13,,,3.238e-14,1.132e-16,,1.301e-12,8.199e-19,2.847e-23,5.649e-13,8.770e-4,2.550e-27,1.037e-15,9.859e-21,,3.323e-13,1.802e-14,1.639e-31,2.373e-15,6.337e-17,8.122e-15,3.976e-4,1.788e-10,,6.829e-3,5.833e-15,2.772e-18,3.314e-6,,
594.44,8.094e-3,3.522e-13,,,3.237e-14,1.133e-16,,1.301e-12,7.957e-19,2.837e-23,5.648e-13,1.284e-3,2.546e-27,1.037e-15,9.864e-21,,3.318e-13,1.803e-14,1.641e-31,2.374e-15,6.334e-17,8.126e-15,5.513e-4,1.893e-10,,6.257e-3,5.832e-15,2.768e-18,2.129e-6,,
594.46,8.205e-3,3.518e-13,,,3.237e-14,1.133e-16,,1.301e-12,1.339e-18,2.830e-23,5.646e-13,1.647e-3,2.544e-27,1.037e-15,9.867e-21,,3.315e-13,1.803e-14,1.643e-31,2.374e-15,6.332e-17,8.129e-15,6.824e-4,1.999e-10,,5.875e-3,5.832e-15,2.765e-18,1.578e-6,,
594.49,8.616e-3,3.512e-13,,,3.237e-14,1.133e-16,,1.300e-12,2.902e-18,2.820e-23,5.645e-13,2.376e-3,2.540e-27,1.038e-15,9.872e-21,,3.310e-13,1.804e-14,1.645e-31,2.375e-15,6.330e-17,8.133e-15,9.329e-4,2.220e-10,,5.306e-3,5.831e-15,2.761e-18,9.992e-7,,
594.51,9.097e-3,3.508e-13,,,3.237e-14,1.134e-16,,1.300e-12,4.838e-18,2.813e-23,5.644e-13,3.019e-3,2.538e-27,1.038e-15,9.875e-21,,3.307e-13,1.804e-14,1.646e-31,2.376e-15,6.328e-17,8.136e-15,1.144e-3,2.415e-10,,4.934e-3,5.830e-15,2.758e-18,7.334e-7,,
594.54,1.023e-2,3.503e-13,,,3.236e-14,1.134e-16,,1.299e-12,1.034e-17,2.803e-23,5.642e-13,4.294e-3,2.534e-27,1.038e-15,9.880e-21,,3.302e-13,1.805e-14,1.649e-31,2.376e-15,6.325e-17,8.140e-15,1.542e-3,2.787e-10,,4.393e-3,5.830e-15,2.753e-18,4.578e-7,,
594.56,1.132e-2,3.499e-13,,,3.236e-14,1.134e-16,,1.299e-12,1.707e-17,2.796e-23,5.641e-13,5.405e-3,2.532e-27,1.038e-15,9.883e-21,,3.298e-13,1.805e-14,1.650e-31,2.377e-15,6.323e-17,8.143e-15,1.872e-3,3.097e-10,,4.046e-3,5.829e-15,2.751e-18,3.328e-7,,
594.59,1.362e-2,3.493e-13,,,3.236e-14,1.135e-16,,1.299e-12,3.596e-17,2.786e-23,5.639e-13,7.579e-3,2.528e-27,1.039e-15,9.888e-21,,3.293e-13,1.806e-14,1.652e-31,2.378e-15,6.320e-17,8.148e-15,2.488e-3,3.663e-10,,3.551e-3,5.828e-15,2.746e-18,2.048e-7,,
594.61,1.568e-2,3.489e-13,,,3.235e-14,1.135e-16,,1.298e-12,5.883e-17,2.779e-23,5.638e-13,9.449e-3,2.525e-27,1.039e-15,9.892e-21,,3.290e-13,1.806e-14,1.654e-31,2.378e-15,6.319e-17,8.151e-15,2.993e-3,4.115e-10,,3.240e-3,5.828e-15,2.743e-18,1.475e-7,,
594.64,1.979e-2,3.483e-13,,,3.235e-14,1.135e-16,,1.298e-12,1.222e-16,2.768e-23,5.637e-13,1.306e-2,2.522e-27,1.039e-15,9.896e-21,,3.285e-13,1.807e-14,1.656e-31,2.379e-15,6.316e-17,8.155e-15,3.921e-3,4.917e-10,,2.803e-3,5.827e-15,2.739e-18,8.945e-8,,
594.66,2.334e-2,3.479e-13,,,3.235e-14,1.135e-16,,1.298e-12,1.980e-16,2.762e-23,5.636e-13,1.613e-2,2.519e-27,1.039e-15,9.900e-21,,3.282e-13,1.807e-14,1.657e-31,2.379e-15,6.314e-17,8.158e-15,4.672e-3,5.542e-10,,2.533e-3,5.827e-15,2.736e-18,6.379e-8,,
594.68,2.767e-2,3.475e-13,,,3.234e-14,1.136e-16,,1.297e-12,3.196e-16,2.755e-23,5.635e-13,1.985e-2,2.517e-27,1.040e-15,9.903e-21,,3.278e-13,1.808e-14,1.659e-31,2.380e-15,6.312e-17,8.161e-15,5.547e-3,6.243e-10,,2.280e-3,5.826e-15,2.733e-18,4.532e-8,,
594.71,3.595e-2,3.470e-13,,,3.234e-14,1.136e-16,,1.297e-12,6.507e-16,2.744e-23,5.633e-13,2.689e-2,2.513e-27,1.040e-15,9.908e-21,,3.273e-13,1.808e-14,1.661e-31,2.380e-15,6.309e-17,8.165e-15,7.125e-3,7.449e-10,,1.933e-3,5.825e-15,2.729e-18,2.694e-8,,
594.73,4.288e-2,3.466e-13,,,3.234e-14,1.136e-16,,1.297e-12,1.040e-15,2.738e-23,5.632e-13,3.277e-2,2.511e-27,1.040e-15,9.911e-21,,3.270e-13,1.809e-14,1.662e-31,2.381e-15,6.307e-17,8.168e-15,8.380e-3,8.359e-10,,1.724e-3,5.825e-15,2.726e-18,1.896e-8,,
594.76,5.583e-2,3.460e-13,,,3.233e-14,1.137e-16,,1.296e-12,2.089e-15,2.727e-23,5.630e-13,4.378e-2,2.507e-27,1.040e-15,9.916e-21,,3.265e-13,1.809e-14,1.664e-31,2.382e-15,6.305e-17,8.173e-15,1.061e-2,9.894e-10,,1.441e-3,5.824e-15,2.721e-18,1.111e-8,,
594.78,6.649e-2,3.456e-13,,,3.233e-14,1.137e-16,,1.296e-12,3.308e-15,2.720e-23,5.629e-13,5.285e-2,2.505e-27,1.041e-15,9.919e-21,,3.261e-13,1.810e-14,1.666e-31,2.382e-15,6.303e-17,8.175e-15,1.237e-2,1.103e-9,,1.272e-3,5.824e-15,2.718e-18,7.742e-9,,
594.81,8.609e-2,3.450e-13,,,3.233e-14,1.137e-16,,1.296e-12,6.548e-15,2.710e-23,5.628e-13,6.960e-2,2.501e-27,1.041e-15,9.924e-21,,3.256e-13,1.810e-14,1.668e-31,2.383e-15,6.300e-17,8.180e-15,1.544e-2,1.292e-9,,1.048e-3,5.823e-15,2.714e-18,4.472e-9,,
594.83,1.020e-1,3.446e-13,,,3.232e-14,1.137e-16,,1.295e-12,1.027e-14,2.703e-23,5.626e-13,8.322e-2,2.499e-27,1.041e-15,9.927e-21,,3.253e-13,1.811e-14,1.669e-31,2.383e-15,6.298e-17,8.183e-15,1.783e-2,1.429e-9,,9.171e-4,5.822e-15,2.711e-18,3.087e-9,,
594.86,1.307e-1,3.441e-13,,,3.232e-14,1.138e-16,,1.295e-12,2.005e-14,2.693e-23,5.625e-13,1.080e-1,2.495e-27,1.041e-15,9.932e-21,,3.248e-13,1.811e-14,1.672e-31,2.384e-15,6.295e-17,8.187e-15,2.196e-2,1.653e-9,,7.449e-4,5.822e-15,2.707e-18,1.758e-9,,
594.88,1.537e-1,3.437e-13,,,3.232e-14,1.138e-16,,1.295e-12,3.116e-14,2.686e-23,5.624e-13,1.280e-1,2.493e-27,1.042e-15,9.935e-21,,3.245e-13,1.812e-14,1.673e-31,2.384e-15,6.294e-17,8.190e-15,2.511e-2,1.813e-9,,6.454e-4,5.821e-15,2.704e-18,1.202e-9,,
594.91,1.948e-1,3.431e-13,,,3.231e-14,1.138e-16,,1.294e-12,5.995e-14,2.676e-23,5.622e-13,1.638e-1,2.489e-27,1.042e-15,9.940e-21,,3.240e-13,1.812e-14,1.675e-31,2.385e-15,6.291e-17,8.194e-15,3.051e-2,2.069e-9,,5.167e-4,5.820e-15,2.699e-18,6.745e-10,,
594.93,2.272e-1,3.427e-13,,,3.231e-14,1.138e-16,,1.294e-12,9.229e-14,2.669e-23,5.621e-13,1.921e-1,2.486e-27,1.042e-15,9.944e-21,,3.236e-13,1.813e-14,1.677e-31,2.386e-15,6.289e-17,8.197e-15,3.457e-2,2.249e-9,,4.434e-4,5.820e-15,2.696e-18,4.567e-10,,
594.95,2.640e-1,3.423e-13,,,3.231e-14,1.139e-16,,1.294e-12,1.416e-13,2.662e-23,5.620e-13,2.246e-1,2.484e-27,1.042e-15,9.947e-21,,3.233e-13,1.813e-14,1.678e-31,2.386e-15,6.287e-17,8.200e-15,3.904e-2,2.436e-9,,3.791e-4,5.819e-15,2.694e-18,3.081e-10,,
594.98,3.285e-1,3.417e-13,,,3.231e-14,1.139e-16,,1.293e-12,2.670e-13,2.652e-23,5.618e-13,2.817e-1,2.480e-27,1.043e-15,9.952e-21,,3.228e-13,1.814e-14,1.680e-31,2.387e-15,6.284e-17,8.205e-15,4.652e-2,2.726e-9,,2.975e-4,5.819e-15,2.689e-18,1.695e-10,,
595,3.785e-1,3.414e-13,,,3.230e-14,1.139e-16,,1.293e-12,4.056e-13,2.645e-23,5.617e-13,3.262e-1,2.478e-27,1.043e-15,9.955e-21,,3.225e-13,1.814e-14,1.682e-31,2.387e-15,6.283e-17,8.208e-15,5.206e-2,2.926e-9,,2.519e-4,5.818e-15,2.686e-18,1.132e-10,,
595.03,4.648e-1,3.408e-13,,,3.230e-14,1.140e-16,,1.293e-12,7.542e-13,2.635e-23,5.616e-13,4.034e-1,2.474e-27,1.043e-15,9.960e-21,,3.220e-13,1.815e-14,1.684e-31,2.388e-15,6.280e-17,8.212e-15,6.122e-2,3.229e-9,,1.949e-4,5.817e-15,2.682e-18,6.139e-11,,
595.05,5.306e-1,3.404e-13,,,3.230e-14,1.140e-16,,1.292e-12,1.135e-12,2.628e-23,5.615e-13,4.626e-1,2.472e-27,1.043e-15,9.963e-21,,3.216e-13,1.815e-14,1.685e-31,2.388e-15,6.278e-17,8.215e-15,6.791e-2,3.433e-9,,1.634e-4,5.817e-15,2.679e-18,4.062e-11,,
595.08,6.429e-1,3.398e-13,,,3.229e-14,1.140e-16,,1.292e-12,2.081e-12,2.618e-23,5.613e-13,5.640e-1,2.468e-27,1.044e-15,9.968e-21,,3.211e-13,1.816e-14,1.688e-31,2.389e-15,6.275e-17,8.219e-15,7.882e-2,3.736e-9,,1.246e-4,5.816e-15,2.675e-18,2.171e-11,,
595.1,7.274e-1,3.394e-13,,,3.229e-14,1.140e-16,,1.292e-12,3.102e-12,2.611e-23,5.612e-13,6.406e-1,2.466e-27,1.044e-15,9.971e-21,,3.208e-13,1.816e-14,1.689e-31,2.390e-15,6.273e-17,8.222e-15,8.668e-2,3.934e-9,,1.035e-4,5.816e-15,2.672e-18,1.423e-11,,
595.13,8.695e-1,3.388e-13,,,3.229e-14,1.141e-16,,1.291e-12,5.607e-12,2.600e-23,5.610e-13,7.700e-1,2.462e-27,1.044e-15,9.976e-21,,3.203e-13,1.817e-14,1.691e-31,2.390e-15,6.271e-17,8.227e-15,9.933e-2,4.221e-9,,7.783e-5,5.815e-15,2.667e-18,7.497e-12,,
595.15,9.748e-1,3.385e-13,,,3.228e-14,1.141e-16,,1.291e-12,8.280e-12,2.594e-23,5.609e-13,8.664e-1,2.460e-27,1.044e-15,9.979e-21,,3.199e-13,1.817e-14,1.693e-31,2.391e-15,6.269e-17,8.229e-15,1.083e-1,4.403e-9,,6.404e-5,5.814e-15,2.664e-18,4.867e-12,,
595.18,1.149e+0,3.379e-13,,,3.228e-14,1.141e-16,,1.290e-12,1.475e-11,2.583e-23,5.607e-13,1.027e+0,2.456e-27,1.044e-15,9.984e-21,,3.194e-13,1.818e-14,1.695e-31,2.392e-15,6.266e-17,8.234e-15,1.226e-1,4.658e-9,,4.745e-5,5.814e-15,2.660e-18,2.527e-12,,
595.2,1.277e+0,3.375e-13,,,3.228e-14,1.142e-16,,1.290e-12,2.158e-11,2.576e-23,5.606e-13,1.144e+0,2.454e-27,1.045e-15,9.987e-21,,3.191e-13,1.818e-14,1.696e-31,2.392e-15,6.264e-17,8.237e-15,1.327e-1,4.813e-9,,3.867e-5,5.813e-15,2.657e-18,1.625e-12,,
595.22,1.413e+0,3.371e-13,,,3.227e-14,1.142e-16,,1.290e-12,3.146e-11,2.570e-23,5.605e-13,1.270e+0,2.451e-27,1.045e-15,9.991e-21,,3.188e-13,1.819e-14,1.698e-31,2.392e-15,6.262e-17,8.240e-15,1.431e-1,4.955e-9,,3.140e-5,5.813e-15,2.654e-18,1.041e-12,,
595.25,1.635e+0,3.365e-13,,,3.227e-14,1.142e-16,,1.290e-12,5.495e-11,2.559e-23,5.604e-13,1.476e+0,2.448e-27,1.045e-15,9.996e-21,,3.183e-13,1.819e-14,1.700e-31,2.393e-15,6.259e-17,8.244e-15,1.594e-1,5.139e-9,,2.280e-5,5.812e-15,2.650e-18,5.297e-13,,
595.27,1.793e+0,3.361e-13,,,3.227e-14,1.142e-16,,1.289e-12,7.933e-11,2.552e-23,5.603e-13,1.623e+0,2.445e-27,1.045e-15,9.999e-21,,3.179e-13,1.820e-14,1.701e-31,2.394e-15,6.258e-17,8.247e-15,1.706e-1,5.241e-9,,1.834e-5,5.811e-15,2.647e-18,3.360e-13,,
595.3,2.046e+0,3.355e-13,,,3.226e-14,1.143e-16,,1.289e-12,1.366e-10,2.542e-23,5.601e-13,1.858e+0,2.441e-27,1.046e-15,1.000e-20,,3.174e-13,1.820e-14,1.703e-31,2.394e-15,6.255e-17,8.251e-15,1.880e-1,5.359e-9,,1.313e-5,5.811e-15,2.642e-18,1.686e-13,,
595.32,2.224e+0,3.352e-13,,,3.226e-14,1.143e-16,,1.289e-12,1.954e-10,2.535e-23,5.600e-13,2.024e+0,2.439e-27,1.046e-15,1.001e-20,,3.171e-13,1.821e-14,1.705e-31,2.395e-15,6.253e-17,8.254e-15,1.999e-1,5.414e-9,,1.046e-5,5.810e-15,2.640e-18,1.059e-13,,
595.35,2.503e+0,3.346e-13,,,3.226e-14,1.143e-16,,1.288e-12,3.317e-10,2.525e-23,5.598e-13,2.285e+0,2.435e-27,1.046e-15,1.001e-20,,3.166e-13,1.821e-14,1.707e-31,2.396e-15,6.250e-17,8.259e-15,2.182e-1,5.458e-9,,7.379e-6,5.809e-15,2.635e-18,5.237e-14,,
