idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 5, 6]",4,"[344.15000000000003, 345.366, 346.22, 384.802]","[0.56, 0.266, 0.54, 0.466]","[3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 9.0, 11.0, 7.0]","[0.042924061842943395, 0.03408271246554401, 0.0642649537044176, -0.14127172801290508]",0.14127172801290508
"[0, 1, 2, 3, 4]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366]","[1.06, 0.934, 0.652, 0.56, 0.266]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995]","[11.0, 5.0, 7.0, 5.0, 9.0]","[0.11971979616564365, -0.017766712390464567, -0.042565591142936426, -0.030483752905395956, -0.02890373972684669]",0.11971979616564365
"[0, 1, 2, 3, 5]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 346.22]","[1.06, 0.934, 0.652, 0.56, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994]","[11.0, 5.0, 7.0, 5.0, 11.0]","[0.11882086543935788, -0.005965614390184365, -0.026416069503127332, -0.019778356042808143, -0.06666082550323804]",0.11882086543935788
"[0, 1, 2, 3, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 7.0]","[0.16181455359185423, 0.014592578192940048, -0.005153835874720958, -0.006537333502507389, -0.16471596240756586]",0.16471596240756586
"[0, 1, 2, 4, 5]",5,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 346.22]","[1.06, 0.934, 0.652, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 7.0, 9.0, 11.0]","[0.12035283218670856, -0.00614240829728957, -0.026892162501662292, -0.019561645945847417, -0.06775661544190942]",0.12035283218670856
"[0, 1, 2, 4, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 384.802]","[1.06, 0.934, 0.652, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 7.0, 9.0, 7.0]","[0.16461599845695152, 0.01502160164579891, -0.0050037534742283785, -0.007777034089771012, -0.1668568125387508]",0.1668568125387508
"[0, 1, 2, 5, 6]",5,"[313.12600000000003, 336.261, 342.50800000000004, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 11.0, 7.0]","[0.1494905417926615, 0.016699642441859397, -0.00039473876125720175, -0.026594613558503455, -0.13920083191476018]",0.1494905417926615
"[0, 1, 3, 4, 5]",5,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 346.22]","[1.06, 0.934, 0.56, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 5.0, 9.0, 11.0]","[0.12629454487767483, -0.007845509910800269, -0.022373439528685535, -0.02166164648606593, -0.07441394895212294]",0.12629454487767483
"[0, 1, 3, 4, 6]",5,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 384.802]","[1.06, 0.934, 0.56, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 5.0, 9.0, 7.0]","[0.17694660095903397, 0.01638423429303329, -0.006765233007555424, -0.008167188021300814, -0.17839841422321098]",0.17839841422321098
"[0, 1, 3, 5, 6]",5,"[313.12600000000003, 336.261, 344.15000000000003, 346.22, 384.802]","[1.06, 0.934, 0.56, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 5.0, 11.0, 7.0]","[0.15952324844247506, 0.018174839513476482, -0.003042690227696765, -0.027540796128941725, -0.1471146015993132]",0.15952324844247506
"[0, 1, 4, 5, 6]",5,"[313.12600000000003, 336.261, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 9.0, 11.0, 7.0]","[0.16219645061269003, 0.018672961464175103, -0.004525245864714367, -0.027544324968695577, -0.1487998412434552]",0.16219645061269003
"[0, 2, 3, 4, 5]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[1.06, 0.652, 0.56, 0.266, 0.54]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 7.0, 5.0, 9.0, 11.0]","[0.13233440925108253, -0.02572917952961204, -0.019584857252145926, -0.019215631965776858, -0.0678047405035477]",0.13233440925108253
"[0, 2, 3, 4, 6]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[1.06, 0.652, 0.56, 0.266, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 7.0, 5.0, 9.0, 7.0]","[0.18256505270048318, -0.0009867401059437952, -0.004180401257217553, -0.005900125857670746, -0.17149778547965108]",0.18256505270048318
"[0, 2, 3, 5, 6]",5,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[1.06, 0.652, 0.56, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 5.0, 11.0, 7.0]","[0.16354959782286266, 0.0029739531611125136, -0.0011917472493232495, -0.02315600553792907, -0.14217579819672288]",0.16354959782286266
"[0, 2, 4, 5, 6]",5,"[313.12600000000003, 342.50800000000004, 345.366, 346.22, 384.802]","[1.06, 0.652, 0.266, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 9.0, 11.0, 7.0]","[0.16632703194647336, 0.003312849946038421, -0.0028599536050155916, -0.023046289728970326, -0.14373363855852597]",0.16632703194647336
"[0, 3, 4, 5, 6]",5,"[313.12600000000003, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 9.0, 11.0, 7.0]","[0.17873082558768855, -0.0005812819086808696, -0.002607605526053866, -0.023405238791671862, -0.1521366993612819]",0.17873082558768855
"[1, 2, 3, 4, 5]",5,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[0.934, 0.652, 0.56, 0.266, 0.54]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[5.0, 7.0, 5.0, 9.0, 11.0]","[0.02921478024405255, 0.005104728434745021, -0.0009483721869043837, -0.0034657662310770554, -0.0299053702608163]",0.0299053702608163
"[1, 2, 3, 4, 6]",5,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[0.934, 0.652, 0.56, 0.266, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[5.0, 7.0, 5.0, 9.0, 7.0]","[0.06709964272406765, 0.043932130170386635, 0.02317300153540197, 0.017351065212107053, -0.15155583964196323]",0.15155583964196323
"[1, 2, 3, 5, 6]",5,"[336.261, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[0.934, 0.652, 0.56, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 5.0, 11.0, 7.0]","[0.05489671962274967, 0.035562113020990715, 0.01865927747812371, 0.01828304533772851, -0.12740115545959257]",0.12740115545959257
"[1, 2, 4, 5, 6]",5,"[336.261, 342.50800000000004, 345.366, 346.22, 384.802]","[0.934, 0.652, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 9.0, 11.0, 7.0]","[0.05668325629392229, 0.03708071123150558, 0.014632771892892665, 0.019914128948558207, -0.12831086836687886]",0.12831086836687886
"[1, 3, 4, 5, 6]",5,"[336.261, 344.15000000000003, 345.366, 346.22, 384.802]","[0.934, 0.56, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 5.0, 9.0, 11.0, 7.0]","[0.06493976198946494, 0.023578457084874577, 0.017942104554012864, 0.02711332946268563, -0.13357365309103814]",0.13357365309103814
"[2, 3, 4, 5, 6]",5,"[342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[0.652, 0.56, 0.266, 0.54, 0.466]","[3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[7.0, 5.0, 9.0, 11.0, 7.0]","[0.047877153854004956, 0.02605233121725435, 0.020111292561889996, 0.03296846738722381, -0.12700924502037317]",0.12700924502037317
"[0, 1, 2, 3, 4, 5]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.54]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994]","[11.0, 5.0, 7.0, 5.0, 9.0, 11.0]","[0.11365542617618529, -0.0028456716339465837, -0.021386631314707416, -0.01634998614444806, -0.01607879649908492, -0.056994340583998354]",0.11365542617618529
"[0, 1, 2, 3, 4, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 9.0, 7.0]","[0.14978902765986138, 0.014398377621244296, -0.0035629610235208276, -0.005252118891686905, -0.006485244765565265, -0.14888708060033262]",0.14978902765986138
"[0, 1, 2, 3, 5, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 11.0, 7.0]","[0.1370702584049932, 0.015611409485371597, 4.4047553514808824e-05, -0.002619198405206899, -0.0236769790998812, -0.12642953793879141]",0.1370702584049932
"[0, 1, 2, 4, 5, 6]",6,"[313.12600000000003, 336.261, 342.50800000000004, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 9.0, 11.0, 7.0]","[0.13903947227011687, 0.015978024405842062, 0.00023778958091144609, -0.0039026498035970025, -0.023680351206676303, -0.127672285246597]",0.13903947227011687
"[0, 1, 3, 4, 5, 6]",6,"[313.12600000000003, 336.261, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 5.0, 9.0, 11.0, 7.0]","[0.14766578252806808, 0.017292094383067086, -0.002396122826576627, -0.00388325746668218, -0.024385840781439044, -0.1342926558364373]",0.14766578252806808
"[0, 2, 3, 4, 5, 6]",6,"[313.12600000000003, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.15105262148819484, 0.0031416035440980927, -0.0008393378895001635, -0.0025178925342562164, -0.020697941098123895, -0.13013905351041266]",0.15105262148819484
"[1, 2, 3, 4, 5, 6]",6,"[336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[0.934, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[5.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.047648680042453484, 0.030029141019056876, 0.01553632634274614, 0.011403515779203316, 0.013466774230424167, -0.11808443741388397]",0.11808443741388397
"[0, 1, 2, 3, 4, 5, 6]",7,"[313.12600000000003, 336.261, 342.50800000000004, 344.15000000000003, 345.366, 346.22, 384.802]","[1.06, 0.934, 0.652, 0.56, 0.266, 0.54, 0.466]","[3.9582871436, 3.7153297365999993, 3.6481090203999997, 3.6308435655999998, 3.6181566921999995, 3.5799373775999994, 3.2210028796]","[11.0, 5.0, 7.0, 5.0, 9.0, 11.0, 7.0]","[0.12822423306740202, 0.014958120421381546, 0.0005217798528543427, -0.002132111984470053, -0.003418429035806414, -0.021310829365801393, -0.11684276295556031]",0.12822423306740202
