idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 6, 10, 11, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 461.33900000000006, 472.84200000000004, 518.342]","[1.47, 0.97, 0.68, 0.11, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.07181027559813918, 0.024089941063093256, -0.016400380274958687, -0.002318486930748223, -0.013814775740686224, -0.06336657371483945]",0.07181027559813918
"[3, 4, 6, 10, 12, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 461.33900000000006, 499.94700000000006, 518.342]","[1.47, 0.97, 0.68, 0.11, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.08028567498114514, 0.02893287397640759, -0.012813808368666357, -0.0018114608769911576, -0.034056369027029784, -0.06053691068486558]",0.08028567498114514
"[3, 4, 6, 11, 12, 13]",6,"[394.91, 398.85200000000003, 403.16900000000004, 472.84200000000004, 499.94700000000006, 518.342]","[1.47, 0.97, 0.68, 0.0177, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.3955778777999996, 2.7941744539999998, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.08649761692257113, 0.032115658807973624, -0.011197948612836628, -0.01315792954639565, -0.03390369164174185, -0.06035370592957075]",0.08649761692257113
"[3, 4, 7, 8, 9, 10]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 442.99, 461.33900000000006]","[1.47, 0.97, 0.7, 0.75, 0.303, 0.11]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996]","[9.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0826289904123173, 0.03327658450013579, -0.03363246507459572, -0.028641366732708617, -0.05313346930370421, -0.0004982738014444286]",0.0826289904123173
"[3, 4, 7, 8, 9, 11]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 442.99, 472.84200000000004]","[1.47, 0.97, 0.7, 0.75, 0.303, 0.0177]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.08660918896062514, 0.03531827529524534, -0.03255026634187895, -0.027047643380155945, -0.05270736756623369, -0.009622186967601927]",0.08660918896062514
"[3, 4, 7, 8, 9, 12]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 442.99, 499.94700000000006]","[1.47, 0.97, 0.7, 0.75, 0.303, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.8821543814]","[9.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.09040908634472539, 0.037528362133908866, -0.029910396899224118, -0.023758228545874616, -0.05052545687119203, -0.02374336616234358]",0.09040908634472539
"[3, 4, 7, 8, 9, 13]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 442.99, 518.342]","[1.47, 0.97, 0.7, 0.75, 0.303, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.09572479195437095, 0.040508658835162276, -0.026903604049832122, -0.019911619182868934, -0.04823122888794019, -0.04118699866889187]",0.09572479195437095
"[3, 4, 7, 8, 10, 11]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 461.33900000000006, 472.84200000000004]","[1.47, 0.97, 0.7, 0.75, 0.11, 0.0177]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.07039933534528248, 0.025953454801487502, -0.0434228975784699, -0.04065215188915766, -0.0013606617633168151, -0.010917078915825575]",0.07039933534528248
"[3, 4, 7, 8, 10, 12]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 461.33900000000006, 499.94700000000006]","[1.47, 0.97, 0.7, 0.75, 0.11, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.3955778777999996, 2.8821543814]","[9.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0756059709454241, 0.028943476784950795, -0.04004129624575939, -0.03640417330428922, -0.0010433688965528001, -0.027060609283773476]",0.0756059709454241
"[3, 4, 7, 8, 10, 13]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 461.33900000000006, 518.342]","[1.47, 0.97, 0.7, 0.75, 0.11, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.08235072424597922, 0.03271082343333731, -0.03631336718004596, -0.031619403544219576, -0.0006737132413247374, -0.04645506371372625]",0.08235072424597922
