Ion, Observed , Aki, Ek ,J,,,,,,,,,,,,,,,
Na II ,344.012, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,344.336, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.34E+07,1 461 590       , 5/2 ,,,,,,,,,,,,,,,
Na II ,345.017, , ,  ,,,,,,,,,,,,,,,
Na II ,345.088, , ,  ,,,,,,,,,,,,,,,
Na II ,345.528, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,2.22E+06,1 461 520       , 3/2 ,,,,,,,,,,,,,,,
Na II ,345.703, , ,  ,,,,,,,,,,,,,,,
Na II ,345.895, , ,  ,,,,,,,,,,,,,,,
Na II ,346.2491,3.61E+06,297 635.61    ,2,,,,,,,,,,,,,,,
Na II ,346.871, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,347.321, , ,  ,,,,,,,,,,,,,,,
Na II ,347.581, , ,  ,,,,,,,,,,,,,,,
Na V , ,2.55E+05,1 039 620?      , 5/2 ,,,,,,,,,,,,,,,
Na II ,348.2, , ,  ,,,,,,,,,,,,,,,
Na II ,348.302, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,348.574, , ,  ,,,,,,,,,,,,,,,
Na I ,348.9,4.20E+07,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
Na IV , ,8.03E+05,641 193.      ,1,,,,,,,,,,,,,,,
Na II ,349.826, , ,  ,,,,,,,,,,,,,,,
Na I ,350.25,8.80E+07,292 289.2     , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,1.25E+03,1 331 970       , 5/2 ,,,,,,,,,,,,,,,
Na I ,351.1,1.15E+08,292 219.6     , 1/2 ,,,,,,,,,,,,,,,
Na II ,351.695, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.72E+04,1 331 970       , 5/2 ,,,,,,,,,,,,,,,
Na II ,352.529, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,352.797, , ,  ,,,,,,,,,,,,,,,
Na II ,352.911, , ,  ,,,,,,,,,,,,,,,
Na II ,353.048, , ,  ,,,,,,,,,,,,,,,
Na II ,353.3052,8.81E+07,293 220.33    ,1,,,,,,,,,,,,,,,
Na V , ,2.54E+05,1 039 620?      , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,1.21E+04,1 039 620?      , 5/2 ,,,,,,,,,,,,,,,
Na II ,354.023, , ,  ,,,,,,,,,,,,,,,
Na II ,354.136, , ,  ,,,,,,,,,,,,,,,
Na II ,355.057, , ,  ,,,,,,,,,,,,,,,
Na II ,355.192, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,355.25, , ,  ,,,,,,,,,,,,,,,
Na II ,355.412, , ,  ,,,,,,,,,,,,,,,
Na V , ,2.89E+05,1 038 980?      , 7/2 ,,,,,,,,,,,,,,,
Na V , ,1.43E+04,1 038 980?      , 5/2 ,,,,,,,,,,,,,,,
Na II ,356.618, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,357.048, , ,  ,,,,,,,,,,,,,,,
Na II ,359.742, , ,  ,,,,,,,,,,,,,,,
Na II ,359.837, , ,  ,,,,,,,,,,,,,,,
Na II ,360.955, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.54E+04,1 331 140       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,361.558, , ,  ,,,,,,,,,,,,,,,
Na V , ,3.32E+05,1 038 980?      , 5/2 ,,,,,,,,,,,,,,,
Na V , ,1.02E+04,1 038 980?      , 7/2 ,,,,,,,,,,,,,,,
Na IV , ,7.55E+03,577 782.7     ,3,,,,,,,,,,,,,,,
Na VII , ,1.69E+03,1 331 140       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,363.1272,3.72E+07,293 220.33    ,1,,,,,,,,,,,,,,,
Na II ,366.865, , ,  ,,,,,,,,,,,,,,,
Na II ,369.42, , ,  ,,,,,,,,,,,,,,,
Na II ,370.1, , ,  ,,,,,,,,,,,,,,,
Na II ,370.158, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,371.107,1.02E+07,293 220.33    ,1,,,,,,,,,,,,,,,
Na V , ,7.87E+06,919 070       , 1/2 ,,,,,,,,,,,,,,,
Na V , ,1.96E+07,919 070       , 3/2 ,,,,,,,,,,,,,,,
Na X , ,1.14E+08,(11 706 708.0)    ,2,,,,,,,,,,,,,,,
Na X , ,1.14E+08,(11 706 688.9)    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na X , ,1.14E+08,(11 706 684.1)    ,0,,,,,,,,,,,,,,,
Na II ,374.333, , ,  ,,,,,,,,,,,,,,,
Na VI , ,3.95E+06,1 254 750       ,4,,,,,,,,,,,,,,,
Na X , ,1.17E+08,(11 707 151.7)    ,1,,,,,,,,,,,,,,,
Na II ,379.825, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,380.653, , ,  ,,,,,,,,,,,,,,,
Na II ,381.312, , ,  ,,,,,,,,,,,,,,,
Na II ,381.461, , ,  ,,,,,,,,,,,,,,,
Na II ,382.05, , ,  ,,,,,,,,,,,,,,,
Na I ,383.36, ,293 010.3     , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,384.8,2.80E+07,292 913.9     , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,1.64E+05,1 198 290       , 1/2 ,,,,,,,,,,,,,,,
Na VII , ,1.64E+05,1 198 290       , 3/2 ,,,,,,,,,,,,,,,
Na I ,385.23, ,293 528       , 3/2 ,,,,,,,,,,,,,,,
Na II ,385.832, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,386.55,5.80E+07,292 449.7     , 7/2 ,,,,,,,,,,,,,,,
Na II ,387.126, , ,  ,,,,,,,,,,,,,,,
Na I ,387.29,1.20E+07,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
Na II ,387.896, , ,  ,,,,,,,,,,,,,,,
Na I ,388.18,1.63E+08,292 340.6     , 9/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I , ,6.95E-04,25 739.999   , 1/2 ,,,,,,,,,,,,,,,
Na VI , ,4.00E+05,1 253 950       ,3,,,,,,,,,,,,,,,
Na I ,388.57,6.20E+07,293 010.3     , 3/2 ,,,,,,,,,,,,,,,
Na VIII , ,3.84E+07,1 838 910       ,1,,,,,,,,,,,,,,,
Na II ,388.722, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,388.887, , ,  ,,,,,,,,,,,,,,,
Na II ,389.578, , ,  ,,,,,,,,,,,,,,,
Na II ,389.692, , ,  ,,,,,,,,,,,,,,,
Na I ,390.04,7.70E+07,292 913.9     , 5/2 ,,,,,,,,,,,,,,,
Na II ,390.167, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,390.369, , ,  ,,,,,,,,,,,,,,,
Na II ,390.474, , ,  ,,,,,,,,,,,,,,,
Na II ,391.026, , ,  ,,,,,,,,,,,,,,,
Na I ,391.18, ,293 133.1     , 1/2 ,,,,,,,,,,,,,,,
Na III , ,2.70E-01,399 182.31    , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na III , ,1.19E-01,399 174.71    , 5/2 ,,,,,,,,,,,,,,,
Na I ,391.79,6.60E+07,292 449.7     , 7/2 ,,,,,,,,,,,,,,,
Na VII , ,8.01E+05,1 331 970       , 5/2 ,,,,,,,,,,,,,,,
Na VIII , ,1.17E+07,1 485 340       ,2,,,,,,,,,,,,,,,
Na I ,392.56,4.50E+07,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,392.671, , ,  ,,,,,,,,,,,,,,,
Na I ,393.06,2.50E+07,293 010.3     , 3/2 ,,,,,,,,,,,,,,,
Na II ,393.696, , ,  ,,,,,,,,,,,,,,,
Na II ,393.945, , ,  ,,,,,,,,,,,,,,,
Na II ,394.15, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,394.26,2.10E+07,292 289.2     , 3/2 ,,,,,,,,,,,,,,,
Na II ,394.298, , ,  ,,,,,,,,,,,,,,,
Na VIII , ,1.52E+07,1 486 080       ,3,,,,,,,,,,,,,,,
Na VIII , ,6.36E+06,1 485 140       ,1,,,,,,,,,,,,,,,
Na X , ,1.45E+08,(11 706 079)      ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na X , ,8.72E+07,(11 706 079)      ,1,,,,,,,,,,,,,,,
Na X , ,2.91E+07,(11 706 079)      ,1,,,,,,,,,,,,,,,
Na V , ,2.75E+07,919 070       , 5/2 ,,,,,,,,,,,,,,,
Na V , ,1.77E+07,919 070       , 3/2 ,,,,,,,,,,,,,,,
Na X , ,2.49E+08,(11 706 685)      ,0,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,1.48E+04,1 253 370       ,2,,,,,,,,,,,,,,,
Na I ,398.03,5.00E+06,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
Na IV , ,6.07E-01,550 186.      ,2,,,,,,,,,,,,,,,
Na II ,398.585, , ,  ,,,,,,,,,,,,,,,
Na IV , ,4.28E-01,550 186.      ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na IV , ,1.15E-01,550 186.      ,2,,,,,,,,,,,,,,,
Na IV , ,3.77E-08,550 157.      ,1,,,,,,,,,,,,,,,
Na IV , ,7.15E-01,550 158.?     ,0,,,,,,,,,,,,,,,
Na IV , ,7.13E-01,550 157.      ,1,,,,,,,,,,,,,,,
Na II ,399.697, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,399.77,8.00E+06,292 289.2     , 3/2 ,,,,,,,,,,,,,,,
Na II ,399.878, , ,  ,,,,,,,,,,,,,,,
Na II ,400.363, , ,  ,,,,,,,,,,,,,,,
Na II ,400.498, , ,  ,,,,,,,,,,,,,,,
Na I ,400.88,1.50E+07,292 219.6     , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,6.56E-01,73 267.1     , 3/2 ,,,,,,,,,,,,,,,
Na V , ,2.26E-01,73 267.1     , 3/2 ,,,,,,,,,,,,,,,
Na V , ,1.29E-01,73 232.7     , 1/2 ,,,,,,,,,,,,,,,
Na V , ,1.16E+00,73 267.1     , 3/2 ,,,,,,,,,,,,,,,
Na V , ,9.47E-02,73 267.1     , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na V , ,7.22E-01,73 232.7     , 1/2 ,,,,,,,,,,,,,,,
Na V , ,1.92E-01,73 232.7     , 1/2 ,,,,,,,,,,,,,,,
Na II ,402.793, , ,  ,,,,,,,,,,,,,,,
Na X , ,1.60E+07,(10 583 485.7)    ,2,,,,,,,,,,,,,,,
Na VII , ,6.05E+05,1 331 140       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,1.21E+05,1 331 140       , 3/2 ,,,,,,,,,,,,,,,
Na II ,405.6007, ,355 284.53    ,2,,,,,,,,,,,,,,,
Na I ,405.66, ,292 219.6     , 1/2 ,,,,,,,,,,,,,,,
Na II ,405.967, , ,  ,,,,,,,,,,,,,,,
Na VIII , ,3.49E+06,1 485 340       ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na III , ,7.79E-02,399 182.31    , 3/2 ,,,,,,,,,,,,,,,
Na II ,408.1369, ,355 283.70    ,3,,,,,,,,,,,,,,,
Na II ,408.7603,3.81E+05,293 220.33    ,1,,,,,,,,,,,,,,,
Na VIII , ,3.78E+05,1 485 140       ,1,,,,,,,,,,,,,,,
Na II ,410.735, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,411.3704,3.70E+07,333 162.94    ,1,,,,,,,,,,,,,,,
Na II ,412.3082,2.70E+07,333 107.74    ,1,,,,,,,,,,,,,,,
Na II ,412.703, , ,  ,,,,,,,,,,,,,,,
Na I ,412.79, ,[41 174.705]  , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,3.07E+06,1 127 430       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,413.082,8.62E+03,[41 174.705]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,413.082,5.17E+04,[41 174.705]  , 5/2 ,,,,,,,,,,,,,,,
Na I ,413.291, ,[41 145.000]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,413.481, ,[41 134.023]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,413.584,1.01E+04,[41 145.000]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,413.584,6.06E+04,[41 144.999]  , 5/2 ,,,,,,,,,,,,,,,
Na I ,413.774,3.40E+04,[41 134.023]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,413.89, ,[41 110.202]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,414.108, ,[41 097.271]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,414.184,1.12E+04,[41 110.202]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,414.184,6.72E+04,[41 110.202]  , 5/2 ,,,,,,,,,,,,,,,
Na I ,414.403,4.01E+04,[41 097.271]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,414.598, ,[41 069.080]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,414.62, ,293 010.3     , 3/2 ,,,,,,,,,,,,,,,
Na I ,414.861, ,[41 053.701]  , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,414.893,1.42E+04,[41 069.080]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,414.893,8.52E+04,[41 069.079]  , 5/2 ,,,,,,,,,,,,,,,
Na II ,414.907, ,355 281.16    ,4,,,,,,,,,,,,,,,
Na I ,415.175,4.78E+04,[41 053.701]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,415.444, ,[41 020.001]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,415.7, ,293 133.1     , 1/2 ,,,,,,,,,,,,,,,
Na I ,415.74,1.71E+04,[41 020.001]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,415.74,1.03E+05,[41 020.000]  , 5/2 ,,,,,,,,,,,,,,,
Na I ,415.76, ,[41 001.515]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,416.057,5.76E+04,[41 001.515]  , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,416.47, ,[40 960.771]  , 3/2 ,,,,,,,,,,,,,,,
Na X , ,1.47E+07,(10 582 774.2)    ,1,,,,,,,,,,,,,,,
Na II ,416.527, , ,  ,,,,,,,,,,,,,,,
Na I ,416.767,2.09E+04,[40 960.771]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,416.767,1.25E+05,[40 960.771]  , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,416.803, , ,  ,,,,,,,,,,,,,,,
Na I ,416.858, ,[40 938.281]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,417.156,7.03E+04,[40 938.281]  , 1/2 ,,,,,,,,,,,,,,,
Na II ,417.193, , ,  ,,,,,,,,,,,,,,,
Na II ,417.288, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,3.90E+06,1 040 220       ,2,,,,,,,,,,,,,,,
Na VI , ,2.90E+06,1 040 220       ,3,,,,,,,,,,,,,,,
Na VI , ,6.50E+06,1 040 220       ,1,,,,,,,,,,,,,,,
Na VI , ,4.06E+06,1 040 220       ,2,,,,,,,,,,,,,,,
Na VI , ,1.95E+07,1 040 220       ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,1.81E+07,1 040 220       ,2,,,,,,,,,,,,,,,
Na VI , ,2.31E+07,1 040 220       ,3,,,,,,,,,,,,,,,
Na II ,417.413, , ,  ,,,,,,,,,,,,,,,
Na I ,417.67,3.50E+07,292 449.7     , 7/2 ,,,,,,,,,,,,,,,
Na I ,417.723, ,[40 888.387]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,418.022,2.58E+04,[40 888.387]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,418.022,1.55E+05,[40 888.386]  , 5/2 ,,,,,,,,,,,,,,,
Na I ,418.209, ,[40 860.648]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,418.509,8.70E+04,[40 860.648]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,418.55,4.90E+07,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,419.297, ,[40 798.644]  , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,1.07E+07,1 593 920       , 7/2 ,,,,,,,,,,,,,,,
Na X , ,1.44E+07,(10 582 604.8)    ,0,,,,,,,,,,,,,,,
Na II ,419.402, , ,  ,,,,,,,,,,,,,,,
Na I ,419.598,3.27E+04,[40 798.644]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,419.598,1.96E+05,[40 798.642]  , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,2.26E+05,1 422 890       , 5/2 ,,,,,,,,,,,,,,,
Na I ,419.914, ,[40 763.884]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,420.216,1.09E+05,[40 763.884]  , 1/2 ,,,,,,,,,,,,,,,
Na II ,420.2764, ,355 283.70    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,420.484, , ,  ,,,,,,,,,,,,,,,
Na I ,420.49,2.50E+07,292 289.2     , 3/2 ,,,,,,,,,,,,,,,
Na II ,420.872, , ,  ,,,,,,,,,,,,,,,
Na I ,421.309, ,[40 685.509]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,421.613,4.20E+04,[40 685.509]  , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,421.613,2.52E+05,[40 685.509]  , 5/2 ,,,,,,,,,,,,,,,
Na II ,421.627, , ,  ,,,,,,,,,,,,,,,
Na I ,422.076, ,[40 641.148]  , 1/2 ,,,,,,,,,,,,,,,
Na I ,422.381,1.40E+05,[40 641.148]  , 1/2 ,,,,,,,,,,,,,,,
Na II ,423.096, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,423.272, ,355 284.53    ,2,,,,,,,,,,,,,,,
Na II ,423.326, ,355 280.89    ,3,,,,,,,,,,,,,,,
Na I ,423.8987, ,[40 540.095]  , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,1.14E+07,1 126 810       , 1/2 ,,,,,,,,,,,,,,,
Na II ,424.037, ,355 284.53    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,424.037, ,355 283.70    ,3,,,,,,,,,,,,,,,
Na II ,424.0903, ,355 281.16    ,4,,,,,,,,,,,,,,,
Na I ,424.2082,5.54E+04,[40 540.095]  , 3/2 ,,,,,,,,,,,,,,,
Na I ,424.2082,3.32E+05,[40 540.093]  , 5/2 ,,,,,,,,,,,,,,,
Na II ,424.281, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,424.341, , ,  ,,,,,,,,,,,,,,,
Na II ,424.683, , ,  ,,,,,,,,,,,,,,,
Na I ,424.941, ,40 482.236   , 1/2 ,,,,,,,,,,,,,,,
Na I ,425.252,1.84E+05,40 482.236   , 1/2 ,,,,,,,,,,,,,,,
Na I ,425.38,5.00E+06,292 399.4     , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,426.058, , ,  ,,,,,,,,,,,,,,,
Na I ,427.3642,3.91E+05,40 348.918   , 3/2 ,,,,,,,,,,,,,,,
Na I ,427.39,1.60E+07,292 289.2     , 3/2 ,,,,,,,,,,,,,,,
Na I ,427.6787,7.80E+04,40 348.918   , 3/2 ,,,,,,,,,,,,,,,
Na I ,427.6787,4.69E+05,40 348.915   , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,428.67,2.80E+07,292 219.6     , 1/2 ,,,,,,,,,,,,,,,
Na I ,428.7838, ,40 271.396   , 1/2 ,,,,,,,,,,,,,,,
Na II ,429.038, , ,  ,,,,,,,,,,,,,,,
Na I ,429.1006,2.47E+05,40 271.396   , 1/2 ,,,,,,,,,,,,,,,
Na II ,429.2488, ,353 926.69    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,429.2864, ,353 837.23    ,1,,,,,,,,,,,,,,,
Na II ,430.219, , ,  ,,,,,,,,,,,,,,,
Na II ,430.453, , ,  ,,,,,,,,,,,,,,,
Na II ,430.587, , ,  ,,,,,,,,,,,,,,,
Na II ,430.675, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,430.8817, ,353 838.44    ,2,,,,,,,,,,,,,,,
Na II ,430.9043, ,353 837.23    ,1,,,,,,,,,,,,,,,
Na V , ,6.61E-01,373 945       , 1/2 ,,,,,,,,,,,,,,,
Na II ,432.0751, ,353 926.69    ,2,,,,,,,,,,,,,,,
Na II ,432.0913, ,353 925.81    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,432.14, ,40 090.31    , 3/2 ,,,,,,,,,,,,,,,
Na I ,432.4615,1.14E+05,40 090.31    , 3/2 ,,,,,,,,,,,,,,,
Na I ,432.4615,6.84E+05,40 090.31    , 5/2 ,,,,,,,,,,,,,,,
Na I ,432.63, ,286 849.5     , 3/2 ,,,,,,,,,,,,,,,
Na II ,432.698, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,433.442, , ,  ,,,,,,,,,,,,,,,
Na II ,433.7294, ,353 838.44    ,2,,,,,,,,,,,,,,,
Na II ,433.752, ,353 837.23    ,1,,,,,,,,,,,,,,,
Na I ,434.1489,3.26E+05,39 983.27    , 1/2 ,,,,,,,,,,,,,,,
Na II ,434.4108,4.32E+07,331 873.93    ,1,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,434.4736,6.50E+05,39 983.27    , 1/2 ,,,,,,,,,,,,,,,
Na VI , ,5.57E+03,1 090 760       ,2,,,,,,,,,,,,,,,
Na II ,435.36, , ,  ,,,,,,,,,,,,,,,
Na VII , ,6.58E+07,1 561 890?      , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,5.48E+07,1 561 890?      , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,1.10E+07,1 561 890?      , 3/2 ,,,,,,,,,,,,,,,
Na II ,436.86,3.59E+07,331 745.06    ,1,,,,,,,,,,,,,,,
Na II ,437.5215, ,353 972.63    ,4,,,,,,,,,,,,,,,
Na II ,437.819, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.30E+05,1 668 940?      , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,2.57E+05,1 668 940?      , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,1.29E+07,1 127 430       , 3/2 ,,,,,,,,,,,,,,,
Na VII , ,4.38E+06,1 415 630       , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,3.13E+05,1 415 630       , 5/2 ,,,,,,,,,,,,,,,
Na VII , ,4.68E+05,1 415 630       , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,4.21E+06,1 415 630       , 3/2 ,,,,,,,,,,,,,,,
Na II ,438.4194, ,353 925.81    ,3,,,,,,,,,,,,,,,
Na II ,438.7489, ,353 972.42    ,3,,,,,,,,,,,,,,,
Na VI , ,8.11E+04,1 090 760       ,2,,,,,,,,,,,,,,,
Na I ,439.0029,9.83E+05,39 728.70    , 3/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,439.2814, ,353 881.13    ,5,,,,,,,,,,,,,,,
Na I ,439.334,1.17E+06,39 728.70    , 5/2 ,,,,,,,,,,,,,,,
Na I ,439.334,1.95E+05,39 728.70    , 3/2 ,,,,,,,,,,,,,,,
Na II ,439.6317, ,353 926.69    ,2,,,,,,,,,,,,,,,
Na VII , ,8.67E+06,1 592 820       , 5/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VII , ,6.17E+05,1 592 820       , 5/2 ,,,,,,,,,,,,,,,
Na II ,440.141, , ,  ,,,,,,,,,,,,,,,
Na II ,440.5113, ,353 881.16    ,4,,,,,,,,,,,,,,,
Na I ,441.9885,2.82E+05,39 574.85    , 1/2 ,,,,,,,,,,,,,,,
Na I ,442.3246,5.61E+05,39 574.85    , 1/2 ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na I ,443.23,1.40E+07,286 300.4     , 5/2 ,,,,,,,,,,,,,,,
Na II ,443.518, , ,  ,,,,,,,,,,,,,,,
Na IV , ,1.75E+04,594 934.      ,3,,,,,,,,,,,,,,,
Na II ,443.847, , ,  ,,,,,,,,,,,,,,,
Na IV , ,2.85E+04,594 899.2     ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na VI , ,4.38E+05,1 090 760       ,2,,,,,,,,,,,,,,,
Na II ,444.1, , ,  ,,,,,,,,,,,,,,,
Na IV , ,1.44E+05,594 888.1     ,1,,,,,,,,,,,,,,,
Na IV , ,1.41E+05,594 899.2     ,2,,,,,,,,,,,,,,,
Na II ,444.259, , ,  ,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,444.32, , ,  ,,,,,,,,,,,,,,,
Na IV , ,5.47E+04,594 888.1     ,1,,,,,,,,,,,,,,,
Na II ,444.5928, , ,  ,,,,,,,,,,,,,,,
Na II ,444.6695, ,355 284.53    ,2,,,,,,,,,,,,,,,
Na II ,444.7411, ,355 280.89    ,3,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,445.183, , ,  ,,,,,,,,,,,,,,,
Na II ,445.4564, ,355 284.53    ,2,,,,,,,,,,,,,,,
Na II ,445.4736, ,355 283.70    ,3,,,,,,,,,,,,,,,
Na II ,445.5224, ,355 281.16    ,4,,,,,,,,,,,,,,,
Na II ,445.7025, ,353 926.69    ,2,,,,,,,,,,,,,,,
 , , , , ,,,,,,,,,,,,,,,
Na II ,445.7223, ,353 925.81    ,3,,,,,,,,,,,,,,,
Na II ,445.951, , ,  ,,,,,,,,,,,,,,,
Na VII , ,1.84E+06,1 474 530?      , 1/2 ,,,,,,,,,,,,,,,
Na IV , ,1.69E+05,594 934.      ,3,,,,,,,,,,,,,,,
Na IV , ,9.08E+05,572 546.0     ,3,,,,,,,,,,,,,,,
