Wavelength (nm),Sum(calc),Fe I (1.1e-1),Fe II (5.9e-1),Fe III (7.9e-5),Ni I (7.3e-2),Ni II (2.3e-1),Ni III (7.6e-6)
262.26,1.169e+4,1.253e+3,1.044e+4,3.357e-13,3.402e-13,,1.620e-24
262.28,1.023e+4,1.509e+3,8.724e+3,9.290e-14,3.398e-13,,1.618e-24
262.31,8.697e+3,1.828e+3,6.869e+3,1.239e-14,3.392e-13,,1.616e-24
262.33,8.375e+3,1.960e+3,6.415e+3,3.050e-15,3.389e-13,,1.614e-24
262.35,8.816e+3,2.006e+3,6.810e+3,7.167e-16,3.385e-13,,1.612e-24
262.38,1.129e+4,1.904e+3,9.384e+3,7.479e-17,3.379e-13,,1.610e-24
262.4,1.437e+4,1.735e+3,1.264e+4,1.564e-17,3.375e-13,,1.608e-24
262.43,2.135e+4,1.383e+3,1.996e+4,1.369e-18,3.369e-13,,1.605e-24
262.45,2.744e+4,1.122e+3,2.632e+4,2.547e-19,3.365e-13,,1.604e-24
262.48,3.793e+4,7.514e+2,3.718e+4,1.872e-20,3.360e-13,,1.601e-24
262.5,4.499e+4,5.427e+2,4.445e+4,3.099e-21,3.356e-13,,1.599e-24
262.53,5.387e+4,3.053e+2,5.357e+4,3.084e-21,3.350e-13,,1.596e-24
262.55,5.767e+4,1.963e+2,5.747e+4,3.074e-21,3.346e-13,,1.595e-24
262.58,5.916e+4,9.274e+1,5.907e+4,3.060e-21,3.340e-13,,1.592e-24
262.6,5.742e+4,5.309e+1,5.736e+4,3.050e-21,3.336e-13,,1.590e-24
262.63,5.192e+4,2.107e+1,5.190e+4,3.035e-21,3.331e-13,,1.588e-24
262.65,4.754e+4,1.074e+1,4.753e+4,3.025e-21,3.327e-13,,1.586e-24
262.68,4.209e+4,3.580e+0,4.209e+4,3.010e-21,3.321e-13,,1.583e-24
262.7,4.020e+4,1.624e+0,4.020e+4,3.000e-21,3.317e-13,,1.582e-24
262.73,4.061e+4,4.555e-1,4.061e+4,2.985e-21,3.311e-13,,1.579e-24
262.75,4.272e+4,1.855e-1,4.272e+4,2.975e-21,3.308e-13,,1.577e-24
262.78,4.719e+4,5.189e-2,4.719e+4,2.960e-21,3.302e-13,,1.574e-24
262.8,4.996e+4,3.894e-2,4.996e+4,2.950e-21,3.298e-13,,1.573e-24
262.83,5.236e+4,9.821e-2,5.236e+4,2.935e-21,3.292e-13,,1.570e-24
262.85,5.250e+4,2.298e-1,5.250e+4,2.925e-21,3.288e-13,,1.568e-24
262.88,5.129e+4,7.827e-1,5.129e+4,2.911e-21,3.282e-13,,1.566e-24
262.9,5.065e+4,1.677e+0,5.065e+4,2.901e-21,3.279e-13,,1.564e-24
262.93,5.251e+4,4.823e+0,5.251e+4,2.886e-21,3.273e-13,,1.561e-24
262.95,5.705e+4,9.207e+0,5.704e+4,2.876e-21,3.269e-13,,1.560e-24
262.98,7.025e+4,2.227e+1,7.023e+4,2.861e-21,3.263e-13,,1.557e-24
263,8.317e+4,3.788e+1,8.313e+4,2.851e-21,3.259e-13,,1.555e-24
263.03,1.065e+5,7.705e+1,1.064e+5,2.836e-21,3.254e-13,,1.552e-24
263.05,1.223e+5,1.168e+2,1.222e+5,2.826e-21,3.250e-13,,1.551e-24
263.08,1.416e+5,1.997e+2,1.414e+5,2.811e-21,3.244e-13,,1.548e-24
263.1,1.489e+5,2.697e+2,1.486e+5,2.801e-21,3.240e-13,,1.546e-24
263.13,1.484e+5,3.880e+2,1.481e+5,2.786e-21,3.234e-13,,1.544e-24
263.15,1.405e+5,4.667e+2,1.400e+5,2.776e-21,3.230e-13,,1.542e-24
263.17,1.272e+5,5.361e+2,1.267e+5,2.767e-21,3.226e-13,,1.540e-24
263.2,1.011e+5,6.055e+2,1.005e+5,2.752e-21,3.221e-13,,1.538e-24
263.22,8.213e+4,6.201e+2,8.151e+4,2.742e-21,3.217e-13,,1.536e-24
263.25,5.541e+4,5.908e+2,5.482e+4,2.727e-21,3.211e-13,,1.533e-24
263.27,4.039e+4,5.420e+2,3.985e+4,2.717e-21,3.207e-13,,1.531e-24
263.3,2.323e+4,4.446e+2,2.279e+4,2.702e-21,3.201e-13,,1.529e-24
263.32,1.528e+4,3.787e+2,1.490e+4,2.692e-21,3.198e-13,,1.527e-24
263.35,7.612e+3,3.058e+2,7.306e+3,2.677e-21,3.192e-13,,1.524e-24
263.37,4.627e+3,2.890e+2,4.338e+3,2.667e-21,3.188e-13,,1.523e-24
263.4,2.202e+3,3.309e+2,1.871e+3,2.652e-21,3.182e-13,,1.520e-24
263.42,1.446e+3,4.099e+2,1.036e+3,2.642e-21,3.178e-13,,1.518e-24
263.45,1.022e+3,6.041e+2,4.177e+2,2.627e-21,3.172e-13,,1.516e-24
263.47,1.005e+3,7.746e+2,2.307e+2,2.618e-21,3.169e-13,,1.514e-24
263.5,1.167e+3,1.059e+3,1.083e+2,2.603e-21,3.163e-13,,1.511e-24
263.52,1.323e+3,1.240e+3,8.305e+1,2.593e-21,3.159e-13,,1.509e-24
263.55,1.541e+3,1.445e+3,9.515e+1,2.578e-21,3.153e-13,,1.507e-24
263.57,1.643e+3,1.513e+3,1.305e+2,2.568e-21,3.149e-13,,1.505e-24
263.6,1.710e+3,1.487e+3,2.235e+2,2.553e-21,3.143e-13,,1.502e-24
263.62,1.699e+3,1.387e+3,3.118e+2,2.543e-21,3.140e-13,,1.501e-24
263.65,1.625e+3,1.147e+3,4.774e+2,2.528e-21,3.134e-13,,1.498e-24
263.67,1.555e+3,9.541e+2,6.009e+2,2.518e-21,3.130e-13,,1.496e-24
263.7,1.445e+3,6.638e+2,7.814e+2,2.503e-21,3.124e-13,,1.494e-24
263.72,1.374e+3,4.921e+2,8.822e+2,2.493e-21,3.120e-13,,1.492e-24
263.75,1.268e+3,2.881e+2,9.803e+2,2.478e-21,3.115e-13,,1.489e-24
263.77,1.194e+3,1.903e+2,1.003e+3,2.469e-21,3.111e-13,,1.487e-24
263.8,1.073e+3,9.374e+1,9.793e+2,2.454e-21,3.105e-13,,1.485e-24
263.82,9.905e+2,5.519e+1,9.353e+2,2.444e-21,3.101e-13,,1.483e-24
263.85,8.760e+2,2.287e+1,8.531e+2,2.429e-21,3.095e-13,,1.480e-24
263.87,8.126e+2,1.200e+1,8.006e+2,2.419e-21,3.091e-13,,1.479e-24
263.9,7.404e+2,4.186e+0,7.362e+2,2.404e-21,3.086e-13,,1.476e-24
263.92,7.038e+2,1.959e+0,7.018e+2,2.394e-21,3.082e-13,,1.474e-24
263.94,6.706e+2,8.807e-1,6.697e+2,2.384e-21,3.078e-13,,1.472e-24
263.97,6.154e+2,2.696e-1,6.151e+2,2.369e-21,3.072e-13,,1.470e-24
263.99,5.706e+2,1.745e-1,5.704e+2,2.359e-21,3.068e-13,,1.468e-24
264.02,4.925e+2,3.296e-1,4.921e+2,2.344e-21,3.062e-13,,1.465e-24
264.04,4.386e+2,7.253e-1,4.379e+2,2.334e-21,3.059e-13,,1.464e-24
264.07,3.680e+2,2.347e+0,3.656e+2,2.320e-21,3.053e-13,,1.461e-24
264.09,3.341e+2,4.879e+0,3.292e+2,2.310e-21,3.049e-13,,1.459e-24
264.12,3.087e+2,1.343e+1,2.952e+2,2.295e-21,3.043e-13,,1.457e-24
264.14,3.089e+2,2.492e+1,2.839e+2,2.285e-21,3.039e-13,,1.455e-24
264.17,3.324e+2,5.779e+1,2.746e+2,2.270e-21,3.033e-13,,1.452e-24
264.19,3.629e+2,9.561e+1,2.673e+2,2.260e-21,3.030e-13,,1.450e-24
264.22,4.337e+2,1.867e+2,2.469e+2,2.245e-21,3.024e-13,,1.448e-24
264.24,5.010e+2,2.756e+2,2.254e+2,2.235e-21,3.020e-13,,1.446e-24
264.27,6.369e+2,4.533e+2,1.836e+2,2.220e-21,3.014e-13,,1.443e-24
264.29,7.493e+2,5.966e+2,1.527e+2,2.210e-21,3.010e-13,,1.442e-24
264.32,9.354e+2,8.267e+2,1.087e+2,2.195e-21,3.005e-13,,1.439e-24
264.34,1.055e+3,9.703e+2,8.426e+1,2.185e-21,3.001e-13,,1.437e-24
264.37,1.190e+3,1.132e+3,5.799e+1,2.170e-21,2.995e-13,,1.435e-24
264.39,1.233e+3,1.185e+3,4.772e+1,2.161e-21,2.991e-13,,1.433e-24
264.42,1.207e+3,1.165e+3,4.158e+1,2.146e-21,2.985e-13,,1.430e-24
264.44,1.130e+3,1.088e+3,4.192e+1,2.136e-21,2.981e-13,,1.428e-24
264.47,9.464e+2,9.008e+2,4.565e+1,2.121e-21,2.976e-13,,1.426e-24
264.49,7.984e+2,7.500e+2,4.840e+1,2.111e-21,2.972e-13,,1.424e-24
264.52,5.735e+2,5.230e+2,5.043e+1,2.096e-21,2.966e-13,,1.421e-24
264.54,4.380e+2,3.884e+2,4.959e+1,2.086e-21,2.962e-13,,1.420e-24
264.57,2.730e+2,2.281e+2,4.487e+1,2.071e-21,2.956e-13,,1.417e-24
264.59,1.910e+2,1.511e+2,3.992e+1,2.061e-21,2.952e-13,,1.415e-24
264.62,1.061e+2,7.476e+1,3.134e+1,2.046e-21,2.947e-13,,1.413e-24
264.64,7.004e+1,4.416e+1,2.588e+1,2.036e-21,2.943e-13,,1.411e-24
264.67,3.815e+1,1.840e+1,1.975e+1,2.021e-21,2.937e-13,,1.408e-24
264.69,2.753e+1,9.694e+0,1.784e+1,2.012e-21,2.933e-13,,1.406e-24
264.72,2.267e+1,3.402e+0,1.927e+1,1.997e-21,2.927e-13,,1.404e-24
264.74,2.519e+1,1.599e+0,2.359e+1,1.987e-21,2.923e-13,,1.402e-24
264.76,3.167e+1,7.175e-1,3.095e+1,1.977e-21,2.920e-13,,1.400e-24
264.79,4.843e+1,1.980e-1,4.823e+1,1.962e-21,2.914e-13,,1.398e-24
264.81,6.426e+1,7.927e-2,6.418e+1,1.952e-21,2.910e-13,,1.396e-24
264.84,9.494e+1,1.843e-2,9.492e+1,1.937e-21,2.904e-13,,1.393e-24
264.86,1.198e+2,6.579e-3,1.198e+2,1.927e-21,2.900e-13,,1.391e-24
264.89,1.625e+2,1.288e-3,1.625e+2,1.912e-21,2.894e-13,,1.389e-24
264.91,1.936e+2,4.102e-4,1.936e+2,1.902e-21,2.891e-13,,1.387e-24
264.94,2.408e+2,6.764e-5,2.408e+2,1.887e-21,2.885e-13,,1.384e-24
264.96,2.704e+2,1.923e-5,2.704e+2,1.877e-21,2.881e-13,,1.383e-24
264.99,3.068e+2,2.840e-6,3.068e+2,1.863e-21,2.875e-13,,1.380e-24
265.01,3.230e+2,1.364e-6,3.230e+2,1.853e-21,2.871e-13,,1.378e-24
265.04,3.314e+2,5.112e-6,3.314e+2,1.838e-21,2.866e-13,,1.376e-24
265.06,3.255e+2,1.794e-5,3.255e+2,1.828e-21,2.862e-13,,1.374e-24
265.09,3.007e+2,1.106e-4,3.007e+2,1.813e-21,2.856e-13,,1.371e-24
265.11,2.755e+2,3.516e-4,2.755e+2,1.803e-21,2.852e-13,,1.369e-24
265.14,2.303e+2,1.831e-3,2.303e+2,1.788e-21,2.846e-13,,1.367e-24
265.16,1.984e+2,5.196e-3,1.984e+2,1.778e-21,2.842e-13,,1.365e-24
265.19,1.526e+2,2.282e-2,1.526e+2,1.763e-21,2.837e-13,,1.362e-24
265.21,1.257e+2,5.783e-2,1.257e+2,1.753e-21,2.833e-13,,1.361e-24
265.24,9.302e+1,2.143e-1,9.281e+1,1.738e-21,2.827e-13,,1.358e-24
265.26,7.709e+1,4.847e-1,7.660e+1,1.728e-21,2.823e-13,,1.356e-24
265.29,6.250e+1,1.515e+0,6.099e+1,1.714e-21,2.817e-13,,1.354e-24
265.31,5.903e+1,3.060e+0,5.597e+1,1.704e-21,2.813e-13,,1.352e-24
265.34,6.318e+1,8.069e+0,5.512e+1,1.689e-21,2.808e-13,,1.349e-24
265.36,7.231e+1,1.455e+1,5.776e+1,1.679e-21,2.804e-13,,1.347e-24
265.39,9.640e+1,3.237e+1,6.403e+1,1.664e-21,2.798e-13,,1.345e-24
265.41,1.203e+2,5.211e+1,6.822e+1,1.654e-21,2.794e-13,,1.343e-24
265.44,1.700e+2,9.777e+1,7.225e+1,1.639e-21,2.788e-13,,1.340e-24
265.46,2.131e+2,1.405e+2,7.256e+1,1.629e-21,2.784e-13,,1.339e-24
265.49,2.915e+2,2.225e+2,6.909e+1,1.614e-21,2.779e-13,,1.336e-24
265.51,3.501e+2,2.855e+2,6.456e+1,1.604e-21,2.775e-13,,1.334e-24
265.54,4.374e+2,3.812e+2,5.618e+1,1.589e-21,2.769e-13,,1.332e-24
265.56,4.878e+2,4.368e+2,5.096e+1,1.579e-21,2.765e-13,,1.330e-24
265.58,5.256e+2,4.783e+2,4.736e+1,1.569e-21,2.761e-13,,1.328e-24
265.61,5.510e+2,5.033e+2,4.766e+1,1.555e-21,2.756e-13,,1.325e-24
265.63,5.454e+2,4.920e+2,5.336e+1,1.545e-21,2.752e-13,,1.324e-24
265.66,5.094e+2,4.368e+2,7.259e+1,1.530e-21,2.746e-13,,1.321e-24
265.68,4.745e+2,3.812e+2,9.326e+1,1.520e-21,2.742e-13,,1.319e-24
265.71,4.206e+2,2.855e+2,1.351e+2,1.505e-21,2.736e-13,,1.317e-24
265.73,3.906e+2,2.225e+2,1.682e+2,1.495e-21,2.732e-13,,1.315e-24
265.76,3.593e+2,1.405e+2,2.187e+2,1.480e-21,2.727e-13,,1.312e-24
265.78,3.458e+2,9.777e+1,2.481e+2,1.470e-21,2.723e-13,,1.310e-24
265.81,3.290e+2,5.211e+1,2.768e+2,1.455e-21,2.717e-13,,1.308e-24
265.83,3.146e+2,3.237e+1,2.822e+2,1.445e-21,2.713e-13,,1.306e-24
265.86,2.823e+2,1.455e+1,2.677e+2,1.430e-21,2.707e-13,,1.303e-24
265.88,2.529e+2,8.069e+0,2.448e+2,1.420e-21,2.703e-13,,1.302e-24
265.91,2.007e+2,3.060e+0,1.976e+2,1.406e-21,2.698e-13,,1.299e-24
265.93,1.642e+2,1.515e+0,1.627e+2,1.396e-21,2.694e-13,,1.297e-24
265.96,1.136e+2,4.847e-1,1.131e+2,1.381e-21,2.688e-13,,1.295e-24
265.98,8.558e+1,2.143e-1,8.537e+1,1.371e-21,2.684e-13,,1.293e-24
266.01,5.433e+1,5.783e-2,5.427e+1,1.356e-21,2.678e-13,,1.290e-24
266.03,4.070e+1,2.282e-2,4.068e+1,1.346e-21,2.674e-13,,1.288e-24
266.06,2.979e+1,5.197e-3,2.978e+1,1.331e-21,2.669e-13,,1.286e-24
266.08,2.798e+1,1.832e-3,2.798e+1,1.321e-21,2.665e-13,,1.284e-24
266.11,3.281e+1,3.645e-4,3.281e+1,1.306e-21,2.659e-13,,1.281e-24
266.13,4.179e+1,1.560e-4,4.179e+1,1.296e-21,2.655e-13,,1.280e-24
266.16,6.881e+1,2.957e-4,6.881e+1,1.281e-21,2.649e-13,,1.277e-24
266.18,1.022e+2,8.837e-4,1.022e+2,1.271e-21,2.646e-13,,1.275e-24
266.21,1.960e+2,4.546e-3,1.960e+2,1.257e-21,2.640e-13,,1.273e-24
266.23,3.070e+2,1.286e-2,3.070e+2,1.247e-21,2.636e-13,,1.271e-24
266.26,5.928e+2,5.622e-2,5.927e+2,1.232e-21,2.630e-13,,1.268e-24
266.28,8.947e+2,1.422e-1,8.946e+2,1.222e-21,2.626e-13,,1.266e-24
266.31,1.564e+3,5.256e-1,1.564e+3,1.207e-21,2.620e-13,,1.264e-24
266.33,2.168e+3,1.188e+0,2.167e+3,1.197e-21,2.617e-13,,1.262e-24
266.36,3.286e+3,3.714e+0,3.282e+3,1.182e-21,2.611e-13,,1.259e-24
266.38,4.120e+3,7.509e+0,4.112e+3,1.172e-21,2.607e-13,,1.258e-24
266.4,4.961e+3,1.451e+1,4.946e+3,1.162e-21,2.603e-13,,1.256e-24
266.43,6.090e+3,3.587e+1,6.054e+3,1.147e-21,2.597e-13,,1.253e-24
266.45,6.671e+3,6.200e+1,6.609e+3,1.137e-21,2.593e-13,,1.251e-24
266.48,7.210e+3,1.296e+2,7.080e+3,1.122e-21,2.588e-13,,1.249e-24
266.5,7.361e+3,2.003e+2,7.161e+3,1.113e-21,2.584e-13,,1.247e-24
266.53,7.381e+3,3.540e+2,7.027e+3,1.098e-21,2.578e-13,,1.244e-24
266.55,7.338e+3,4.893e+2,6.848e+3,1.088e-21,2.574e-13,,1.243e-24
266.58,7.291e+3,7.315e+2,6.560e+3,1.073e-21,2.568e-13,,1.240e-24
266.6,7.283e+3,9.045e+2,6.379e+3,1.063e-21,2.564e-13,,1.238e-24
266.63,7.234e+3,1.144e+3,6.089e+3,1.048e-21,2.559e-13,,1.236e-24
266.65,7.101e+3,1.266e+3,5.835e+3,1.038e-21,2.555e-13,,1.234e-24
266.68,6.639e+3,1.358e+3,5.282e+3,1.023e-21,2.549e-13,,1.231e-24
266.7,6.129e+3,1.347e+3,4.781e+3,1.013e-21,2.545e-13,,1.229e-24
266.73,5.103e+3,1.233e+3,3.870e+3,9.983e-22,2.539e-13,,1.227e-24
266.75,4.319e+3,1.108e+3,3.211e+3,9.884e-22,2.535e-13,,1.225e-24
266.78,3.145e+3,8.889e+2,2.256e+3,9.735e-22,2.530e-13,,1.222e-24
266.8,2.447e+3,7.484e+2,1.698e+3,9.635e-22,2.526e-13,,1.221e-24
266.83,1.612e+3,5.777e+2,1.034e+3,9.486e-22,2.520e-13,,1.218e-24
266.85,1.212e+3,4.994e+2,7.126e+2,9.387e-22,2.516e-13,,1.216e-24
266.88,8.235e+2,4.321e+2,3.914e+2,9.238e-22,2.510e-13,,1.214e-24
266.9,6.724e+2,4.113e+2,2.611e+2,9.139e-22,2.507e-13,,1.212e-24
266.93,5.445e+2,3.945e+2,1.500e+2,8.990e-22,2.501e-13,,1.209e-24
266.95,4.936e+2,3.817e+2,1.119e+2,8.890e-22,2.497e-13,,1.207e-24
266.98,4.322e+2,3.478e+2,8.440e+1,8.741e-22,2.491e-13,,1.205e-24
267,3.908e+2,3.136e+2,7.725e+1,8.642e-22,2.487e-13,,1.203e-24
267.03,3.248e+2,2.494e+2,7.540e+1,8.493e-22,2.481e-13,,1.200e-24
267.05,2.810e+2,2.031e+2,7.786e+1,8.394e-22,2.478e-13,,1.199e-24
267.08,2.225e+2,1.376e+2,8.492e+1,8.245e-22,2.472e-13,,1.196e-24
267.1,1.912e+2,1.004e+2,9.082e+1,8.145e-22,2.468e-13,,1.194e-24
267.13,1.570e+2,5.756e+1,9.944e+1,7.996e-22,2.462e-13,,1.192e-24
267.15,1.413e+2,3.756e+1,1.037e+2,7.897e-22,2.458e-13,,1.190e-24
267.17,1.294e+2,2.344e+1,1.059e+2,7.798e-22,2.454e-13,,1.188e-24
267.2,1.147e+2,1.062e+1,1.041e+2,7.649e-22,2.449e-13,,1.185e-24
267.22,1.051e+2,5.925e+0,9.916e+1,7.549e-22,2.445e-13,,1.184e-24
267.25,8.919e+1,2.269e+0,8.692e+1,7.400e-22,2.439e-13,,1.181e-24
267.27,7.753e+1,1.131e+0,7.640e+1,7.301e-22,2.435e-13,,1.179e-24
267.3,5.948e+1,3.660e-1,5.912e+1,7.152e-22,2.429e-13,,1.177e-24
267.32,4.796e+1,1.631e-1,4.780e+1,7.053e-22,2.425e-13,,1.175e-24
267.35,3.283e+1,4.467e-2,3.279e+1,6.904e-22,2.420e-13,,1.172e-24
267.37,2.473e+1,1.799e-2,2.472e+1,6.804e-22,2.416e-13,,1.171e-24
267.4,1.590e+1,5.400e-3,1.589e+1,6.655e-22,2.410e-13,,1.168e-24
267.42,1.211e+1,5.393e-3,1.211e+1,6.556e-22,2.406e-13,,1.166e-24
267.45,9.075e+0,1.943e-2,9.056e+0,6.407e-22,2.400e-13,,1.163e-24
267.47,8.465e+0,5.211e-2,8.412e+0,6.307e-22,2.397e-13,,1.162e-24
267.5,9.175e+0,2.144e-1,8.960e+0,6.158e-22,2.391e-13,,1.159e-24
267.52,1.060e+1,5.211e-1,1.008e+1,6.059e-22,2.387e-13,,1.157e-24
267.55,1.440e+1,1.817e+0,1.259e+1,5.910e-22,2.381e-13,,1.155e-24
267.57,1.861e+1,3.952e+0,1.466e+1,5.811e-22,2.377e-13,,1.153e-24
267.6,2.972e+1,1.166e+1,1.806e+1,5.662e-22,2.371e-13,,1.150e-24
267.62,4.295e+1,2.269e+1,2.026e+1,5.562e-22,2.368e-13,,1.149e-24
267.65,7.961e+1,5.665e+1,2.296e+1,5.413e-22,2.362e-13,,1.146e-24
267.67,1.227e+2,9.863e+1,2.404e+1,5.314e-22,2.358e-13,,1.144e-24
267.7,2.326e+2,2.084e+2,2.423e+1,5.165e-22,2.352e-13,,1.141e-24
267.72,3.479e+2,3.246e+2,2.337e+1,5.066e-22,2.348e-13,,1.140e-24
267.75,6.013e+2,5.803e+2,2.094e+1,4.917e-22,2.342e-13,,1.137e-24
267.77,8.275e+2,8.086e+2,1.892e+1,4.817e-22,2.339e-13,,1.135e-24
267.8,1.240e+3,1.223e+3,1.614e+1,4.668e-22,2.333e-13,,1.133e-24
267.82,1.540e+3,1.525e+3,1.495e+1,4.569e-22,2.329e-13,,1.131e-24
267.85,1.968e+3,1.953e+3,1.494e+1,4.420e-22,2.323e-13,,1.128e-24
267.87,2.194e+3,2.178e+3,1.648e+1,4.321e-22,2.319e-13,,1.127e-24
267.9,2.381e+3,2.359e+3,2.156e+1,4.172e-22,2.314e-13,,1.124e-24
267.92,2.381e+3,2.354e+3,2.691e+1,4.072e-22,2.310e-13,,1.122e-24
267.95,2.196e+3,2.158e+3,3.774e+1,3.923e-22,2.304e-13,,1.119e-24
267.97,1.973e+3,1.926e+3,4.651e+1,3.824e-22,2.300e-13,,1.118e-24
267.99,1.700e+3,1.644e+3,5.607e+1,3.725e-22,2.296e-13,,1.116e-24
268.02,1.264e+3,1.193e+3,7.071e+1,3.576e-22,2.290e-13,,1.113e-24
268.04,9.910e+2,9.112e+2,7.988e+1,3.476e-22,2.287e-13,,1.112e-24
268.07,6.512e+2,5.594e+2,9.182e+1,3.327e-22,2.281e-13,,1.109e-24
268.09,4.808e+2,3.822e+2,9.854e+1,3.228e-22,2.277e-13,,1.107e-24
268.12,3.065e+2,1.986e+2,1.079e+2,3.079e-22,2.271e-13,,1.105e-24
268.14,2.367e+2,1.214e+2,1.153e+2,2.980e-22,2.267e-13,,1.103e-24
268.17,1.857e+2,5.335e+1,1.323e+2,2.831e-22,2.261e-13,,1.100e-24
268.19,1.809e+2,2.918e+1,1.517e+2,2.731e-22,2.258e-13,,1.098e-24
268.22,2.142e+2,1.085e+1,2.033e+2,2.582e-22,2.252e-13,,1.096e-24
268.24,2.674e+2,5.309e+0,2.621e+2,2.483e-22,2.248e-13,,1.094e-24
268.27,4.104e+2,1.671e+0,4.088e+2,2.334e-22,2.242e-13,,1.091e-24
268.29,5.613e+2,7.312e-1,5.606e+2,2.235e-22,2.238e-13,,1.090e-24
268.32,8.929e+2,1.947e-1,8.927e+2,2.086e-22,2.232e-13,,1.087e-24
268.34,1.189e+3,7.625e-2,1.189e+3,1.986e-22,2.229e-13,,1.085e-24
268.37,1.731e+3,1.726e-2,1.731e+3,1.837e-22,2.223e-13,,1.083e-24
268.39,2.128e+3,6.275e-3,2.128e+3,1.738e-22,2.219e-13,,1.081e-24
268.42,2.695e+3,2.574e-3,2.695e+3,1.589e-22,2.213e-13,,1.078e-24
268.44,2.996e+3,4.579e-3,2.996e+3,1.490e-22,2.209e-13,,1.076e-24
268.47,3.243e+3,1.980e-2,3.243e+3,1.341e-22,2.204e-13,,1.074e-24
268.49,3.239e+3,5.228e-2,3.239e+3,1.241e-22,2.200e-13,,1.072e-24
268.52,2.981e+3,2.072e-1,2.981e+3,1.092e-22,2.194e-13,,1.069e-24
268.54,2.671e+3,4.910e-1,2.671e+3,9.929e-23,2.190e-13,,1.068e-24
268.57,2.090e+3,1.649e+0,2.088e+3,8.439e-23,2.184e-13,,1.065e-24
268.59,1.683e+3,3.498e+0,1.680e+3,7.445e-23,2.180e-13,,1.063e-24
268.62,1.129e+3,9.950e+0,1.119e+3,5.955e-23,2.175e-13,,1.061e-24
268.64,8.304e+2,1.890e+1,8.115e+2,4.962e-23,2.171e-13,,1.059e-24
268.67,5.113e+2,4.554e+1,4.657e+2,3.472e-23,2.165e-13,,1.056e-24
268.69,3.851e+2,7.745e+1,3.077e+2,2.478e-23,2.161e-13,,1.054e-24
268.72,3.145e+2,1.581e+2,1.564e+2,3.950e-22,2.155e-13,,1.052e-24
268.74,3.378e+2,2.407e+2,9.712e+1,2.212e-21,2.151e-13,,1.050e-24
268.77,4.633e+2,4.162e+2,4.710e+1,2.699e-20,2.146e-13,,1.047e-24
268.79,5.968e+2,5.673e+2,2.959e+1,1.355e-19,2.142e-13,,1.046e-24
268.81,7.590e+2,7.397e+2,1.923e+1,6.506e-19,2.138e-13,,1.044e-24
268.84,1.025e+3,1.014e+3,1.110e+1,6.307e-18,2.132e-13,,1.041e-24
268.86,1.192e+3,1.184e+3,8.392e+0,2.715e-17,2.128e-13,,1.039e-24
268.89,1.381e+3,1.374e+3,6.984e+0,2.233e-16,2.122e-13,,1.037e-24
268.91,1.445e+3,1.437e+3,8.084e+0,8.614e-16,2.119e-13,,1.035e-24
268.94,1.428e+3,1.413e+3,1.545e+1,6.012e-15,2.113e-13,,1.032e-24
268.96,1.350e+3,1.322e+3,2.760e+1,2.079e-14,2.109e-13,,1.031e-24
268.99,1.169e+3,1.102e+3,6.748e+1,1.231e-13,2.103e-13,,1.028e-24
269.01,1.042e+3,9.229e+2,1.187e+2,3.815e-13,2.099e-13,,1.026e-24
269.04,9.086e+2,6.514e+2,2.573e+2,1.917e-12,2.093e-13,,1.024e-24
269.06,8.972e+2,4.886e+2,4.086e+2,5.325e-12,2.090e-13,,1.022e-24
269.09,1.046e+3,2.921e+2,7.536e+2,2.271e-11,2.084e-13,,1.019e-24
269.11,1.269e+3,1.961e+2,1.073e+3,5.656e-11,2.080e-13,,1.017e-24
269.14,1.776e+3,9.934e+1,1.677e+3,2.047e-10,2.074e-13,,1.015e-24
269.16,2.198e+3,5.972e+1,2.138e+3,4.570e-10,2.070e-13,,1.013e-24
269.19,2.859e+3,2.562e+1,2.834e+3,1.404e-9,2.065e-13,,1.010e-24
269.21,3.250e+3,1.379e+1,3.236e+3,2.811e-9,2.061e-13,,1.009e-24
269.24,3.641e+3,5.011e+0,3.636e+3,7.332e-9,2.055e-13,,1.006e-24
269.26,3.722e+3,2.415e+0,3.720e+3,1.316e-8,2.051e-13,,1.004e-24
269.29,3.547e+3,7.434e-1,3.546e+3,2.914e-8,2.045e-13,,1.002e-24
269.31,3.252e+3,3.207e-1,3.252e+3,4.689e-8,2.041e-13,,9.998e-25
269.34,2.634e+3,8.364e-2,2.634e+3,8.822e-8,2.036e-13,,9.971e-25
269.36,2.169e+3,3.230e-2,2.169e+3,1.273e-7,2.032e-13,,9.954e-25
269.39,1.498e+3,7.136e-3,1.498e+3,2.037e-7,2.026e-13,,9.927e-25
269.41,1.113e+3,2.467e-3,1.113e+3,2.640e-7,2.022e-13,,9.910e-25
269.44,6.639e+2,4.618e-4,6.639e+2,3.597e-7,2.016e-13,,9.883e-25
269.46,4.525e+2,1.429e-4,4.525e+2,4.196e-7,2.012e-13,,9.866e-25
269.49,2.483e+2,2.266e-5,2.483e+2,4.898e-7,2.007e-13,,9.839e-25
269.51,1.714e+2,6.281e-6,1.714e+2,5.171e-7,2.003e-13,,9.822e-25
269.54,1.196e+2,8.554e-7,1.196e+2,5.242e-7,1.997e-13,,9.795e-25
269.56,1.161e+2,2.582e-7,1.161e+2,5.080e-7,1.993e-13,,9.778e-25
269.59,1.447e+2,3.932e-7,1.447e+2,4.615e-7,1.987e-13,,9.751e-25
