Wavelength (nm),Sum(calc),Fe I (9.2e-2),Fe II (5.1e-1),Fe III (6.8e-5),Ni I (9.7e-2),Ni II (3.0e-1),Ni III (1.0e-5)
264.29,6.423e+2,5.114e+2,1.309e+2,1.894e-21,4.014e-13,,1.922e-24
264.32,8.018e+2,7.086e+2,9.320e+1,1.882e-21,4.006e-13,,1.919e-24
264.34,9.039e+2,8.317e+2,7.222e+1,1.873e-21,4.001e-13,,1.916e-24
264.37,1.020e+3,9.706e+2,4.970e+1,1.860e-21,3.993e-13,,1.913e-24
264.39,1.057e+3,1.016e+3,4.091e+1,1.852e-21,3.988e-13,,1.910e-24
264.42,1.034e+3,9.988e+2,3.564e+1,1.839e-21,3.980e-13,,1.907e-24
264.44,9.685e+2,9.325e+2,3.593e+1,1.831e-21,3.975e-13,,1.905e-24
264.47,8.112e+2,7.721e+2,3.913e+1,1.818e-21,3.967e-13,,1.901e-24
264.49,6.844e+2,6.429e+2,4.148e+1,1.809e-21,3.962e-13,,1.899e-24
264.52,4.915e+2,4.483e+2,4.323e+1,1.797e-21,3.955e-13,,1.895e-24
264.54,3.754e+2,3.329e+2,4.251e+1,1.788e-21,3.949e-13,,1.893e-24
264.57,2.340e+2,1.956e+2,3.846e+1,1.775e-21,3.942e-13,,1.889e-24
264.59,1.637e+2,1.295e+2,3.422e+1,1.767e-21,3.937e-13,,1.887e-24
264.62,9.094e+1,6.408e+1,2.686e+1,1.754e-21,3.929e-13,,1.883e-24
264.64,6.003e+1,3.785e+1,2.218e+1,1.745e-21,3.924e-13,,1.881e-24
264.67,3.270e+1,1.577e+1,1.693e+1,1.733e-21,3.916e-13,,1.878e-24
264.69,2.360e+1,8.309e+0,1.529e+1,1.724e-21,3.911e-13,,1.875e-24
264.72,1.943e+1,2.916e+0,1.652e+1,1.711e-21,3.903e-13,,1.872e-24
264.74,2.159e+1,1.370e+0,2.022e+1,1.703e-21,3.898e-13,,1.869e-24
264.76,2.715e+1,6.150e-1,2.653e+1,1.694e-21,3.893e-13,,1.867e-24
264.79,4.151e+1,1.697e-1,4.134e+1,1.682e-21,3.885e-13,,1.863e-24
264.81,5.508e+1,6.795e-2,5.501e+1,1.673e-21,3.880e-13,,1.861e-24
264.84,8.137e+1,1.579e-2,8.136e+1,1.660e-21,3.872e-13,,1.858e-24
264.86,1.027e+2,5.639e-3,1.027e+2,1.652e-21,3.867e-13,,1.855e-24
264.89,1.393e+2,1.104e-3,1.393e+2,1.639e-21,3.859e-13,,1.852e-24
264.91,1.659e+2,3.516e-4,1.659e+2,1.631e-21,3.854e-13,,1.849e-24
264.94,2.064e+2,5.798e-5,2.064e+2,1.618e-21,3.846e-13,,1.846e-24
264.96,2.318e+2,1.648e-5,2.318e+2,1.609e-21,3.841e-13,,1.843e-24
264.99,2.630e+2,2.435e-6,2.630e+2,1.596e-21,3.834e-13,,1.840e-24
265.01,2.769e+2,1.169e-6,2.769e+2,1.588e-21,3.828e-13,,1.838e-24
265.04,2.841e+2,4.382e-6,2.841e+2,1.575e-21,3.821e-13,,1.834e-24
265.06,2.790e+2,1.538e-5,2.790e+2,1.567e-21,3.816e-13,,1.832e-24
265.09,2.577e+2,9.481e-5,2.577e+2,1.554e-21,3.808e-13,,1.828e-24
265.11,2.362e+2,3.014e-4,2.362e+2,1.545e-21,3.803e-13,,1.826e-24
265.14,1.974e+2,1.569e-3,1.974e+2,1.533e-21,3.795e-13,,1.822e-24
265.16,1.700e+2,4.454e-3,1.700e+2,1.524e-21,3.790e-13,,1.820e-24
265.19,1.308e+2,1.956e-2,1.308e+2,1.511e-21,3.782e-13,,1.816e-24
265.21,1.078e+2,4.957e-2,1.077e+2,1.503e-21,3.777e-13,,1.814e-24
265.24,7.973e+1,1.837e-1,7.955e+1,1.490e-21,3.769e-13,,1.811e-24
265.26,6.607e+1,4.155e-1,6.566e+1,1.482e-21,3.764e-13,,1.808e-24
265.29,5.357e+1,1.299e+0,5.227e+1,1.469e-21,3.756e-13,,1.805e-24
265.31,5.060e+1,2.623e+0,4.798e+1,1.460e-21,3.751e-13,,1.802e-24
265.34,5.416e+1,6.916e+0,4.724e+1,1.447e-21,3.744e-13,,1.799e-24
265.36,6.198e+1,1.247e+1,4.951e+1,1.439e-21,3.738e-13,,1.797e-24
265.39,8.263e+1,2.774e+1,5.489e+1,1.426e-21,3.731e-13,,1.793e-24
265.41,1.031e+2,4.466e+1,5.847e+1,1.418e-21,3.726e-13,,1.791e-24
265.44,1.457e+2,8.381e+1,6.193e+1,1.405e-21,3.718e-13,,1.787e-24
265.46,1.827e+2,1.205e+2,6.220e+1,1.396e-21,3.713e-13,,1.785e-24
265.49,2.499e+2,1.907e+2,5.922e+1,1.384e-21,3.705e-13,,1.781e-24
265.51,3.000e+2,2.447e+2,5.533e+1,1.375e-21,3.700e-13,,1.779e-24
265.54,3.749e+2,3.268e+2,4.815e+1,1.362e-21,3.692e-13,,1.775e-24
265.56,4.181e+2,3.744e+2,4.368e+1,1.354e-21,3.687e-13,,1.773e-24
265.58,4.505e+2,4.099e+2,4.060e+1,1.345e-21,3.682e-13,,1.771e-24
265.61,4.723e+2,4.314e+2,4.085e+1,1.333e-21,3.674e-13,,1.767e-24
265.63,4.675e+2,4.217e+2,4.574e+1,1.324e-21,3.669e-13,,1.765e-24
265.66,4.366e+2,3.744e+2,6.222e+1,1.311e-21,3.661e-13,,1.761e-24
265.68,4.067e+2,3.268e+2,7.994e+1,1.303e-21,3.656e-13,,1.759e-24
265.71,3.606e+2,2.447e+2,1.158e+2,1.290e-21,3.648e-13,,1.755e-24
265.73,3.348e+2,1.907e+2,1.441e+2,1.281e-21,3.643e-13,,1.753e-24
265.76,3.079e+2,1.205e+2,1.875e+2,1.269e-21,3.635e-13,,1.750e-24
265.78,2.964e+2,8.381e+1,2.126e+2,1.260e-21,3.630e-13,,1.747e-24
265.81,2.820e+2,4.466e+1,2.373e+2,1.247e-21,3.623e-13,,1.744e-24
265.83,2.697e+2,2.774e+1,2.419e+2,1.239e-21,3.617e-13,,1.741e-24
265.86,2.420e+2,1.247e+1,2.295e+2,1.226e-21,3.610e-13,,1.738e-24
265.88,2.168e+2,6.916e+0,2.099e+2,1.218e-21,3.605e-13,,1.736e-24
265.91,1.720e+2,2.623e+0,1.694e+2,1.205e-21,3.597e-13,,1.732e-24
265.93,1.407e+2,1.299e+0,1.394e+2,1.196e-21,3.592e-13,,1.730e-24
265.96,9.739e+1,4.155e-1,9.698e+1,1.184e-21,3.584e-13,,1.726e-24
265.98,7.336e+1,1.837e-1,7.317e+1,1.175e-21,3.579e-13,,1.724e-24
266.01,4.657e+1,4.957e-2,4.652e+1,1.162e-21,3.571e-13,,1.720e-24
266.03,3.489e+1,1.956e-2,3.487e+1,1.154e-21,3.566e-13,,1.718e-24
266.06,2.553e+1,4.454e-3,2.553e+1,1.141e-21,3.558e-13,,1.714e-24
266.08,2.398e+1,1.571e-3,2.398e+1,1.132e-21,3.553e-13,,1.712e-24
266.11,2.812e+1,3.124e-4,2.812e+1,1.120e-21,3.545e-13,,1.709e-24
266.13,3.582e+1,1.337e-4,3.582e+1,1.111e-21,3.540e-13,,1.706e-24
266.16,5.898e+1,2.534e-4,5.898e+1,1.098e-21,3.532e-13,,1.703e-24
266.18,8.762e+1,7.575e-4,8.762e+1,1.090e-21,3.527e-13,,1.700e-24
266.21,1.680e+2,3.897e-3,1.680e+2,1.077e-21,3.520e-13,,1.697e-24
266.23,2.632e+2,1.102e-2,2.632e+2,1.069e-21,3.514e-13,,1.694e-24
266.26,5.081e+2,4.819e-2,5.080e+2,1.056e-21,3.507e-13,,1.691e-24
266.28,7.669e+2,1.219e-1,7.668e+2,1.047e-21,3.502e-13,,1.689e-24
266.31,1.341e+3,4.505e-1,1.340e+3,1.034e-21,3.494e-13,,1.685e-24
266.33,1.859e+3,1.019e+0,1.858e+3,1.026e-21,3.489e-13,,1.683e-24
266.36,2.816e+3,3.184e+0,2.813e+3,1.013e-21,3.481e-13,,1.679e-24
266.38,3.531e+3,6.436e+0,3.525e+3,1.005e-21,3.476e-13,,1.677e-24
266.4,4.252e+3,1.244e+1,4.240e+3,9.962e-22,3.471e-13,,1.675e-24
266.43,5.220e+3,3.075e+1,5.190e+3,9.834e-22,3.463e-13,,1.671e-24
266.45,5.718e+3,5.314e+1,5.665e+3,9.749e-22,3.458e-13,,1.669e-24
266.48,6.180e+3,1.111e+2,6.069e+3,9.621e-22,3.450e-13,,1.665e-24
266.5,6.309e+3,1.717e+2,6.138e+3,9.536e-22,3.445e-13,,1.663e-24
266.53,6.327e+3,3.034e+2,6.023e+3,9.408e-22,3.437e-13,,1.659e-24
266.55,6.290e+3,4.194e+2,5.870e+3,9.323e-22,3.432e-13,,1.657e-24
266.58,6.250e+3,6.270e+2,5.623e+3,9.195e-22,3.424e-13,,1.653e-24
266.6,6.243e+3,7.753e+2,5.468e+3,9.110e-22,3.419e-13,,1.651e-24
266.63,6.200e+3,9.808e+2,5.219e+3,8.983e-22,3.412e-13,,1.648e-24
266.65,6.087e+3,1.085e+3,5.001e+3,8.897e-22,3.406e-13,,1.645e-24
266.68,5.691e+3,1.164e+3,4.527e+3,8.770e-22,3.399e-13,,1.642e-24
266.7,5.253e+3,1.155e+3,4.098e+3,8.685e-22,3.394e-13,,1.639e-24
266.73,4.374e+3,1.057e+3,3.318e+3,8.557e-22,3.386e-13,,1.636e-24
266.75,3.702e+3,9.493e+2,2.753e+3,8.472e-22,3.381e-13,,1.633e-24
266.78,2.696e+3,7.620e+2,1.934e+3,8.344e-22,3.373e-13,,1.630e-24
266.8,2.097e+3,6.415e+2,1.456e+3,8.259e-22,3.368e-13,,1.628e-24
266.83,1.381e+3,4.952e+2,8.861e+2,8.131e-22,3.360e-13,,1.624e-24
266.85,1.039e+3,4.281e+2,6.108e+2,8.046e-22,3.355e-13,,1.622e-24
266.88,7.059e+2,3.704e+2,3.355e+2,7.918e-22,3.347e-13,,1.618e-24
266.9,5.763e+2,3.525e+2,2.238e+2,7.833e-22,3.342e-13,,1.616e-24
266.93,4.667e+2,3.382e+2,1.286e+2,7.705e-22,3.334e-13,,1.612e-24
266.95,4.231e+2,3.272e+2,9.591e+1,7.620e-22,3.329e-13,,1.610e-24
266.98,3.704e+2,2.981e+2,7.235e+1,7.493e-22,3.321e-13,,1.606e-24
267,3.350e+2,2.688e+2,6.622e+1,7.407e-22,3.316e-13,,1.604e-24
267.03,2.784e+2,2.138e+2,6.463e+1,7.280e-22,3.309e-13,,1.601e-24
267.05,2.408e+2,1.741e+2,6.673e+1,7.195e-22,3.303e-13,,1.598e-24
267.08,1.907e+2,1.179e+2,7.279e+1,7.067e-22,3.296e-13,,1.595e-24
267.1,1.639e+2,8.604e+1,7.785e+1,6.982e-22,3.291e-13,,1.592e-24
267.13,1.346e+2,4.933e+1,8.524e+1,6.854e-22,3.283e-13,,1.589e-24
267.15,1.211e+2,3.220e+1,8.892e+1,6.769e-22,3.278e-13,,1.587e-24
267.17,1.109e+2,2.009e+1,9.079e+1,6.684e-22,3.273e-13,,1.584e-24
267.2,9.831e+1,9.104e+0,8.921e+1,6.556e-22,3.265e-13,,1.581e-24
267.22,9.008e+1,5.078e+0,8.500e+1,6.471e-22,3.260e-13,,1.578e-24
267.25,7.645e+1,1.945e+0,7.450e+1,6.343e-22,3.252e-13,,1.575e-24
267.27,6.645e+1,9.695e-1,6.549e+1,6.258e-22,3.247e-13,,1.572e-24
267.3,5.099e+1,3.137e-1,5.067e+1,6.130e-22,3.239e-13,,1.569e-24
267.32,4.111e+1,1.398e-1,4.097e+1,6.045e-22,3.234e-13,,1.567e-24
267.35,2.814e+1,3.829e-2,2.810e+1,5.917e-22,3.226e-13,,1.563e-24
267.37,2.120e+1,1.542e-2,2.119e+1,5.832e-22,3.221e-13,,1.561e-24
267.4,1.363e+1,4.628e-3,1.362e+1,5.704e-22,3.213e-13,,1.557e-24
267.42,1.038e+1,4.623e-3,1.038e+1,5.619e-22,3.208e-13,,1.555e-24
267.45,7.779e+0,1.665e-2,7.762e+0,5.492e-22,3.201e-13,,1.551e-24
267.47,7.255e+0,4.466e-2,7.211e+0,5.406e-22,3.195e-13,,1.549e-24
267.5,7.864e+0,1.837e-1,7.680e+0,5.279e-22,3.188e-13,,1.545e-24
267.52,9.087e+0,4.466e-1,8.640e+0,5.194e-22,3.182e-13,,1.543e-24
267.55,1.235e+1,1.557e+0,1.079e+1,5.066e-22,3.175e-13,,1.540e-24
267.57,1.595e+1,3.387e+0,1.256e+1,4.981e-22,3.170e-13,,1.537e-24
267.6,2.547e+1,9.994e+0,1.548e+1,4.853e-22,3.162e-13,,1.534e-24
267.62,3.682e+1,1.945e+1,1.737e+1,4.768e-22,3.157e-13,,1.531e-24
267.65,6.824e+1,4.856e+1,1.968e+1,4.640e-22,3.149e-13,,1.528e-24
267.67,1.051e+2,8.454e+1,2.061e+1,4.555e-22,3.144e-13,,1.525e-24
267.7,1.994e+2,1.786e+2,2.077e+1,4.427e-22,3.136e-13,,1.522e-24
267.72,2.982e+2,2.782e+2,2.003e+1,4.342e-22,3.131e-13,,1.520e-24
267.75,5.154e+2,4.974e+2,1.795e+1,4.214e-22,3.123e-13,,1.516e-24
267.77,7.093e+2,6.931e+2,1.622e+1,4.129e-22,3.118e-13,,1.514e-24
267.8,1.062e+3,1.049e+3,1.383e+1,4.001e-22,3.110e-13,,1.510e-24
267.82,1.320e+3,1.307e+3,1.281e+1,3.916e-22,3.105e-13,,1.508e-24
267.85,1.686e+3,1.674e+3,1.280e+1,3.789e-22,3.098e-13,,1.504e-24
267.87,1.881e+3,1.867e+3,1.412e+1,3.703e-22,3.092e-13,,1.502e-24
267.9,2.041e+3,2.022e+3,1.848e+1,3.576e-22,3.085e-13,,1.498e-24
267.92,2.041e+3,2.018e+3,2.306e+1,3.491e-22,3.080e-13,,1.496e-24
267.95,1.882e+3,1.850e+3,3.235e+1,3.363e-22,3.072e-13,,1.493e-24
267.97,1.691e+3,1.651e+3,3.987e+1,3.278e-22,3.067e-13,,1.490e-24
267.99,1.457e+3,1.409e+3,4.806e+1,3.193e-22,3.062e-13,,1.488e-24
268.02,1.083e+3,1.023e+3,6.061e+1,3.065e-22,3.054e-13,,1.484e-24
268.04,8.495e+2,7.810e+2,6.847e+1,2.980e-22,3.049e-13,,1.482e-24
268.07,5.582e+2,4.795e+2,7.871e+1,2.852e-22,3.041e-13,,1.479e-24
268.09,4.121e+2,3.276e+2,8.446e+1,2.767e-22,3.036e-13,,1.476e-24
268.12,2.627e+2,1.702e+2,9.251e+1,2.639e-22,3.028e-13,,1.473e-24
268.14,2.029e+2,1.040e+2,9.882e+1,2.554e-22,3.023e-13,,1.470e-24
268.17,1.592e+2,4.573e+1,1.134e+2,2.426e-22,3.015e-13,,1.467e-24
268.19,1.550e+2,2.501e+1,1.300e+2,2.341e-22,3.010e-13,,1.464e-24
268.22,1.836e+2,9.302e+0,1.743e+2,2.213e-22,3.002e-13,,1.461e-24
268.24,2.292e+2,4.550e+0,2.247e+2,2.128e-22,2.997e-13,,1.459e-24
268.27,3.518e+2,1.432e+0,3.504e+2,2.001e-22,2.989e-13,,1.455e-24
268.29,4.811e+2,6.267e-1,4.805e+2,1.915e-22,2.984e-13,,1.453e-24
268.32,7.653e+2,1.669e-1,7.652e+2,1.788e-22,2.977e-13,,1.449e-24
268.34,1.020e+3,6.535e-2,1.019e+3,1.703e-22,2.971e-13,,1.447e-24
268.37,1.484e+3,1.479e-2,1.484e+3,1.575e-22,2.964e-13,,1.443e-24
268.39,1.824e+3,5.378e-3,1.824e+3,1.490e-22,2.959e-13,,1.441e-24
268.42,2.310e+3,2.206e-3,2.310e+3,1.362e-22,2.951e-13,,1.437e-24
268.44,2.568e+3,3.925e-3,2.568e+3,1.277e-22,2.946e-13,,1.435e-24
268.47,2.780e+3,1.697e-2,2.780e+3,1.149e-22,2.938e-13,,1.432e-24
268.49,2.776e+3,4.481e-2,2.776e+3,1.064e-22,2.933e-13,,1.429e-24
268.52,2.555e+3,1.776e-1,2.555e+3,9.362e-23,2.925e-13,,1.426e-24
268.54,2.289e+3,4.209e-1,2.289e+3,8.510e-23,2.920e-13,,1.423e-24
268.57,1.791e+3,1.413e+0,1.790e+3,7.233e-23,2.912e-13,,1.420e-24
268.59,1.443e+3,2.998e+0,1.440e+3,6.382e-23,2.907e-13,,1.418e-24
268.62,9.681e+2,8.529e+0,9.595e+2,5.104e-23,2.899e-13,,1.414e-24
268.64,7.118e+2,1.620e+1,6.956e+2,4.253e-23,2.894e-13,,1.412e-24
268.67,4.382e+2,3.904e+1,3.992e+2,2.976e-23,2.887e-13,,1.408e-24
268.69,3.301e+2,6.638e+1,2.637e+2,2.124e-23,2.881e-13,,1.406e-24
268.72,2.696e+2,1.355e+2,1.341e+2,3.385e-22,2.874e-13,,1.402e-24
268.74,2.895e+2,2.063e+2,8.324e+1,1.896e-21,2.869e-13,,1.400e-24
268.77,3.971e+2,3.567e+2,4.037e+1,2.314e-20,2.861e-13,,1.396e-24
268.79,5.116e+2,4.862e+2,2.536e+1,1.161e-19,2.856e-13,,1.394e-24
268.81,6.505e+2,6.341e+2,1.648e+1,5.576e-19,2.851e-13,,1.392e-24
268.84,8.786e+2,8.691e+2,9.510e+0,5.406e-18,2.843e-13,,1.388e-24
268.86,1.022e+3,1.015e+3,7.193e+0,2.327e-17,2.838e-13,,1.386e-24
268.89,1.184e+3,1.178e+3,5.986e+0,1.914e-16,2.830e-13,,1.382e-24
268.91,1.238e+3,1.231e+3,6.929e+0,7.383e-16,2.825e-13,,1.380e-24
268.94,1.224e+3,1.211e+3,1.325e+1,5.153e-15,2.817e-13,,1.376e-24
268.96,1.157e+3,1.133e+3,2.366e+1,1.782e-14,2.812e-13,,1.374e-24
268.99,1.002e+3,9.442e+2,5.784e+1,1.055e-13,2.804e-13,,1.371e-24
269.01,8.928e+2,7.911e+2,1.017e+2,3.270e-13,2.799e-13,,1.368e-24
269.04,7.788e+2,5.583e+2,2.205e+2,1.643e-12,2.791e-13,,1.365e-24
269.06,7.690e+2,4.188e+2,3.502e+2,4.565e-12,2.786e-13,,1.362e-24
269.09,8.963e+2,2.504e+2,6.459e+2,1.947e-11,2.778e-13,,1.359e-24
269.11,1.088e+3,1.681e+2,9.194e+2,4.848e-11,2.773e-13,,1.357e-24
269.14,1.523e+3,8.515e+1,1.438e+3,1.755e-10,2.766e-13,,1.353e-24
269.16,1.884e+3,5.119e+1,1.833e+3,3.918e-10,2.760e-13,,1.351e-24
269.19,2.451e+3,2.196e+1,2.429e+3,1.204e-9,2.753e-13,,1.347e-24
269.21,2.786e+3,1.182e+1,2.774e+3,2.409e-9,2.748e-13,,1.345e-24
269.24,3.121e+3,4.296e+0,3.117e+3,6.284e-9,2.740e-13,,1.341e-24
269.26,3.191e+3,2.070e+0,3.189e+3,1.128e-8,2.735e-13,,1.339e-24
269.29,3.040e+3,6.372e-1,3.039e+3,2.498e-8,2.727e-13,,1.335e-24
269.31,2.788e+3,2.749e-1,2.788e+3,4.019e-8,2.722e-13,,1.333e-24
269.34,2.257e+3,7.169e-2,2.257e+3,7.561e-8,2.714e-13,,1.330e-24
269.36,1.859e+3,2.769e-2,1.859e+3,1.092e-7,2.709e-13,,1.327e-24
269.39,1.284e+3,6.117e-3,1.284e+3,1.746e-7,2.701e-13,,1.324e-24
269.41,9.536e+2,2.115e-3,9.536e+2,2.263e-7,2.696e-13,,1.321e-24
269.44,5.691e+2,3.958e-4,5.691e+2,3.083e-7,2.688e-13,,1.318e-24
269.46,3.879e+2,1.225e-4,3.879e+2,3.596e-7,2.683e-13,,1.315e-24
269.49,2.128e+2,1.942e-5,2.128e+2,4.198e-7,2.676e-13,,1.312e-24
269.51,1.469e+2,5.384e-6,1.469e+2,4.432e-7,2.670e-13,,1.310e-24
269.54,1.025e+2,7.332e-7,1.025e+2,4.493e-7,2.663e-13,,1.306e-24
269.56,9.953e+1,2.213e-7,9.953e+1,4.354e-7,2.657e-13,,1.304e-24
269.59,1.240e+2,3.370e-7,1.240e+2,3.956e-7,2.650e-13,,1.300e-24
269.61,1.552e+2,1.158e-6,1.552e+2,3.624e-7,2.645e-13,,1.298e-24
269.63,1.947e+2,4.025e-6,1.947e+2,3.285e-7,2.639e-13,,1.295e-24
269.66,2.623e+2,2.414e-5,2.623e+2,2.822e-7,2.632e-13,,1.292e-24
269.68,3.067e+2,7.546e-5,3.067e+2,2.561e-7,2.627e-13,,1.290e-24
269.71,3.606e+2,3.841e-4,3.606e+2,2.239e-7,2.619e-13,,1.286e-24
269.73,3.821e+2,1.076e-3,3.821e+2,2.060e-7,2.614e-13,,1.284e-24
269.76,3.864e+2,4.647e-3,3.864e+2,1.821e-7,2.606e-13,,1.280e-24
269.78,3.705e+2,1.167e-2,3.705e+2,1.674e-7,2.601e-13,,1.278e-24
269.81,3.237e+2,4.275e-2,3.236e+2,1.469e-7,2.593e-13,,1.274e-24
269.83,2.828e+2,9.619e-2,2.827e+2,1.346e-7,2.588e-13,,1.272e-24
269.86,2.176e+2,2.990e-1,2.173e+2,1.188e-7,2.580e-13,,1.268e-24
269.88,1.769e+2,6.029e-1,1.763e+2,1.106e-7,2.575e-13,,1.266e-24
269.91,1.261e+2,1.590e+0,1.245e+2,1.023e-7,2.567e-13,,1.263e-24
269.93,1.006e+2,2.874e+0,9.771e+1,9.940e-8,2.562e-13,,1.260e-24
269.96,7.496e+1,6.431e+0,6.853e+1,9.850e-8,2.555e-13,,1.257e-24
269.98,6.571e+1,1.042e+1,5.529e+1,9.951e-8,2.549e-13,,1.254e-24
270.01,6.239e+1,1.977e+1,4.261e+1,1.019e-7,2.542e-13,,1.251e-24
270.03,6.675e+1,2.870e+1,3.805e+1,1.030e-7,2.537e-13,,1.249e-24
270.06,8.305e+1,4.623e+1,3.682e+1,1.024e-7,2.529e-13,,1.245e-24
270.08,1.010e+2,6.014e+1,4.084e+1,9.980e-8,2.524e-13,,1.243e-24
270.11,1.415e+2,8.218e+1,5.934e+1,9.235e-8,2.516e-13,,1.239e-24
270.13,1.817e+2,9.581e+1,8.586e+1,8.516e-8,2.511e-13,,1.237e-24
270.16,2.745e+2,1.111e+2,1.634e+2,7.211e-8,2.503e-13,,1.233e-24
270.18,3.700e+2,1.161e+2,2.539e+2,6.274e-8,2.498e-13,,1.231e-24
270.21,5.894e+2,1.143e+2,4.750e+2,4.927e-8,2.490e-13,,1.227e-24
270.23,8.013e+2,1.073e+2,6.941e+2,4.151e-8,2.485e-13,,1.225e-24
270.26,1.232e+3,9.047e+1,1.142e+3,3.279e-8,2.477e-13,,1.222e-24
270.28,1.590e+3,7.750e+1,1.512e+3,2.930e-8,2.472e-13,,1.219e-24
270.31,2.190e+3,6.047e+1,2.129e+3,2.786e-8,2.464e-13,,1.216e-24
270.33,2.588e+3,5.407e+1,2.534e+3,2.939e-8,2.459e-13,,1.213e-24
270.36,3.093e+3,5.851e+1,3.034e+3,3.506e-8,2.452e-13,,1.210e-24
270.38,3.316e+3,7.562e+1,3.240e+3,4.062e-8,2.446e-13,,1.207e-24
270.41,3.429e+3,1.328e+2,3.296e+3,5.040e-8,2.439e-13,,1.204e-24
270.43,3.357e+3,1.991e+2,3.158e+3,5.697e-8,2.434e-13,,1.202e-24
270.45,3.192e+3,2.935e+2,2.899e+3,6.278e-8,2.428e-13,,1.199e-24
270.48,2.854e+3,4.959e+2,2.358e+3,6.869e-8,2.421e-13,,1.196e-24
270.5,2.628e+3,6.721e+2,1.956e+3,7.012e-8,2.416e-13,,1.193e-24
270.53,2.376e+3,9.869e+2,1.389e+3,6.808e-8,2.408e-13,,1.190e-24
270.55,2.291e+3,1.215e+3,1.076e+3,6.415e-8,2.403e-13,,1.188e-24
270.58,2.282e+3,1.544e+3,7.377e+2,5.541e-8,2.395e-13,,1.184e-24
270.6,2.328e+3,1.728e+3,5.998e+2,4.844e-8,2.390e-13,,1.182e-24
270.63,2.411e+3,1.910e+3,5.003e+2,3.766e-8,2.382e-13,,1.178e-24
270.65,2.442e+3,1.956e+3,4.851e+2,3.091e-8,2.377e-13,,1.176e-24
270.68,2.420e+3,1.915e+3,5.052e+2,2.233e-8,2.369e-13,,1.172e-24
270.7,2.362e+3,1.829e+3,5.324e+2,1.797e-8,2.364e-13,,1.170e-24
270.73,2.239e+3,1.658e+3,5.814e+2,1.381e-8,2.356e-13,,1.166e-24
270.75,2.159e+3,1.540e+3,6.184e+2,1.274e-8,2.351e-13,,1.164e-24
270.78,2.073e+3,1.389e+3,6.846e+2,1.371e-8,2.344e-13,,1.161e-24
270.8,2.047e+3,1.309e+3,7.377e+2,1.596e-8,2.338e-13,,1.158e-24
270.83,2.038e+3,1.211e+3,8.273e+2,2.128e-8,2.331e-13,,1.155e-24
270.85,2.032e+3,1.146e+3,8.864e+2,2.566e-8,2.326e-13,,1.152e-24
270.88,1.987e+3,1.030e+3,9.570e+2,3.242e-8,2.318e-13,,1.149e-24
270.9,1.918e+3,9.341e+2,9.838e+2,3.635e-8,2.313e-13,,1.146e-24
270.93,1.763e+3,7.710e+2,9.918e+2,4.028e-8,2.305e-13,,1.143e-24
270.95,1.646e+3,6.605e+2,9.853e+2,4.113e-8,2.300e-13,,1.141e-24
270.98,1.509e+3,5.169e+2,9.921e+2,3.950e-8,2.292e-13,,1.137e-24
271,1.483e+3,4.489e+2,1.034e+3,3.667e-8,2.287e-13,,1.135e-24
271.03,1.597e+3,4.010e+2,1.196e+3,3.054e-8,2.279e-13,,1.131e-24
271.05,1.790e+3,4.050e+2,1.385e+3,2.578e-8,2.274e-13,,1.129e-24
271.08,2.236e+3,4.527e+2,1.784e+3,1.863e-8,2.266e-13,,1.125e-24
271.1,2.606e+3,4.995e+2,2.106e+3,1.431e-8,2.261e-13,,1.123e-24
271.13,3.186e+3,5.668e+2,2.619e+3,8.976e-9,2.253e-13,,1.119e-24
271.15,3.545e+3,5.958e+2,2.949e+3,6.270e-9,2.248e-13,,1.117e-24
271.18,4.008e+3,5.994e+2,3.408e+3,3.406e-9,2.241e-13,,1.114e-24
271.2,4.289e+3,5.722e+2,3.717e+3,2.161e-9,2.235e-13,,1.111e-24
271.22,4.604e+3,5.238e+2,4.080e+3,1.318e-9,2.230e-13,,1.109e-24
271.25,5.307e+3,4.232e+2,4.884e+3,5.829e-10,2.223e-13,,1.105e-24
271.27,6.050e+3,3.479e+2,5.702e+3,3.219e-10,2.217e-13,,1.103e-24
271.3,7.732e+3,2.389e+2,7.493e+3,1.225e-10,2.210e-13,,1.100e-24
271.32,9.241e+3,1.762e+2,9.065e+3,6.112e-11,2.205e-13,,1.097e-24
271.35,1.191e+4,1.028e+2,1.181e+4,1.995e-11,2.197e-13,,1.094e-24
271.37,1.374e+4,6.802e+1,1.368e+4,8.977e-12,2.192e-13,,1.091e-24
271.4,1.608e+4,3.379e+1,1.605e+4,2.506e-12,2.184e-13,,1.088e-24
271.42,1.709e+4,2.020e+1,1.707e+4,1.016e-12,2.179e-13,,1.085e-24
271.45,1.743e+4,9.290e+0,1.742e+4,2.421e-13,2.171e-13,,1.082e-24
271.47,1.684e+4,6.640e+0,1.684e+4,8.827e-14,2.166e-13,,1.080e-24
271.5,1.494e+4,9.446e+0,1.493e+4,1.794e-14,2.158e-13,,1.076e-24
271.52,1.321e+4,1.839e+1,1.319e+4,5.876e-15,2.153e-13,,1.074e-24
271.55,1.042e+4,5.533e+1,1.037e+4,1.017e-15,2.145e-13,,1.070e-24
271.57,8.676e+3,1.121e+2,8.564e+3,2.991e-16,2.140e-13,,1.068e-24
271.6,6.527e+3,3.008e+2,6.226e+3,4.404e-17,2.132e-13,,1.064e-24
271.62,5.521e+3,5.523e+2,4.969e+3,1.163e-17,2.127e-13,,1.062e-24
