Wavelength (nm),Sum(calc),Ti I (5.4e-2),Ti II (9.4e-1),Ti III (1.9e-3)
719.39,9.670e-6,9.670e-6,,2.662e-21
719.42,1.965e-5,1.965e-5,,2.658e-21
719.44,3.127e-5,3.127e-5,,2.655e-21
719.47,6.208e-5,6.208e-5,,2.651e-21
719.49,9.730e-5,9.730e-5,,2.648e-21
719.52,1.887e-4,1.887e-4,,2.644e-21
719.54,2.913e-4,2.913e-4,,2.642e-21
719.57,5.522e-4,5.522e-4,,2.638e-21
719.59,8.394e-4,8.394e-4,,2.635e-21
719.62,1.555e-3,1.555e-3,,2.631e-21
719.64,2.327e-3,2.327e-3,,2.628e-21
719.67,4.212e-3,4.212e-3,,2.624e-21
719.69,6.208e-3,6.208e-3,,2.621e-21
719.72,1.098e-2,1.098e-2,,2.617e-21
719.74,1.594e-2,1.594e-2,,2.614e-21
719.76,2.299e-2,2.299e-2,,2.612e-21
719.79,3.936e-2,3.936e-2,,2.608e-21
719.81,5.591e-2,5.591e-2,,2.605e-21
719.84,9.356e-2,9.356e-2,,2.601e-21
719.86,1.309e-1,1.309e-1,,2.598e-21
719.89,2.140e-1,2.140e-1,,2.594e-21
719.91,2.947e-1,2.947e-1,,2.591e-21
719.94,4.709e-1,4.709e-1,,2.587e-21
719.96,6.387e-1,6.387e-1,,2.584e-21
719.99,9.973e-1,9.973e-1,,2.580e-21
720.01,1.332e+0,1.332e+0,,2.578e-21
720.04,2.032e+0,2.032e+0,,2.574e-21
720.06,2.673e+0,2.673e+0,,2.571e-21
720.09,3.985e+0,3.985e+0,,2.567e-21
720.11,5.161e+0,5.161e+0,,2.564e-21
720.13,6.643e+0,6.643e+0,,2.561e-21
720.16,9.590e+0,9.590e+0,,2.557e-21
720.18,1.215e+1,1.215e+1,,2.555e-21
720.21,1.715e+1,1.715e+1,,2.550e-21
720.23,2.140e+1,2.140e+1,,2.548e-21
720.26,2.950e+1,2.950e+1,,2.544e-21
720.28,3.625e+1,3.625e+1,,2.541e-21
720.31,4.883e+1,4.883e+1,,2.537e-21
720.33,5.910e+1,5.910e+1,,2.534e-21
720.36,7.779e+1,7.779e+1,,2.530e-21
720.38,9.271e+1,9.271e+1,,2.527e-21
720.41,1.192e+2,1.192e+2,,2.523e-21
720.43,1.399e+2,1.399e+2,,2.521e-21
720.46,1.759e+2,1.759e+2,,2.516e-21
720.48,2.033e+2,2.033e+2,,2.514e-21
720.5,2.335e+2,2.335e+2,,2.511e-21
720.53,2.841e+2,2.841e+2,,2.507e-21
720.55,3.213e+2,3.213e+2,,2.504e-21
720.58,3.821e+2,3.821e+2,,2.500e-21
720.6,4.256e+2,4.256e+2,,2.497e-21
720.63,4.945e+2,4.945e+2,,2.493e-21
720.65,5.424e+2,5.424e+2,,2.491e-21
720.68,6.159e+2,6.159e+2,,2.487e-21
720.7,6.652e+2,6.652e+2,,2.484e-21
720.73,7.382e+2,7.382e+2,,2.480e-21
720.75,7.852e+2,7.852e+2,,2.477e-21
720.78,8.515e+2,8.515e+2,,2.473e-21
720.8,8.920e+2,8.920e+2,,2.470e-21
720.83,9.456e+2,9.456e+2,,2.466e-21
720.85,9.756e+2,9.756e+2,,2.463e-21
720.88,1.011e+3,1.011e+3,,2.459e-21
720.9,1.027e+3,1.027e+3,,2.457e-21
720.92,1.038e+3,1.038e+3,,2.454e-21
720.95,1.042e+3,1.042e+3,,2.450e-21
720.97,1.038e+3,1.038e+3,,2.447e-21
721,1.020e+3,1.020e+3,,2.443e-21
721.02,1.001e+3,1.001e+3,,2.440e-21
721.05,9.629e+2,9.629e+2,,2.436e-21
721.07,9.324e+2,9.324e+2,,2.433e-21
721.1,8.799e+2,8.799e+2,,2.429e-21
721.12,8.415e+2,8.415e+2,,2.427e-21
721.15,7.806e+2,7.806e+2,,2.423e-21
721.17,7.388e+2,7.388e+2,,2.420e-21
721.2,6.761e+2,6.761e+2,,2.416e-21
721.22,6.351e+2,6.351e+2,,2.413e-21
721.25,5.763e+2,5.763e+2,,2.409e-21
721.27,5.395e+2,5.395e+2,,2.406e-21
721.29,5.050e+2,5.050e+2,,2.404e-21
721.32,4.583e+2,4.583e+2,,2.399e-21
721.34,4.307e+2,4.307e+2,,2.397e-21
721.37,3.946e+2,3.946e+2,,2.393e-21
721.39,3.741e+2,3.741e+2,,2.390e-21
721.42,3.483e+2,3.483e+2,,2.386e-21
721.44,3.340e+2,3.340e+2,,2.383e-21
721.47,3.164e+2,3.164e+2,,2.379e-21
721.49,3.068e+2,3.068e+2,,2.376e-21
721.52,2.948e+2,2.948e+2,,2.372e-21
721.54,2.880e+2,2.880e+2,,2.370e-21
721.57,2.788e+2,2.788e+2,,2.365e-21
721.59,2.729e+2,2.729e+2,,2.363e-21
721.62,2.639e+2,2.639e+2,,2.359e-21
721.64,2.575e+2,2.575e+2,,2.356e-21
721.66,2.507e+2,2.507e+2,,2.353e-21
721.69,2.394e+2,2.394e+2,,2.349e-21
721.71,2.311e+2,2.311e+2,,2.346e-21
721.74,2.174e+2,2.174e+2,,2.342e-21
721.76,2.075e+2,2.075e+2,,2.340e-21
721.79,1.917e+2,1.917e+2,,2.336e-21
721.81,1.807e+2,1.807e+2,,2.333e-21
721.84,1.636e+2,1.636e+2,,2.329e-21
721.86,1.521e+2,1.521e+2,,2.326e-21
721.89,1.349e+2,1.349e+2,,2.322e-21
721.91,1.236e+2,1.236e+2,,2.319e-21
721.94,1.072e+2,1.072e+2,,2.315e-21
721.96,9.679e+1,9.679e+1,,2.312e-21
721.99,8.211e+1,8.211e+1,,2.308e-21
722.01,7.302e+1,7.302e+1,,2.306e-21
722.03,6.455e+1,6.455e+1,,2.303e-21
722.06,5.304e+1,5.304e+1,,2.299e-21
722.08,4.618e+1,4.618e+1,,2.296e-21
722.11,3.709e+1,3.709e+1,,2.292e-21
722.13,3.181e+1,3.181e+1,,2.289e-21
722.16,2.497e+1,2.497e+1,,2.285e-21
722.18,2.108e+1,2.108e+1,,2.283e-21
722.21,1.617e+1,1.617e+1,,2.278e-21
722.23,1.345e+1,1.345e+1,,2.276e-21
722.26,1.008e+1,1.008e+1,,2.272e-21
722.28,8.257e+0,8.257e+0,,2.269e-21
722.31,6.049e+0,6.049e+0,,2.265e-21
722.33,4.878e+0,4.878e+0,,2.262e-21
722.36,3.493e+0,3.493e+0,,2.258e-21
722.38,2.774e+0,2.774e+0,,2.255e-21
722.41,1.941e+0,1.941e+0,,2.251e-21
722.43,1.518e+0,1.518e+0,,2.249e-21
722.45,1.180e+0,1.180e+0,,2.246e-21
722.48,7.991e-1,7.991e-1,,2.242e-21
722.5,6.117e-1,6.117e-1,,2.239e-21
722.53,4.049e-1,4.049e-1,,2.235e-21
722.55,3.052e-1,3.052e-1,,2.232e-21
722.58,1.975e-1,1.975e-1,,2.228e-21
722.6,1.466e-1,1.466e-1,,2.225e-21
722.63,9.265e-2,9.265e-2,,2.221e-21
722.65,6.773e-2,6.773e-2,,2.219e-21
722.68,4.184e-2,4.184e-2,,2.215e-21
722.7,3.012e-2,3.012e-2,,2.212e-21
722.73,1.818e-2,1.818e-2,,2.208e-21
722.75,1.289e-2,1.289e-2,,2.205e-21
722.78,7.603e-3,7.603e-3,,2.201e-21
722.8,5.307e-3,5.307e-3,,2.198e-21
722.82,3.682e-3,3.682e-3,,2.195e-21
722.85,2.104e-3,2.104e-3,,2.191e-21
722.87,1.438e-3,1.438e-3,,2.189e-21
722.9,8.042e-4,8.042e-4,,2.185e-21
722.92,5.431e-4,5.431e-4,,2.182e-21
722.95,3.016e-4,3.016e-4,,2.178e-21
722.97,2.065e-4,2.065e-4,,2.175e-21
723,1.268e-4,1.268e-4,,2.171e-21
723.02,1.038e-4,1.038e-4,,2.168e-21
723.05,1.052e-4,1.052e-4,,2.164e-21
723.07,1.308e-4,1.308e-4,,2.161e-21
723.1,2.171e-4,2.171e-4,,2.157e-21
723.12,3.203e-4,3.203e-4,,2.155e-21
723.15,5.852e-4,5.852e-4,,2.151e-21
723.17,8.746e-4,8.746e-4,,2.148e-21
723.19,1.302e-3,1.302e-3,,2.145e-21
723.22,2.341e-3,2.341e-3,,2.141e-21
723.24,3.437e-3,3.437e-3,,2.138e-21
723.27,6.044e-3,6.044e-3,,2.134e-21
723.29,8.740e-3,8.740e-3,,2.132e-21
723.32,1.503e-2,1.503e-2,,2.127e-21
723.34,2.140e-2,2.140e-2,,2.125e-21
723.37,3.596e-2,3.596e-2,,2.121e-21
723.39,5.044e-2,5.044e-2,,2.118e-21
723.42,8.283e-2,8.283e-2,,2.114e-21
723.44,1.144e-1,1.144e-1,,2.111e-21
723.47,1.837e-1,1.837e-1,,2.107e-21
723.49,2.499e-1,2.499e-1,,2.104e-21
723.52,3.921e-1,3.921e-1,,2.100e-21
723.54,5.254e-1,5.254e-1,,2.098e-21
723.56,6.997e-1,6.997e-1,,2.095e-21
723.59,1.063e+0,1.063e+0,,2.091e-21
723.61,1.395e+0,1.395e+0,,2.088e-21
723.64,2.071e+0,2.071e+0,,2.084e-21
723.66,2.676e+0,2.676e+0,,2.081e-21
723.69,3.884e+0,3.884e+0,,2.077e-21
723.71,4.941e+0,4.941e+0,,2.074e-21
723.74,7.011e+0,7.011e+0,,2.070e-21
723.76,8.785e+0,8.785e+0,,2.068e-21
723.79,1.218e+1,1.218e+1,,2.064e-21
723.81,1.503e+1,1.503e+1,,2.061e-21
723.84,2.038e+1,2.038e+1,,2.057e-21
723.86,2.477e+1,2.477e+1,,2.054e-21
723.89,3.281e+1,3.281e+1,,2.050e-21
723.91,3.927e+1,3.927e+1,,2.047e-21
723.94,5.085e+1,5.085e+1,,2.043e-21
723.96,5.995e+1,5.995e+1,,2.040e-21
723.98,7.025e+1,7.025e+1,,2.038e-21
724.01,8.810e+1,8.810e+1,,2.034e-21
724.03,1.017e+2,1.017e+2,,2.031e-21
724.06,1.246e+2,1.246e+2,,2.027e-21
724.08,1.417e+2,1.417e+2,,2.024e-21
724.11,1.698e+2,1.698e+2,,2.020e-21
724.13,1.900e+2,1.900e+2,,2.017e-21
724.16,2.226e+2,2.226e+2,,2.013e-21
724.18,2.455e+2,2.455e+2,,2.011e-21
724.21,2.810e+2,2.810e+2,,2.006e-21
724.23,3.053e+2,3.053e+2,,2.004e-21
724.26,3.417e+2,3.417e+2,,2.000e-21
724.28,3.657e+2,3.657e+2,,1.997e-21
724.31,4.004e+2,4.004e+2,,1.993e-21
724.33,4.222e+2,4.222e+2,,1.990e-21
724.35,4.426e+2,4.426e+2,,1.987e-21
724.38,4.699e+2,4.699e+2,,1.983e-21
724.4,4.856e+2,4.856e+2,,1.981e-21
724.43,5.050e+2,5.050e+2,,1.977e-21
724.45,5.148e+2,5.148e+2,,1.974e-21
724.48,5.248e+2,5.248e+2,,1.970e-21
724.5,5.283e+2,5.283e+2,,1.967e-21
724.53,5.291e+2,5.291e+2,,1.963e-21
724.55,5.269e+2,5.269e+2,,1.960e-21
724.58,5.200e+2,5.200e+2,,1.956e-21
724.6,5.134e+2,5.134e+2,,1.953e-21
724.63,5.016e+2,5.016e+2,,1.949e-21
724.65,4.929e+2,4.929e+2,,1.947e-21
724.68,4.797e+2,4.797e+2,,1.943e-21
724.7,4.713e+2,4.713e+2,,1.940e-21
724.72,4.637e+2,4.637e+2,,1.937e-21
724.75,4.547e+2,4.547e+2,,1.933e-21
724.77,4.505e+2,4.505e+2,,1.930e-21
724.8,4.478e+2,4.478e+2,,1.926e-21
724.82,4.485e+2,4.485e+2,,1.923e-21
724.85,4.534e+2,4.534e+2,,1.919e-21
724.87,4.592e+2,4.592e+2,,1.917e-21
724.9,4.714e+2,4.714e+2,,1.913e-21
724.92,4.815e+2,4.815e+2,,1.910e-21
724.95,4.990e+2,4.990e+2,,1.906e-21
724.97,5.116e+2,5.116e+2,,1.903e-21
725,5.311e+2,5.311e+2,,1.899e-21
725.02,5.438e+2,5.438e+2,,1.896e-21
725.05,5.613e+2,5.613e+2,,1.892e-21
725.07,5.714e+2,5.714e+2,,1.889e-21
725.09,5.797e+2,5.797e+2,,1.887e-21
725.12,5.881e+2,5.881e+2,,1.883e-21
725.14,5.906e+2,5.906e+2,,1.880e-21
725.17,5.892e+2,5.892e+2,,1.876e-21
725.19,5.846e+2,5.846e+2,,1.873e-21
725.22,5.721e+2,5.721e+2,,1.869e-21
725.24,5.602e+2,5.602e+2,,1.866e-21
725.27,5.370e+2,5.370e+2,,1.862e-21
725.29,5.185e+2,5.185e+2,,1.860e-21
725.32,4.865e+2,4.865e+2,,1.855e-21
725.34,4.629e+2,4.629e+2,,1.853e-21
725.37,4.249e+2,4.249e+2,,1.849e-21
725.39,3.984e+2,3.984e+2,,1.846e-21
725.42,3.576e+2,3.576e+2,,1.842e-21
725.44,3.303e+2,3.303e+2,,1.839e-21
725.47,2.899e+2,2.899e+2,,1.835e-21
725.49,2.637e+2,2.637e+2,,1.832e-21
725.51,2.385e+2,2.385e+2,,1.830e-21
725.54,2.028e+2,2.028e+2,,1.826e-21
725.56,1.806e+2,1.806e+2,,1.823e-21
725.59,1.501e+2,1.501e+2,,1.819e-21
725.61,1.317e+2,1.317e+2,,1.816e-21
725.64,1.070e+2,1.070e+2,,1.812e-21
725.66,9.246e+1,9.246e+1,,1.809e-21
725.69,7.342e+1,7.342e+1,,1.805e-21
725.71,6.249e+1,6.249e+1,,1.802e-21
725.74,4.850e+1,4.850e+1,,1.798e-21
725.76,4.066e+1,4.066e+1,,1.796e-21
725.79,3.085e+1,3.085e+1,,1.792e-21
725.81,2.547e+1,2.547e+1,,1.789e-21
725.84,1.889e+1,1.889e+1,,1.785e-21
725.86,1.536e+1,1.536e+1,,1.782e-21
725.88,1.241e+1,1.241e+1,,1.779e-21
725.91,8.914e+0,8.914e+0,,1.775e-21
725.93,7.095e+0,7.095e+0,,1.773e-21
725.96,4.982e+0,4.982e+0,,1.768e-21
725.98,3.905e+0,3.905e+0,,1.766e-21
726.01,2.680e+0,2.680e+0,,1.762e-21
726.03,2.069e+0,2.069e+0,,1.759e-21
726.06,1.388e+0,1.388e+0,,1.755e-21
726.08,1.056e+0,1.056e+0,,1.752e-21
726.11,6.920e-1,6.920e-1,,1.748e-21
726.13,5.183e-1,5.183e-1,,1.745e-21
726.16,3.322e-1,3.322e-1,,1.741e-21
726.18,2.450e-1,2.450e-1,,1.739e-21
726.21,1.535e-1,1.535e-1,,1.734e-21
726.23,1.115e-1,1.115e-1,,1.732e-21
726.25,8.052e-2,8.052e-2,,1.729e-21
726.28,4.885e-2,4.885e-2,,1.725e-21
726.3,3.475e-2,3.475e-2,,1.722e-21
726.33,2.060e-2,2.060e-2,,1.718e-21
726.35,1.443e-2,1.443e-2,,1.715e-21
726.38,8.366e-3,8.366e-3,,1.711e-21
726.4,5.772e-3,5.772e-3,,1.709e-21
726.43,3.270e-3,3.270e-3,,1.705e-21
726.45,2.222e-3,2.222e-3,,1.702e-21
726.48,1.230e-3,1.230e-3,,1.698e-21
726.5,8.234e-4,8.234e-4,,1.695e-21
726.53,4.457e-4,4.457e-4,,1.691e-21
726.55,2.938e-4,2.938e-4,,1.688e-21
726.58,1.554e-4,1.554e-4,,1.684e-21
726.6,1.009e-4,1.009e-4,,1.681e-21
726.62,6.510e-5,6.510e-5,,1.679e-21
726.65,3.336e-5,3.336e-5,,1.675e-21
726.67,2.120e-5,2.120e-5,,1.672e-21
726.7,1.062e-5,1.062e-5,,1.668e-21
726.72,6.646e-6,6.646e-6,,1.665e-21
726.75,3.254e-6,3.254e-6,,1.661e-21
726.77,2.006e-6,2.006e-6,,1.658e-21
726.8,9.598e-7,9.598e-7,,1.654e-21
726.82,5.827e-7,5.827e-7,,1.651e-21
726.85,2.726e-7,2.726e-7,,1.647e-21
726.87,1.630e-7,1.630e-7,,1.645e-21
726.9,7.451e-8,7.451e-8,,1.641e-21
726.92,4.388e-8,4.388e-8,,1.638e-21
726.95,1.961e-8,1.961e-8,,1.634e-21
726.97,1.138e-8,1.138e-8,,1.631e-21
727,4.968e-9,4.968e-9,,1.627e-21
727.02,2.838e-9,2.838e-9,,1.624e-21
727.04,1.612e-9,1.612e-9,,1.622e-21
727.07,6.819e-10,6.819e-10,,1.617e-21
727.09,3.813e-10,3.813e-10,,1.615e-21
727.12,1.577e-10,1.577e-10,,1.611e-21
727.14,8.686e-11,8.686e-11,,1.608e-21
727.17,3.510e-11,3.510e-11,,1.604e-21
727.19,1.904e-11,1.904e-11,,1.601e-21
727.22,7.523e-12,7.523e-12,,1.597e-21
727.24,4.020e-12,4.020e-12,,1.594e-21
727.27,1.552e-12,1.552e-12,,1.590e-21
727.29,8.169e-13,8.169e-13,,1.588e-21
727.32,3.083e-13,3.083e-13,,1.583e-21
727.34,1.598e-13,1.598e-13,,1.581e-21
732.25,4.406e-14,4.406e-14,,9.130e-22
732.28,1.175e-13,1.175e-13,,9.089e-22
732.3,2.243e-13,2.243e-13,,9.062e-22
732.33,5.852e-13,5.852e-13,,9.021e-22
732.35,1.101e-12,1.101e-12,,8.994e-22
732.37,2.058e-12,2.058e-12,,8.966e-22
732.4,5.204e-12,5.204e-12,,8.926e-22
732.42,9.587e-12,9.587e-12,,8.898e-22
732.45,2.371e-11,2.371e-11,,8.858e-22
732.47,4.303e-11,4.303e-11,,8.830e-22
732.5,1.041e-10,1.041e-10,,8.790e-22
732.52,1.861e-10,1.861e-10,,8.762e-22
732.55,4.402e-10,4.402e-10,,8.722e-22
732.57,7.757e-10,7.757e-10,,8.694e-22
732.6,1.794e-9,1.794e-9,,8.654e-22
732.62,3.115e-9,3.115e-9,,8.626e-22
732.65,7.048e-9,7.048e-9,,8.586e-22
732.67,1.206e-8,1.206e-8,,8.558e-22
732.7,2.668e-8,2.668e-8,,8.518e-22
732.72,4.496e-8,4.496e-8,,8.490e-22
732.74,7.533e-8,7.533e-8,,8.463e-22
732.77,1.616e-7,1.616e-7,,8.422e-22
732.79,2.667e-7,2.667e-7,,8.395e-22
732.82,5.594e-7,5.594e-7,,8.354e-22
732.84,9.099e-7,9.099e-7,,8.327e-22
732.87,1.866e-6,1.866e-6,,8.286e-22
732.89,2.991e-6,2.991e-6,,8.259e-22
732.92,6.001e-6,6.001e-6,,8.218e-22
732.94,9.475e-6,9.475e-6,,8.191e-22
732.97,1.859e-5,1.859e-5,,8.150e-22
732.99,2.892e-5,2.892e-5,,8.123e-22
733.02,5.550e-5,5.550e-5,,8.082e-22
733.04,8.508e-5,8.508e-5,,8.055e-22
733.07,1.597e-4,1.597e-4,,8.014e-22
733.09,2.411e-4,2.411e-4,,7.987e-22
733.12,4.426e-4,4.426e-4,,7.946e-22
733.14,6.586e-4,6.586e-4,,7.919e-22
733.16,9.742e-4,9.742e-4,,7.892e-22
733.19,1.733e-3,1.733e-3,,7.851e-22
733.21,2.526e-3,2.526e-3,,7.824e-22
733.24,4.395e-3,4.395e-3,,7.783e-22
733.26,6.312e-3,6.312e-3,,7.756e-22
733.29,1.074e-2,1.074e-2,,7.715e-22
733.31,1.520e-2,1.520e-2,,7.688e-22
733.34,2.529e-2,2.529e-2,,7.647e-22
733.36,3.526e-2,3.526e-2,,7.620e-22
733.39,5.739e-2,5.739e-2,,7.579e-22
733.41,7.883e-2,7.883e-2,,7.552e-22
733.44,1.255e-1,1.255e-1,,7.511e-22
733.46,1.698e-1,1.698e-1,,7.484e-22
733.49,2.644e-1,2.644e-1,,7.443e-22
733.51,3.525e-1,3.525e-1,,7.416e-22
733.53,4.672e-1,4.672e-1,,7.389e-22
733.56,7.051e-1,7.051e-1,,7.348e-22
733.58,9.209e-1,9.209e-1,,7.321e-22
733.61,1.359e+0,1.359e+0,,7.280e-22
733.63,1.749e+0,1.749e+0,,7.253e-22
733.66,2.524e+0,2.524e+0,,7.212e-22
733.68,3.200e+0,3.200e+0,,7.185e-22
733.71,4.518e+0,4.518e+0,,7.144e-22
733.73,5.644e+0,5.644e+0,,7.117e-22
733.76,7.792e+0,7.792e+0,,7.076e-22
733.78,9.590e+0,9.590e+0,,7.049e-22
733.81,1.295e+1,1.295e+1,,7.008e-22
733.83,1.570e+1,1.570e+1,,6.981e-22
733.86,2.074e+1,2.074e+1,,6.940e-22
733.88,2.477e+1,2.477e+1,,6.913e-22
733.9,2.943e+1,2.943e+1,,6.885e-22
733.93,3.767e+1,3.767e+1,,6.845e-22
733.95,4.408e+1,4.408e+1,,6.817e-22
733.98,5.518e+1,5.518e+1,,6.777e-22
734,6.363e+1,6.363e+1,,6.749e-22
734.03,7.790e+1,7.790e+1,,6.709e-22
734.05,8.850e+1,8.850e+1,,6.681e-22
734.08,1.060e+2,1.060e+2,,6.641e-22
734.1,1.186e+2,1.186e+2,,6.613e-22
734.13,1.389e+2,1.389e+2,,6.573e-22
734.15,1.532e+2,1.532e+2,,6.545e-22
734.18,1.755e+2,1.755e+2,,6.505e-22
734.2,1.907e+2,1.907e+2,,6.477e-22
734.23,2.136e+2,2.136e+2,,6.437e-22
734.25,2.286e+2,2.286e+2,,6.409e-22
734.27,2.433e+2,2.433e+2,,6.382e-22
734.3,2.642e+2,2.642e+2,,6.341e-22
734.32,2.770e+2,2.770e+2,,6.314e-22
734.35,2.942e+2,2.942e+2,,6.273e-22
734.37,3.039e+2,3.039e+2,,6.246e-22
734.4,3.157e+2,3.157e+2,,6.205e-22
734.42,3.213e+2,3.213e+2,,6.178e-22
734.45,3.264e+2,3.264e+2,,6.137e-22
734.47,3.273e+2,3.273e+2,,6.110e-22
734.5,3.252e+2,3.252e+2,,6.069e-22
734.52,3.213e+2,3.213e+2,,6.042e-22
734.55,3.122e+2,3.122e+2,,6.001e-22
734.57,3.040e+2,3.040e+2,,5.974e-22
734.6,2.888e+2,2.888e+2,,5.933e-22
734.62,2.771e+2,2.771e+2,,5.906e-22
734.65,2.575e+2,2.575e+2,,5.865e-22
734.67,2.434e+2,2.434e+2,,5.838e-22
734.69,2.287e+2,2.287e+2,,5.811e-22
734.72,2.060e+2,2.060e+2,,5.770e-22
734.74,1.907e+2,1.907e+2,,5.743e-22
734.77,1.681e+2,1.681e+2,,5.702e-22
734.79,1.534e+2,1.534e+2,,5.675e-22
734.82,1.323e+2,1.323e+2,,5.634e-22
734.84,1.190e+2,1.190e+2,,5.607e-22
734.87,1.006e+2,1.006e+2,,5.566e-22
734.89,8.931e+1,8.931e+1,,5.539e-22
734.92,7.411e+1,7.411e+1,,5.498e-22
734.94,6.515e+1,6.515e+1,,5.471e-22
734.97,5.346e+1,5.346e+1,,5.430e-22
734.99,4.684e+1,4.684e+1,,5.403e-22
735.02,3.861e+1,3.861e+1,,5.362e-22
735.04,3.424e+1,3.424e+1,,5.335e-22
735.06,3.074e+1,3.074e+1,,5.308e-22
735.09,2.704e+1,2.704e+1,,5.267e-22
735.11,2.559e+1,2.559e+1,,5.240e-22
735.14,2.490e+1,2.490e+1,,5.199e-22
735.16,2.540e+1,2.540e+1,,5.172e-22
735.19,2.759e+1,2.759e+1,,5.131e-22
735.21,3.000e+1,3.000e+1,,5.104e-22
735.24,3.505e+1,3.505e+1,,5.063e-22
735.26,3.938e+1,3.938e+1,,5.036e-22
735.29,4.729e+1,4.729e+1,,4.995e-22
735.31,5.353e+1,5.353e+1,,4.968e-22
735.34,6.428e+1,6.428e+1,,4.927e-22
735.36,7.235e+1,7.235e+1,,4.900e-22
735.39,8.574e+1,8.574e+1,,4.859e-22
735.41,9.545e+1,9.545e+1,,4.832e-22
735.43,1.057e+2,1.057e+2,,4.805e-22
735.46,1.220e+2,1.220e+2,,4.764e-22
735.48,1.333e+2,1.333e+2,,4.737e-22
735.51,1.506e+2,1.506e+2,,4.696e-22
735.53,1.623e+2,1.623e+2,,4.669e-22
735.56,1.795e+2,1.795e+2,,4.628e-22
735.58,1.906e+2,1.906e+2,,4.601e-22
735.61,2.065e+2,2.065e+2,,4.560e-22
735.63,2.162e+2,2.162e+2,,4.533e-22
735.66,2.294e+2,2.294e+2,,4.492e-22
735.68,2.370e+2,2.370e+2,,4.465e-22
735.71,2.464e+2,2.464e+2,,4.424e-22
735.73,2.513e+2,2.513e+2,,4.397e-22
735.76,2.565e+2,2.565e+2,,4.356e-22
735.78,2.585e+2,2.585e+2,,4.329e-22
735.8,2.594e+2,2.594e+2,,4.301e-22
735.83,2.587e+2,2.587e+2,,4.261e-22
735.85,2.571e+2,2.571e+2,,4.233e-22
735.88,2.532e+2,2.532e+2,,4.193e-22
735.9,2.498e+2,2.498e+2,,4.165e-22
735.93,2.440e+2,2.440e+2,,4.125e-22
735.95,2.398e+2,2.398e+2,,4.097e-22
735.98,2.336e+2,2.336e+2,,4.057e-22
736,2.296e+2,2.296e+2,,4.029e-22
736.03,2.244e+2,2.244e+2,,3.989e-22
736.05,2.214e+2,2.214e+2,,3.961e-22
736.08,2.182e+2,2.182e+2,,3.921e-22
736.1,2.168e+2,2.168e+2,,3.893e-22
736.13,2.159e+2,2.159e+2,,3.853e-22
736.15,2.161e+2,2.161e+2,,3.825e-22
736.18,2.175e+2,2.175e+2,,3.785e-22
736.2,2.190e+2,2.190e+2,,3.757e-22
736.22,2.207e+2,2.207e+2,,3.730e-22
736.25,2.238e+2,2.238e+2,,3.689e-22
736.27,2.258e+2,2.258e+2,,3.662e-22
736.3,2.284e+2,2.284e+2,,3.621e-22
736.32,2.298e+2,2.298e+2,,3.594e-22
736.35,2.308e+2,2.308e+2,,3.553e-22
736.37,2.306e+2,2.306e+2,,3.526e-22
736.4,2.289e+2,2.289e+2,,3.485e-22
736.42,2.266e+2,2.266e+2,,3.458e-22
736.45,2.214e+2,2.214e+2,,3.417e-22
736.47,2.168e+2,2.168e+2,,3.390e-22
736.5,2.082e+2,2.082e+2,,3.349e-22
736.52,2.013e+2,2.013e+2,,3.322e-22
736.55,1.896e+2,1.896e+2,,3.281e-22
736.57,1.809e+2,1.809e+2,,3.254e-22
736.59,1.717e+2,1.717e+2,,3.227e-22
736.62,1.571e+2,1.571e+2,,3.186e-22
736.64,1.470e+2,1.470e+2,,3.159e-22
736.67,1.317e+2,1.317e+2,,3.118e-22
736.69,1.215e+2,1.215e+2,,3.091e-22
736.72,1.066e+2,1.066e+2,,3.050e-22
736.74,9.691e+1,9.691e+1,,3.023e-22
736.77,8.314e+1,8.314e+1,,2.982e-22
736.79,7.452e+1,7.452e+1,,2.955e-22
736.82,6.254e+1,6.254e+1,,2.914e-22
736.84,5.524e+1,5.524e+1,,2.887e-22
736.87,4.536e+1,4.536e+1,,2.846e-22
736.89,3.948e+1,3.948e+1,,2.819e-22
736.92,3.171e+1,3.171e+1,,2.778e-22
736.94,2.720e+1,2.720e+1,,2.751e-22
736.96,2.319e+1,2.319e+1,,2.724e-22
736.99,1.806e+1,1.806e+1,,2.683e-22
737.01,1.517e+1,1.517e+1,,2.656e-22
737.04,1.156e+1,1.156e+1,,2.615e-22
737.06,9.567e+0,9.567e+0,,2.588e-22
737.09,7.128e+0,7.128e+0,,2.547e-22
737.11,5.815e+0,5.815e+0,,2.520e-22
737.14,4.238e+0,4.238e+0,,2.479e-22
737.16,3.406e+0,3.406e+0,,2.452e-22
737.19,2.428e+0,2.428e+0,,2.411e-22
737.21,1.923e+0,1.923e+0,,2.384e-22
737.24,1.341e+0,1.341e+0,,2.343e-22
737.26,1.047e+0,1.047e+0,,2.316e-22
737.29,7.137e-1,7.137e-1,,2.275e-22
737.31,5.488e-1,5.488e-1,,2.248e-22
737.33,4.196e-1,4.196e-1,,2.220e-22
737.36,2.774e-1,2.774e-1,,2.180e-22
737.38,2.090e-1,2.090e-1,,2.152e-22
737.41,1.351e-1,1.351e-1,,2.112e-22
737.43,1.003e-1,1.003e-1,,2.084e-22
737.46,6.346e-2,6.346e-2,,2.044e-22
737.48,4.641e-2,4.641e-2,,2.016e-22
