Wavelength (nm),Sum(calc),Fe I (7.7e-2),Fe II (4.2e-1),Fe III (5.7e-5),Ni I (1.2e-1),Ni II (3.8e-1),Ni III (1.3e-5)
315.2,1.993e+2,1.105e+2,8.880e+1,1.425e-21,2.901e-12,,1.956e-24
315.23,2.869e+2,1.429e+2,1.440e+2,1.425e-21,2.886e-12,,1.957e-24
315.25,3.546e+2,1.631e+2,1.915e+2,1.425e-21,2.877e-12,,1.958e-24
315.28,4.655e+2,1.884e+2,2.771e+2,1.424e-21,2.862e-12,,1.960e-24
315.3,5.413e+2,2.004e+2,3.409e+2,1.424e-21,2.853e-12,,1.961e-24
315.33,6.493e+2,2.109e+2,4.384e+2,1.423e-21,2.838e-12,,1.962e-24
315.35,7.122e+2,2.139e+2,4.983e+2,1.423e-21,2.829e-12,,1.963e-24
315.38,7.857e+2,2.170e+2,5.686e+2,1.422e-21,2.814e-12,,1.964e-24
315.4,8.188e+2,2.222e+2,5.966e+2,1.422e-21,2.805e-12,,1.965e-24
315.43,8.462e+2,2.425e+2,6.037e+2,1.421e-21,2.790e-12,,1.966e-24
315.45,8.533e+2,2.688e+2,5.845e+2,1.421e-21,2.780e-12,,1.967e-24
315.48,8.570e+2,3.327e+2,5.243e+2,1.420e-21,2.766e-12,,1.968e-24
315.5,8.614e+2,3.929e+2,4.685e+2,1.420e-21,2.756e-12,,1.969e-24
315.53,8.795e+2,5.069e+2,3.725e+2,1.419e-21,2.742e-12,,1.971e-24
315.55,9.017e+2,5.945e+2,3.071e+2,1.419e-21,2.732e-12,,1.971e-24
315.58,9.485e+2,7.320e+2,2.165e+2,1.419e-21,2.718e-12,,1.973e-24
315.6,9.843e+2,8.196e+2,1.647e+2,1.418e-21,2.708e-12,,1.974e-24
315.63,1.034e+3,9.308e+2,1.029e+2,1.418e-21,2.694e-12,,1.975e-24
315.65,1.056e+3,9.842e+2,7.223e+1,1.417e-21,2.684e-12,,1.976e-24
315.68,1.065e+3,1.025e+3,4.000e+1,1.417e-21,2.670e-12,,1.977e-24
315.7,1.049e+3,1.023e+3,2.591e+1,1.416e-21,2.660e-12,,1.978e-24
315.73,9.935e+2,9.808e+2,1.272e+1,1.416e-21,2.646e-12,,1.979e-24
315.75,9.368e+2,9.292e+2,7.602e+0,1.415e-21,2.636e-12,,1.980e-24
315.77,8.683e+2,8.639e+2,4.400e+0,1.415e-21,2.626e-12,,1.981e-24
315.8,7.530e+2,7.511e+2,1.824e+0,1.415e-21,2.612e-12,,1.982e-24
315.82,6.751e+2,6.742e+2,9.743e-1,1.414e-21,2.602e-12,,1.983e-24
315.85,5.695e+2,5.692e+2,3.580e-1,1.414e-21,2.588e-12,,1.985e-24
315.87,5.130e+2,5.128e+2,1.764e-1,1.413e-21,2.578e-12,,1.986e-24
315.9,4.569e+2,4.569e+2,5.747e-2,1.413e-21,2.564e-12,,1.987e-24
315.92,4.408e+2,4.408e+2,2.613e-2,1.412e-21,2.554e-12,,1.988e-24
315.95,4.474e+2,4.474e+2,7.545e-3,1.412e-21,2.540e-12,,1.989e-24
315.97,4.688e+2,4.688e+2,3.166e-3,1.412e-21,2.530e-12,,1.990e-24
316,5.162e+2,5.162e+2,8.102e-4,1.411e-21,2.515e-12,,1.991e-24
316.02,5.509e+2,5.509e+2,3.137e-4,1.411e-21,2.506e-12,,1.992e-24
316.05,5.952e+2,5.952e+2,7.128e-5,1.410e-21,2.491e-12,,1.993e-24
316.07,6.133e+2,6.133e+2,2.581e-5,1.410e-21,2.482e-12,,1.994e-24
316.1,6.167e+2,6.167e+2,7.187e-6,1.409e-21,2.467e-12,,1.996e-24
316.12,6.016e+2,6.016e+2,7.825e-6,1.409e-21,2.458e-12,,1.996e-24
316.15,5.549e+2,5.549e+2,2.971e-5,1.408e-21,2.443e-12,,1.998e-24
316.17,5.106e+2,5.106e+2,8.039e-5,1.408e-21,2.433e-12,,1.999e-24
316.2,4.316e+2,4.316e+2,3.413e-4,1.407e-21,2.419e-12,,2.000e-24
316.22,3.751e+2,3.751e+2,8.603e-4,1.407e-21,2.409e-12,,2.001e-24
316.25,2.914e+2,2.914e+2,3.244e-3,1.406e-21,2.395e-12,,2.002e-24
316.27,2.397e+2,2.397e+2,7.553e-3,1.406e-21,2.385e-12,,2.003e-24
316.3,1.721e+2,1.721e+2,2.527e-2,1.406e-21,2.371e-12,,2.004e-24
316.32,1.351e+2,1.350e+2,5.432e-2,1.405e-21,2.361e-12,,2.005e-24
316.35,9.283e+1,9.267e+1,1.613e-1,1.405e-21,2.347e-12,,2.007e-24
316.37,7.355e+1,7.323e+1,3.201e-1,1.404e-21,2.337e-12,,2.007e-24
316.4,5.763e+1,5.679e+1,8.432e-1,1.404e-21,2.323e-12,,2.009e-24
316.42,5.535e+1,5.381e+1,1.546e+0,1.403e-21,2.313e-12,,2.010e-24
316.45,6.379e+1,6.017e+1,3.612e+0,1.403e-21,2.299e-12,,2.011e-24
316.47,7.691e+1,7.079e+1,6.114e+0,1.403e-21,2.289e-12,,2.012e-24
316.5,1.070e+2,9.427e+1,1.268e+1,1.402e-21,2.274e-12,,2.013e-24
316.52,1.332e+2,1.134e+2,1.981e+1,1.402e-21,2.265e-12,,2.014e-24
316.55,1.801e+2,1.437e+2,3.646e+1,1.401e-21,2.250e-12,,2.015e-24
316.57,2.152e+2,1.626e+2,5.261e+1,1.401e-21,2.241e-12,,2.016e-24
316.59,2.522e+2,1.786e+2,7.353e+1,1.400e-21,2.231e-12,,2.017e-24
316.62,3.085e+2,1.940e+2,1.145e+2,1.400e-21,2.217e-12,,2.018e-24
316.64,3.448e+2,1.971e+2,1.477e+2,1.399e-21,2.207e-12,,2.019e-24
316.67,3.941e+2,1.901e+2,2.040e+2,1.399e-21,2.193e-12,,2.021e-24
316.69,4.215e+2,1.784e+2,2.431e+2,1.399e-21,2.183e-12,,2.021e-24
316.72,4.507e+2,1.528e+2,2.979e+2,1.398e-21,2.168e-12,,2.023e-24
316.74,4.603e+2,1.325e+2,3.278e+2,1.398e-21,2.159e-12,,2.024e-24
316.77,4.576e+2,1.012e+2,3.564e+2,1.397e-21,2.144e-12,,2.025e-24
316.79,4.439e+2,8.169e+1,3.622e+2,1.397e-21,2.135e-12,,2.026e-24
316.82,4.066e+2,5.720e+1,3.494e+2,1.396e-21,2.120e-12,,2.027e-24
316.84,3.728e+2,4.503e+1,3.278e+2,1.396e-21,2.111e-12,,2.028e-24
316.87,3.145e+2,3.392e+1,2.806e+2,1.395e-21,2.096e-12,,2.029e-24
316.89,2.746e+2,3.146e+1,2.431e+2,1.395e-21,2.087e-12,,2.030e-24
316.92,2.199e+2,3.524e+1,1.847e+2,1.394e-21,2.072e-12,,2.032e-24
316.94,1.903e+2,4.259e+1,1.477e+2,1.394e-21,2.062e-12,,2.032e-24
316.97,1.599e+2,6.033e+1,9.955e+1,1.393e-21,2.048e-12,,2.034e-24
316.99,1.495e+2,7.601e+1,7.353e+1,1.393e-21,2.038e-12,,2.035e-24
317.02,1.474e+2,1.035e+2,4.397e+1,1.393e-21,2.024e-12,,2.036e-24
317.04,1.529e+2,1.229e+2,2.999e+1,1.392e-21,2.014e-12,,2.037e-24
317.07,1.662e+2,1.503e+2,1.591e+1,1.392e-21,2.000e-12,,2.038e-24
317.09,1.753e+2,1.653e+2,1.002e+1,1.391e-21,1.990e-12,,2.039e-24
317.12,1.846e+2,1.799e+2,4.718e+0,1.391e-21,1.976e-12,,2.040e-24
317.14,1.859e+2,1.832e+2,2.744e+0,1.390e-21,1.966e-12,,2.041e-24
317.17,1.792e+2,1.780e+2,1.147e+0,1.390e-21,1.952e-12,,2.043e-24
317.19,1.694e+2,1.688e+2,6.169e-1,1.390e-21,1.942e-12,,2.043e-24
317.22,1.498e+2,1.496e+2,2.334e-1,1.389e-21,1.927e-12,,2.045e-24
317.24,1.360e+2,1.359e+2,1.251e-1,1.389e-21,1.918e-12,,2.046e-24
317.27,1.196e+2,1.195e+2,7.619e-2,1.388e-21,1.903e-12,,2.047e-24
317.29,1.145e+2,1.144e+2,9.914e-2,1.388e-21,1.894e-12,,2.048e-24
317.32,1.203e+2,1.201e+2,2.414e-1,1.387e-21,1.879e-12,,2.049e-24
317.34,1.350e+2,1.346e+2,4.622e-1,1.387e-21,1.870e-12,,2.050e-24
317.37,1.749e+2,1.737e+2,1.177e+0,1.386e-21,1.855e-12,,2.051e-24
317.39,2.126e+2,2.105e+2,2.115e+0,1.386e-21,1.846e-12,,2.052e-24
317.41,2.579e+2,2.543e+2,3.683e+0,1.386e-21,1.836e-12,,2.053e-24
317.44,3.351e+2,3.271e+2,7.975e+0,1.385e-21,1.821e-12,,2.054e-24
317.46,3.886e+2,3.758e+2,1.283e+1,1.385e-21,1.812e-12,,2.055e-24
317.49,4.647e+2,4.400e+2,2.468e+1,1.384e-21,1.797e-12,,2.057e-24
317.51,5.091e+2,4.724e+2,3.668e+1,1.384e-21,1.788e-12,,2.057e-24
317.54,5.628e+2,5.001e+2,6.267e+1,1.383e-21,1.773e-12,,2.059e-24
317.56,5.903e+2,5.042e+2,8.610e+1,1.383e-21,1.764e-12,,2.060e-24
317.59,6.229e+2,4.922e+2,1.307e+2,1.382e-21,1.749e-12,,2.061e-24
317.61,6.424e+2,4.763e+2,1.660e+2,1.382e-21,1.740e-12,,2.062e-24
317.64,6.739e+2,4.497e+2,2.242e+2,1.381e-21,1.725e-12,,2.063e-24
317.66,6.987e+2,4.352e+2,2.635e+2,1.381e-21,1.715e-12,,2.064e-24
317.69,7.423e+2,4.251e+2,3.172e+2,1.380e-21,1.701e-12,,2.065e-24
317.71,7.742e+2,4.284e+2,3.458e+2,1.380e-21,1.691e-12,,2.066e-24
317.74,8.223e+2,4.496e+2,3.727e+2,1.380e-21,1.677e-12,,2.068e-24
317.76,8.526e+2,4.742e+2,3.783e+2,1.379e-21,1.667e-12,,2.068e-24
317.79,8.951e+2,5.267e+2,3.684e+2,1.379e-21,1.653e-12,,2.070e-24
317.81,9.237e+2,5.725e+2,3.512e+2,1.378e-21,1.643e-12,,2.071e-24
317.84,9.730e+2,6.588e+2,3.142e+2,1.378e-21,1.629e-12,,2.072e-24
317.86,1.014e+3,7.290e+2,2.852e+2,1.377e-21,1.619e-12,,2.073e-24
317.89,1.093e+3,8.521e+2,2.404e+2,1.377e-21,1.605e-12,,2.074e-24
317.91,1.155e+3,9.430e+2,2.117e+2,1.377e-21,1.595e-12,,2.075e-24
317.94,1.254e+3,1.082e+3,1.723e+2,1.376e-21,1.581e-12,,2.076e-24
317.96,1.316e+3,1.167e+3,1.490e+2,1.376e-21,1.571e-12,,2.077e-24
317.99,1.385e+3,1.266e+3,1.181e+2,1.375e-21,1.556e-12,,2.078e-24
318.01,1.406e+3,1.306e+3,9.993e+1,1.375e-21,1.547e-12,,2.079e-24
318.04,1.391e+3,1.316e+3,7.582e+1,1.374e-21,1.532e-12,,2.081e-24
318.06,1.350e+3,1.289e+3,6.175e+1,1.374e-21,1.523e-12,,2.082e-24
318.09,1.250e+3,1.206e+3,4.365e+1,1.373e-21,1.508e-12,,2.083e-24
318.11,1.165e+3,1.131e+3,3.364e+1,1.373e-21,1.499e-12,,2.084e-24
318.14,1.027e+3,1.006e+3,2.167e+1,1.372e-21,1.484e-12,,2.085e-24
318.16,9.376e+2,9.219e+2,1.562e+1,1.372e-21,1.474e-12,,2.086e-24
318.18,8.548e+2,8.439e+2,1.094e+1,1.372e-21,1.465e-12,,2.087e-24
318.21,7.484e+2,7.423e+2,6.064e+0,1.371e-21,1.450e-12,,2.088e-24
318.23,6.893e+2,6.853e+2,3.941e+0,1.371e-21,1.441e-12,,2.089e-24
318.26,6.138e+2,6.119e+2,1.949e+0,1.370e-21,1.426e-12,,2.090e-24
318.28,5.685e+2,5.673e+2,1.173e+0,1.370e-21,1.417e-12,,2.091e-24
318.31,5.015e+2,5.010e+2,5.160e-1,1.369e-21,1.402e-12,,2.093e-24
318.33,4.549e+2,4.547e+2,2.871e-1,1.369e-21,1.393e-12,,2.093e-24
318.36,3.810e+2,3.809e+2,1.123e-1,1.368e-21,1.378e-12,,2.095e-24
318.38,3.300e+2,3.299e+2,5.775e-2,1.368e-21,1.368e-12,,2.096e-24
318.41,2.543e+2,2.543e+2,2.007e-2,1.368e-21,1.354e-12,,2.097e-24
318.43,2.069e+2,2.069e+2,9.539e-3,1.367e-21,1.344e-12,,2.098e-24
318.46,1.444e+2,1.444e+2,2.945e-3,1.367e-21,1.330e-12,,2.099e-24
318.48,1.098e+2,1.098e+2,1.293e-3,1.366e-21,1.320e-12,,2.100e-24
318.51,6.974e+1,6.974e+1,3.545e-4,1.366e-21,1.306e-12,,2.101e-24
318.53,5.075e+1,5.075e+1,1.438e-4,1.365e-21,1.296e-12,,2.102e-24
318.56,3.292e+1,3.292e+1,3.502e-5,1.365e-21,1.282e-12,,2.103e-24
318.58,2.755e+1,2.755e+1,1.313e-5,1.364e-21,1.272e-12,,2.104e-24
318.61,2.855e+1,2.855e+1,2.839e-6,1.364e-21,1.258e-12,,2.106e-24
318.63,3.522e+1,3.522e+1,9.831e-7,1.364e-21,1.248e-12,,2.107e-24
318.66,5.464e+1,5.464e+1,1.888e-7,1.363e-21,1.234e-12,,2.108e-24
318.68,7.420e+1,7.420e+1,6.041e-8,1.363e-21,1.224e-12,,2.109e-24
318.71,1.136e+2,1.136e+2,1.030e-8,1.362e-21,1.209e-12,,2.110e-24
318.73,1.461e+2,1.461e+2,3.046e-9,1.362e-21,1.200e-12,,2.111e-24
318.76,2.015e+2,2.015e+2,4.614e-10,1.361e-21,1.185e-12,,2.112e-24
318.78,2.406e+2,2.406e+2,1.260e-10,1.361e-21,1.176e-12,,2.113e-24
318.81,2.968e+2,2.968e+2,1.695e-11,1.360e-21,1.161e-12,,2.114e-24
318.83,3.291e+2,3.291e+2,4.277e-12,1.360e-21,1.152e-12,,2.115e-24
318.86,3.645e+2,3.645e+2,5.110e-13,1.359e-21,1.137e-12,,2.117e-24
318.88,3.772e+2,3.772e+2,1.191e-13,1.359e-21,1.128e-12,,2.118e-24
318.91,3.795e+2,3.795e+2,1.264e-14,1.358e-21,1.113e-12,,2.119e-24
318.93,3.711e+2,3.711e+2,1.430e-14,1.358e-21,1.103e-12,,2.120e-24
318.96,3.491e+2,3.491e+2,1.679e-14,1.358e-21,1.089e-12,,2.121e-24
318.98,3.324e+2,3.324e+2,1.845e-14,1.357e-21,1.079e-12,,2.122e-24
319,3.184e+2,3.184e+2,2.012e-14,1.357e-21,1.070e-12,,2.123e-24
319.03,3.101e+2,3.101e+2,2.261e-14,1.356e-21,1.055e-12,,2.124e-24
319.05,3.184e+2,3.184e+2,2.427e-14,1.356e-21,1.046e-12,,2.125e-24
319.08,3.595e+2,3.595e+2,2.676e-14,1.355e-21,1.031e-12,,2.126e-24
319.1,4.092e+2,4.092e+2,2.843e-14,1.355e-21,1.022e-12,,2.127e-24
319.13,5.196e+2,5.196e+2,3.092e-14,1.355e-21,1.007e-12,,2.128e-24
319.15,6.154e+2,6.154e+2,3.258e-14,1.354e-21,9.974e-13,,2.129e-24
319.18,7.838e+2,7.838e+2,3.507e-14,1.354e-21,9.830e-13,,2.131e-24
319.2,9.037e+2,9.037e+2,3.673e-14,1.353e-21,9.733e-13,,2.132e-24
319.23,1.075e+3,1.075e+3,3.923e-14,1.353e-21,9.589e-13,,2.133e-24
319.25,1.171e+3,1.171e+3,4.089e-14,1.352e-21,9.492e-13,,2.134e-24
319.28,1.267e+3,1.267e+3,4.338e-14,1.352e-21,9.348e-13,,2.135e-24
319.3,1.292e+3,1.292e+3,4.504e-14,1.351e-21,9.251e-13,,2.136e-24
319.33,1.267e+3,1.267e+3,4.754e-14,1.351e-21,9.107e-13,,2.137e-24
319.35,1.214e+3,1.214e+3,4.920e-14,1.351e-21,9.010e-13,,2.138e-24
319.38,1.098e+3,1.098e+3,5.169e-14,1.350e-21,8.866e-13,,2.139e-24
319.4,1.012e+3,1.012e+3,5.335e-14,1.350e-21,8.769e-13,,2.140e-24
319.43,9.036e+2,9.036e+2,5.585e-14,1.349e-21,8.625e-13,,2.142e-24
319.45,8.611e+2,8.611e+2,5.751e-14,1.349e-21,8.528e-13,,2.142e-24
319.48,8.659e+2,8.659e+2,6.000e-14,1.348e-21,8.384e-13,,2.144e-24
319.5,9.227e+2,9.227e+2,6.166e-14,1.348e-21,8.287e-13,,2.145e-24
319.53,1.089e+3,1.089e+3,6.415e-14,1.347e-21,8.143e-13,,2.146e-24
319.55,1.245e+3,1.245e+3,6.582e-14,1.347e-21,8.046e-13,,2.147e-24
319.58,1.522e+3,1.522e+3,6.831e-14,1.346e-21,7.902e-13,,2.148e-24
319.6,1.712e+3,1.712e+3,6.997e-14,1.346e-21,7.806e-13,,2.149e-24
319.63,1.967e+3,1.967e+3,7.246e-14,1.346e-21,7.661e-13,,2.150e-24
319.65,2.092e+3,2.092e+3,7.413e-14,1.345e-21,7.565e-13,,2.151e-24
319.68,2.186e+3,2.186e+3,7.662e-14,1.345e-21,7.420e-13,,2.153e-24
319.7,2.178e+3,2.178e+3,7.828e-14,1.344e-21,7.324e-13,,2.153e-24
319.73,2.066e+3,2.066e+3,8.077e-14,1.344e-21,7.179e-13,,2.155e-24
319.75,1.937e+3,1.937e+3,8.243e-14,1.343e-21,7.083e-13,,2.156e-24
319.78,1.697e+3,1.697e+3,8.493e-14,1.343e-21,6.938e-13,,2.157e-24
319.8,1.527e+3,1.527e+3,8.659e-14,1.342e-21,6.842e-13,,2.158e-24
319.82,1.363e+3,1.363e+3,8.825e-14,1.342e-21,6.745e-13,,2.159e-24
319.85,1.150e+3,1.150e+3,9.074e-14,1.342e-21,6.601e-13,,2.160e-24
319.87,1.036e+3,1.036e+3,9.241e-14,1.341e-21,6.504e-13,,2.161e-24
319.9,9.021e+2,9.021e+2,9.490e-14,1.341e-21,6.360e-13,,2.162e-24
319.92,8.324e+2,8.324e+2,9.656e-14,1.340e-21,6.263e-13,,2.163e-24
319.95,7.421e+2,7.421e+2,9.905e-14,1.340e-21,6.119e-13,,2.164e-24
319.97,6.838e+2,6.838e+2,1.007e-13,1.339e-21,6.022e-13,,2.165e-24
320,5.908e+2,5.908e+2,1.032e-13,1.339e-21,5.878e-13,,2.167e-24
320.02,5.239e+2,5.239e+2,1.049e-13,1.338e-21,5.782e-13,,2.167e-24
320.05,4.188e+2,4.188e+2,1.074e-13,1.338e-21,5.637e-13,,2.169e-24
320.07,3.492e+2,3.492e+2,1.090e-13,1.338e-21,5.541e-13,,2.170e-24
320.1,2.525e+2,2.525e+2,1.115e-13,1.337e-21,5.396e-13,,2.171e-24
320.12,1.964e+2,1.964e+2,1.132e-13,1.337e-21,5.300e-13,,2.172e-24
320.15,1.285e+2,1.285e+2,1.157e-13,1.336e-21,5.155e-13,,2.173e-24
320.17,9.486e+1,9.486e+1,1.173e-13,1.336e-21,5.059e-13,,2.174e-24
320.2,6.148e+1,6.148e+1,1.198e-13,1.335e-21,4.914e-13,,2.175e-24
320.22,5.016e+1,5.016e+1,1.215e-13,1.335e-21,4.818e-13,,2.176e-24
320.25,4.912e+1,4.912e+1,1.240e-13,1.334e-21,4.673e-13,,2.178e-24
320.27,5.936e+1,5.936e+1,1.256e-13,1.334e-21,4.577e-13,,2.178e-24
320.3,9.277e+1,9.277e+1,1.281e-13,1.333e-21,4.432e-13,,2.180e-24
320.32,1.284e+2,1.284e+2,1.298e-13,1.333e-21,4.336e-13,,2.181e-24
320.35,2.038e+2,2.038e+2,1.323e-13,1.333e-21,4.191e-13,,2.182e-24
320.37,2.689e+2,2.689e+2,1.340e-13,1.332e-21,4.095e-13,,2.183e-24
320.4,3.855e+2,3.855e+2,1.364e-13,1.332e-21,3.950e-13,,2.184e-24
320.42,4.719e+2,4.719e+2,1.381e-13,1.331e-21,3.854e-13,,2.185e-24
320.45,6.029e+2,6.029e+2,1.406e-13,1.331e-21,3.709e-13,,2.186e-24
320.47,6.829e+2,6.829e+2,1.423e-13,1.330e-21,3.613e-13,,2.187e-24
320.5,7.765e+2,7.765e+2,1.448e-13,1.330e-21,3.468e-13,,2.189e-24
320.52,8.136e+2,8.136e+2,1.464e-13,1.329e-21,3.372e-13,,2.189e-24
320.55,8.233e+2,8.233e+2,1.489e-13,1.329e-21,3.227e-13,,2.191e-24
320.57,7.981e+2,7.981e+2,1.506e-13,1.329e-21,3.131e-13,,2.192e-24
320.6,7.188e+2,7.188e+2,1.531e-13,1.328e-21,2.986e-13,,2.193e-24
320.62,6.451e+2,6.451e+2,1.547e-13,1.328e-21,2.890e-13,,2.194e-24
320.64,5.617e+2,5.617e+2,1.564e-13,1.327e-21,2.794e-13,,2.195e-24
320.67,4.325e+2,4.325e+2,1.589e-13,1.327e-21,2.649e-13,,2.196e-24
320.69,3.520e+2,3.520e+2,1.605e-13,1.326e-21,2.553e-13,,2.197e-24
320.72,2.511e+2,2.511e+2,1.630e-13,1.326e-21,2.408e-13,,2.198e-24
320.74,2.018e+2,2.018e+2,1.647e-13,1.325e-21,2.312e-13,,2.199e-24
320.77,1.594e+2,1.594e+2,1.672e-13,1.325e-21,2.167e-13,,2.200e-24
320.79,1.541e+2,1.541e+2,1.688e-13,1.325e-21,2.071e-13,,2.201e-24
320.82,1.829e+2,1.829e+2,1.713e-13,1.324e-21,1.926e-13,,2.203e-24
320.84,2.278e+2,2.278e+2,1.730e-13,1.324e-21,1.830e-13,,2.203e-24
320.87,3.353e+2,3.353e+2,1.755e-13,1.323e-21,1.685e-13,,2.205e-24
320.89,4.341e+2,4.341e+2,1.772e-13,1.323e-21,1.589e-13,,2.206e-24
320.92,6.213e+2,6.213e+2,1.797e-13,1.322e-21,1.444e-13,,2.207e-24
320.94,7.694e+2,7.694e+2,1.813e-13,1.322e-21,1.348e-13,,2.208e-24
320.97,1.018e+3,1.018e+3,1.838e-13,1.321e-21,1.203e-13,,2.209e-24
320.99,1.194e+3,1.194e+3,1.855e-13,1.321e-21,1.107e-13,,2.210e-24
321.02,1.461e+3,1.461e+3,1.880e-13,1.320e-21,9.625e-14,,2.211e-24
321.04,1.632e+3,1.632e+3,1.896e-13,1.320e-21,8.661e-14,,2.212e-24
321.07,1.866e+3,1.866e+3,1.921e-13,1.320e-21,7.215e-14,,2.214e-24
321.09,2.004e+3,2.004e+3,1.938e-13,1.319e-21,6.252e-14,,2.214e-24
321.12,2.180e+3,2.180e+3,1.963e-13,1.319e-21,4.806e-14,,2.216e-24
321.14,2.280e+3,2.280e+3,1.979e-13,1.318e-21,3.842e-14,,2.217e-24
321.17,2.416e+3,2.416e+3,2.004e-13,1.318e-21,2.396e-14,,2.218e-24
321.19,2.509e+3,2.509e+3,2.021e-13,1.317e-21,1.102e-13,,2.219e-24
321.22,2.670e+3,2.670e+3,2.046e-13,1.317e-21,1.027e-12,,2.220e-24
321.24,2.802e+3,2.802e+3,2.062e-13,1.316e-21,4.373e-12,,2.221e-24
321.27,3.045e+3,3.045e+3,2.087e-13,1.316e-21,3.628e-11,,2.222e-24
321.29,3.232e+3,3.232e+3,2.104e-13,1.316e-21,1.431e-10,,2.223e-24
321.32,3.526e+3,3.526e+3,2.129e-13,1.315e-21,1.057e-9,,2.224e-24
321.34,3.708e+3,3.708e+3,2.145e-13,1.315e-21,3.860e-9,,2.225e-24
321.37,3.913e+3,3.913e+3,2.170e-13,1.314e-21,2.541e-8,,2.227e-24
321.39,3.982e+3,3.982e+3,2.187e-13,1.314e-21,8.588e-8,,2.228e-24
321.42,3.955e+3,3.955e+3,2.212e-13,1.313e-21,5.037e-7,,2.229e-24
321.44,3.848e+3,3.848e+3,2.229e-13,1.313e-21,1.576e-6,,2.230e-24
321.46,3.676e+3,3.676e+3,2.245e-13,1.313e-21,4.782e-6,,2.231e-24
321.49,3.327e+3,3.327e+3,2.270e-13,1.312e-21,2.385e-5,,2.232e-24
321.51,3.057e+3,3.057e+3,2.287e-13,1.312e-21,6.701e-5,,2.233e-24
321.54,2.639e+3,2.639e+3,2.312e-13,1.311e-21,2.978e-4,,2.234e-24
321.56,2.372e+3,2.372e+3,2.328e-13,1.311e-21,7.744e-4,,2.235e-24
321.59,2.012e+3,2.012e+3,2.353e-13,1.310e-21,3.065e-3,,2.236e-24
321.61,1.805e+3,1.805e+3,2.370e-13,1.310e-21,7.381e-3,,2.237e-24
321.64,1.547e+3,1.547e+3,2.395e-13,1.309e-21,2.603e-2,,2.239e-24
321.66,1.409e+3,1.409e+3,2.411e-13,1.309e-21,5.801e-2,,2.239e-24
321.69,1.250e+3,1.250e+3,2.436e-13,1.308e-21,1.822e-1,,2.241e-24
321.71,1.178e+3,1.177e+3,2.453e-13,1.308e-21,3.761e-1,,2.242e-24
321.74,1.123e+3,1.122e+3,2.478e-13,1.307e-21,1.052e+0,,2.243e-24
321.76,1.126e+3,1.124e+3,2.494e-13,1.307e-21,2.011e+0,,2.244e-24
321.79,1.195e+3,1.190e+3,2.519e-13,1.307e-21,5.012e+0,,2.245e-24
321.81,1.285e+3,1.276e+3,1.118e-12,1.306e-21,8.867e+0,,2.246e-24
321.84,1.481e+3,1.461e+3,9.856e-12,1.306e-21,1.969e+1,,2.247e-24
321.86,1.645e+3,1.613e+3,4.049e-11,1.305e-21,3.225e+1,,2.248e-24
321.89,1.921e+3,1.858e+3,3.182e-10,1.305e-21,6.379e+1,,2.249e-24
321.91,2.114e+3,2.018e+3,1.211e-9,1.304e-21,9.671e+1,,2.250e-24
321.94,2.400e+3,2.229e+3,8.479e-9,1.304e-21,1.704e+2,,2.252e-24
321.96,2.583e+3,2.344e+3,2.987e-8,1.303e-21,2.393e+2,,2.253e-24
321.99,2.851e+3,2.475e+3,1.865e-7,1.303e-21,3.756e+2,,2.254e-24
322.01,3.033e+3,2.545e+3,6.084e-7,1.303e-21,4.882e+2,,2.255e-24
322.04,3.327e+3,2.644e+3,3.385e-6,1.302e-21,6.830e+2,,2.256e-24
322.06,3.543e+3,2.721e+3,1.023e-5,1.302e-21,8.223e+2,,2.257e-24
322.09,3.889e+3,2.863e+3,5.071e-5,1.301e-21,1.026e+3,,2.258e-24
322.11,4.118e+3,2.973e+3,1.419e-4,1.301e-21,1.145e+3,,2.259e-24
322.14,4.416e+3,3.138e+3,6.270e-4,1.300e-21,1.278e+3,,2.260e-24
322.16,4.552e+3,3.225e+3,1.625e-3,1.300e-21,1.327e+3,,2.261e-24
322.19,4.617e+3,3.279e+3,6.398e-3,1.299e-21,1.339e+3,,2.263e-24
322.21,4.555e+3,3.245e+3,1.535e-2,1.299e-21,1.310e+3,,2.264e-24
322.23,4.411e+3,3.150e+3,3.573e-2,1.299e-21,1.261e+3,,2.264e-24
322.26,4.080e+3,2.903e+3,1.197e-1,1.298e-21,1.176e+3,,2.266e-24
322.28,3.824e+3,2.692e+3,2.581e-1,1.298e-21,1.132e+3,,2.267e-24
322.31,3.480e+3,2.364e+3,7.709e-1,1.297e-21,1.114e+3,,2.268e-24
322.33,3.330e+3,2.181e+3,1.539e+0,1.297e-21,1.147e+3,,2.269e-24
322.36,3.300e+3,2.029e+3,4.095e+0,1.296e-21,1.268e+3,,2.270e-24
322.38,3.437e+3,2.040e+3,7.570e+0,1.296e-21,1.390e+3,,2.271e-24
322.41,3.881e+3,2.254e+3,1.796e+1,1.295e-21,1.608e+3,,2.272e-24
322.43,4.313e+3,2.528e+3,3.074e+1,1.295e-21,1.755e+3,,2.273e-24
322.46,5.092e+3,3.093e+3,6.499e+1,1.294e-21,1.933e+3,,2.274e-24
322.48,5.641e+3,3.534e+3,1.030e+2,1.294e-21,2.003e+3,,2.275e-24
322.51,6.404e+3,4.200e+3,1.941e+2,1.294e-21,2.009e+3,,2.277e-24
322.53,6.819e+3,4.591e+3,2.850e+2,1.293e-21,1.942e+3,,2.278e-24
