Wavelength (nm),Sum(calc),Fe I (1.2e-1),Fe II (6.8e-1),Fe III (9.1e-5),Ni I (4.9e-2),Ni II (1.5e-1),Ni III (5.1e-6)
247.57,5.946e+3,2.876e+3,3.070e+3,8.027e-22,4.158e-13,7.199e-13,
247.6,4.772e+3,2.163e+3,2.610e+3,8.016e-22,4.154e-13,7.243e-13,
247.62,4.161e+3,1.799e+3,2.362e+3,8.008e-22,4.152e-13,7.273e-13,
247.65,3.534e+3,1.405e+3,2.129e+3,7.996e-22,4.148e-13,7.317e-13,
247.67,3.307e+3,1.227e+3,2.080e+3,7.989e-22,4.145e-13,7.347e-13,
247.7,3.247e+3,1.077e+3,2.170e+3,7.977e-22,4.142e-13,7.391e-13,
247.72,3.409e+3,1.077e+3,2.332e+3,7.969e-22,4.139e-13,7.421e-13,
247.74,3.771e+3,1.206e+3,2.565e+3,7.962e-22,4.136e-13,7.451e-13,
247.77,4.819e+3,1.801e+3,3.018e+3,7.950e-22,4.133e-13,7.495e-13,
247.79,5.969e+3,2.605e+3,3.365e+3,7.942e-22,4.130e-13,7.524e-13,
247.82,8.579e+3,4.667e+3,3.912e+3,7.931e-22,4.126e-13,7.569e-13,
247.84,1.099e+4,6.707e+3,4.285e+3,7.923e-22,4.124e-13,7.598e-13,
247.87,1.558e+4,1.071e+4,4.868e+3,7.911e-22,4.120e-13,7.643e-13,
247.89,1.908e+4,1.379e+4,5.296e+3,7.904e-22,4.117e-13,7.672e-13,
247.92,2.436e+4,1.834e+4,6.024e+3,7.892e-22,4.113e-13,7.717e-13,
247.94,2.736e+4,2.080e+4,6.558e+3,7.884e-22,4.111e-13,7.746e-13,
247.97,3.019e+4,2.284e+4,7.348e+3,7.873e-22,4.107e-13,7.791e-13,
247.99,3.062e+4,2.282e+4,7.796e+3,7.865e-22,4.104e-13,7.820e-13,
248.02,2.908e+4,2.084e+4,8.245e+3,7.853e-22,4.100e-13,7.865e-13,
248.04,2.702e+4,1.863e+4,8.392e+3,7.846e-22,4.098e-13,7.894e-13,
248.07,2.374e+4,1.525e+4,8.492e+3,7.834e-22,4.094e-13,7.939e-13,
248.09,2.247e+4,1.387e+4,8.594e+3,7.826e-22,4.091e-13,7.968e-13,
248.12,2.390e+4,1.491e+4,8.983e+3,7.815e-22,4.088e-13,8.013e-13,
248.14,2.820e+4,1.875e+4,9.442e+3,7.807e-22,4.085e-13,8.042e-13,
248.17,4.122e+4,3.088e+4,1.033e+4,7.796e-22,4.081e-13,8.087e-13,
248.19,5.473e+4,4.381e+4,1.092e+4,7.788e-22,4.079e-13,8.116e-13,
248.22,8.160e+4,7.011e+4,1.150e+4,7.776e-22,4.075e-13,8.161e-13,
248.24,1.025e+5,9.092e+4,1.154e+4,7.769e-22,4.072e-13,8.190e-13,
248.27,1.337e+5,1.227e+5,1.104e+4,7.757e-22,4.068e-13,8.235e-13,
248.29,1.512e+5,1.408e+5,1.037e+4,7.749e-22,4.066e-13,8.264e-13,
248.32,1.669e+5,1.578e+5,9.088e+3,7.738e-22,4.062e-13,8.309e-13,
248.34,1.684e+5,1.602e+5,8.183e+3,7.730e-22,4.059e-13,8.338e-13,
248.37,1.566e+5,1.496e+5,6.920e+3,7.718e-22,4.055e-13,8.383e-13,
248.39,1.410e+5,1.348e+5,6.188e+3,7.711e-22,4.053e-13,8.412e-13,
248.42,1.110e+5,1.057e+5,5.264e+3,7.699e-22,4.049e-13,8.457e-13,
248.44,8.983e+4,8.507e+4,4.759e+3,7.691e-22,4.046e-13,8.486e-13,
248.47,6.091e+4,5.671e+4,4.192e+3,7.680e-22,4.043e-13,8.531e-13,
248.49,4.521e+4,4.123e+4,3.974e+3,7.672e-22,4.040e-13,8.560e-13,
248.52,2.814e+4,2.420e+4,3.945e+3,7.660e-22,4.036e-13,8.605e-13,
248.54,2.097e+4,1.684e+4,4.128e+3,7.653e-22,4.034e-13,8.634e-13,
248.56,1.679e+4,1.236e+4,4.435e+3,7.645e-22,4.031e-13,8.664e-13,
248.59,1.538e+4,1.040e+4,4.978e+3,7.633e-22,4.027e-13,8.708e-13,
248.61,1.734e+4,1.208e+4,5.267e+3,7.626e-22,4.025e-13,8.738e-13,
248.64,2.451e+4,1.911e+4,5.394e+3,7.614e-22,4.021e-13,8.782e-13,
248.66,3.214e+4,2.693e+4,5.215e+3,7.606e-22,4.018e-13,8.812e-13,
248.69,4.772e+4,4.313e+4,4.590e+3,7.595e-22,4.014e-13,8.856e-13,
248.71,6.027e+4,5.624e+4,4.035e+3,7.587e-22,4.012e-13,8.886e-13,
248.74,8.019e+4,7.695e+4,3.244e+3,7.576e-22,4.008e-13,8.930e-13,
248.76,9.236e+4,8.946e+4,2.906e+3,7.568e-22,4.005e-13,8.960e-13,
248.79,1.057e+5,1.028e+5,2.924e+3,7.556e-22,4.001e-13,9.004e-13,
248.81,1.099e+5,1.065e+5,3.387e+3,7.548e-22,3.999e-13,9.034e-13,
248.84,1.092e+5,1.043e+5,4.827e+3,7.537e-22,3.995e-13,9.078e-13,
248.86,1.051e+5,9.883e+4,6.246e+3,7.529e-22,3.992e-13,9.108e-13,
248.89,9.730e+4,8.844e+4,8.858e+3,7.518e-22,3.988e-13,9.152e-13,
248.91,9.334e+4,8.262e+4,1.072e+4,7.510e-22,3.986e-13,9.182e-13,
248.94,9.210e+4,7.880e+4,1.330e+4,7.498e-22,3.982e-13,9.226e-13,
248.96,9.491e+4,8.027e+4,1.465e+4,7.491e-22,3.979e-13,9.256e-13,
248.99,1.033e+5,8.741e+4,1.588e+4,7.479e-22,3.976e-13,9.300e-13,
249.01,1.099e+5,9.379e+4,1.614e+4,7.471e-22,3.973e-13,9.330e-13,
249.04,1.179e+5,1.021e+5,1.585e+4,7.460e-22,3.969e-13,9.374e-13,
249.06,1.201e+5,1.047e+5,1.537e+4,7.452e-22,3.967e-13,9.404e-13,
249.09,1.168e+5,1.021e+5,1.469e+4,7.440e-22,3.963e-13,9.448e-13,
249.11,1.104e+5,9.583e+4,1.457e+4,7.433e-22,3.960e-13,9.478e-13,
249.14,9.627e+4,8.073e+4,1.554e+4,7.421e-22,3.956e-13,9.522e-13,
249.16,8.569e+4,6.835e+4,1.735e+4,7.413e-22,3.954e-13,9.552e-13,
249.19,7.142e+4,4.915e+4,2.228e+4,7.402e-22,3.950e-13,9.596e-13,
249.21,6.444e+4,3.737e+4,2.707e+4,7.394e-22,3.947e-13,9.626e-13,
249.24,5.868e+4,2.282e+4,3.586e+4,7.382e-22,3.943e-13,9.670e-13,
249.26,5.750e+4,1.555e+4,4.195e+4,7.375e-22,3.941e-13,9.700e-13,
249.29,5.753e+4,8.043e+3,4.948e+4,7.363e-22,3.937e-13,9.744e-13,
249.31,5.723e+4,4.902e+3,5.232e+4,7.355e-22,3.934e-13,9.774e-13,
249.34,5.422e+4,2.148e+3,5.208e+4,7.344e-22,3.931e-13,9.818e-13,
249.36,5.001e+4,1.179e+3,4.883e+4,7.336e-22,3.928e-13,9.848e-13,
249.38,4.420e+4,6.305e+2,4.357e+4,7.328e-22,3.925e-13,9.878e-13,
249.41,3.370e+4,2.693e+2,3.343e+4,7.317e-22,3.922e-13,9.922e-13,
249.43,2.652e+4,2.042e+2,2.631e+4,7.309e-22,3.919e-13,9.952e-13,
249.46,1.701e+4,2.620e+2,1.675e+4,7.298e-22,3.915e-13,9.996e-13,
249.48,1.206e+4,3.822e+2,1.168e+4,7.290e-22,3.913e-13,1.003e-12,
249.51,6.965e+3,6.753e+2,6.290e+3,7.278e-22,3.909e-13,1.007e-12,
249.53,4.955e+3,9.397e+2,4.016e+3,7.271e-22,3.906e-13,1.010e-12,
249.56,3.498e+3,1.406e+3,2.092e+3,7.259e-22,3.902e-13,1.014e-12,
249.58,3.237e+3,1.727e+3,1.510e+3,7.251e-22,3.900e-13,1.017e-12,
249.61,3.456e+3,2.134e+3,1.322e+3,7.240e-22,3.896e-13,1.022e-12,
249.63,3.841e+3,2.305e+3,1.536e+3,7.232e-22,3.893e-13,1.025e-12,
249.66,4.649e+3,2.350e+3,2.300e+3,7.220e-22,3.889e-13,1.029e-12,
249.68,5.349e+3,2.232e+3,3.117e+3,7.213e-22,3.887e-13,1.032e-12,
249.71,6.732e+3,1.878e+3,4.855e+3,7.201e-22,3.883e-13,1.037e-12,
249.73,7.940e+3,1.570e+3,6.370e+3,7.193e-22,3.880e-13,1.040e-12,
249.76,1.022e+4,1.093e+3,9.126e+3,7.182e-22,3.877e-13,1.044e-12,
249.78,1.200e+4,8.125e+2,1.118e+4,7.174e-22,3.874e-13,1.047e-12,
249.81,1.478e+4,5.011e+2,1.427e+4,7.162e-22,3.870e-13,1.051e-12,
249.83,1.645e+4,3.875e+2,1.607e+4,7.155e-22,3.868e-13,1.054e-12,
249.86,1.824e+4,3.933e+2,1.785e+4,7.143e-22,3.864e-13,1.059e-12,
249.88,1.874e+4,5.482e+2,1.820e+4,7.135e-22,3.861e-13,1.062e-12,
249.91,1.839e+4,1.101e+3,1.729e+4,7.124e-22,3.857e-13,1.066e-12,
249.93,1.758e+4,1.755e+3,1.583e+4,7.116e-22,3.855e-13,1.069e-12,
249.96,1.609e+4,3.280e+3,1.281e+4,7.105e-22,3.851e-13,1.074e-12,
249.98,1.528e+4,4.688e+3,1.059e+4,7.097e-22,3.848e-13,1.077e-12,
250.01,1.482e+4,7.284e+3,7.532e+3,7.085e-22,3.844e-13,1.081e-12,
250.03,1.507e+4,9.170e+3,5.899e+3,7.078e-22,3.842e-13,1.084e-12,
250.06,1.600e+4,1.177e+4,4.235e+3,7.066e-22,3.838e-13,1.088e-12,
250.08,1.668e+4,1.303e+4,3.646e+3,7.058e-22,3.835e-13,1.091e-12,
250.11,1.724e+4,1.381e+4,3.435e+3,7.047e-22,3.831e-13,1.096e-12,
250.13,1.712e+4,1.346e+4,3.660e+3,7.039e-22,3.829e-13,1.099e-12,
250.16,1.618e+4,1.177e+4,4.417e+3,7.027e-22,3.825e-13,1.103e-12,
250.18,1.523e+4,1.009e+4,5.133e+3,7.020e-22,3.822e-13,1.106e-12,
250.2,1.419e+4,8.226e+3,5.966e+3,7.012e-22,3.820e-13,1.109e-12,
250.23,1.283e+4,5.502e+3,7.325e+3,7.000e-22,3.816e-13,1.114e-12,
250.25,1.217e+4,3.950e+3,8.224e+3,6.993e-22,3.813e-13,1.117e-12,
250.28,1.161e+4,2.195e+3,9.413e+3,6.981e-22,3.810e-13,1.121e-12,
250.3,1.141e+4,1.406e+3,1.000e+4,6.973e-22,3.807e-13,1.124e-12,
250.33,1.113e+4,6.924e+2,1.043e+4,6.962e-22,3.803e-13,1.128e-12,
250.35,1.081e+4,4.485e+2,1.036e+4,6.954e-22,3.801e-13,7.570e-12,
250.38,9.973e+3,3.012e+2,9.672e+3,6.942e-22,3.797e-13,1.196e-10,
250.4,9.183e+3,2.910e+2,8.892e+3,6.935e-22,3.794e-13,7.067e-10,
250.43,7.781e+3,3.388e+2,7.442e+3,6.923e-22,3.790e-13,9.230e-9,
250.45,6.834e+3,3.862e+2,6.448e+3,6.915e-22,3.788e-13,4.804e-8,
250.48,5.628e+3,4.520e+2,5.176e+3,6.904e-22,3.784e-13,5.187e-7,
250.5,5.060e+3,4.840e+2,4.576e+3,6.896e-22,3.781e-13,2.378e-6,
250.53,4.606e+3,5.135e+2,4.092e+3,6.885e-22,3.777e-13,2.123e-5,
250.55,4.520e+3,5.276e+2,3.993e+3,6.877e-22,3.775e-13,8.572e-5,
250.58,4.561e+3,5.612e+2,3.999e+3,6.865e-22,3.771e-13,6.325e-4,
250.6,4.599e+3,6.059e+2,3.993e+3,6.858e-22,3.768e-13,2.250e-3,
250.63,4.549e+3,7.277e+2,3.822e+3,6.846e-22,3.765e-13,1.372e-2,
250.65,4.419e+3,8.516e+2,3.567e+3,6.838e-22,3.762e-13,4.299e-2,
250.68,4.109e+3,1.096e+3,3.012e+3,6.827e-22,3.758e-13,2.168e-1,
250.7,3.867e+3,1.284e+3,2.582e+3,6.819e-22,3.756e-13,5.983e-1,
250.73,3.521e+3,1.560e+3,1.959e+3,6.807e-22,3.752e-13,2.494e+0,
250.75,3.324e+3,1.710e+3,1.608e+3,6.800e-22,3.749e-13,6.063e+0,
250.78,3.094e+3,1.846e+3,1.227e+3,6.788e-22,3.745e-13,2.089e+1,
250.8,2.994e+3,1.880e+3,1.070e+3,6.780e-22,3.743e-13,4.474e+1,
250.83,2.993e+3,1.910e+3,9.564e+2,6.769e-22,3.739e-13,1.274e+2,
250.85,3.178e+3,1.999e+3,9.388e+2,6.761e-22,3.736e-13,2.404e+2,
250.88,3.980e+3,2.449e+3,9.652e+2,6.749e-22,3.732e-13,5.660e+2,
250.9,5.053e+3,3.102e+3,1.010e+3,6.742e-22,3.730e-13,9.403e+2,
250.93,7.800e+3,4.824e+3,1.145e+3,6.730e-22,3.726e-13,1.831e+3,
250.95,1.052e+4,6.519e+3,1.325e+3,6.722e-22,3.723e-13,2.679e+3,
250.98,1.593e+4,9.756e+3,1.863e+3,6.711e-22,3.720e-13,4.311e+3,
251,2.020e+4,1.215e+4,2.499e+3,6.703e-22,3.717e-13,5.556e+3,
251.02,2.469e+4,1.445e+4,3.434e+3,6.695e-22,3.714e-13,6.807e+3,
251.05,3.097e+4,1.710e+4,5.475e+3,6.684e-22,3.711e-13,8.393e+3,
251.07,3.427e+4,1.798e+4,7.233e+3,6.676e-22,3.708e-13,9.057e+3,
251.1,3.707e+4,1.763e+4,1.021e+4,6.664e-22,3.704e-13,9.231e+3,
251.12,3.726e+4,1.634e+4,1.215e+4,6.657e-22,3.702e-13,8.774e+3,
251.15,3.509e+4,1.325e+4,1.445e+4,6.645e-22,3.698e-13,7.393e+3,
251.17,3.227e+4,1.081e+4,1.526e+4,6.637e-22,3.695e-13,6.189e+3,
251.2,2.672e+4,7.251e+3,1.516e+4,6.626e-22,3.691e-13,4.311e+3,
251.22,2.262e+4,5.213e+3,1.423e+4,6.618e-22,3.689e-13,3.179e+3,
251.25,1.665e+4,2.889e+3,1.193e+4,6.607e-22,3.685e-13,1.831e+3,
251.27,1.314e+4,1.830e+3,1.012e+4,6.599e-22,3.682e-13,1.189e+3,
251.3,8.958e+3,8.385e+2,7.554e+3,6.587e-22,3.678e-13,5.660e+2,
251.32,6.980e+3,4.677e+2,6.189e+3,6.580e-22,3.676e-13,3.239e+2,
251.35,5.139e+3,1.772e+2,4.835e+3,6.568e-22,3.672e-13,1.274e+2,
251.37,4.516e+3,8.717e+1,4.365e+3,6.560e-22,3.669e-13,6.423e+1,
251.4,4.152e+3,2.784e+1,4.103e+3,6.549e-22,3.666e-13,2.089e+1,
251.42,4.089e+3,1.333e+1,4.067e+3,6.541e-22,3.663e-13,9.275e+0,
251.45,3.997e+3,9.142e+0,3.986e+3,6.529e-22,3.659e-13,2.494e+0,
251.47,3.847e+3,1.551e+1,3.831e+3,6.522e-22,3.656e-13,9.752e-1,
251.5,3.467e+3,4.760e+1,3.419e+3,6.510e-22,3.653e-13,2.168e-1,
251.52,3.165e+3,9.887e+1,3.066e+3,6.502e-22,3.650e-13,7.467e-2,
251.55,2.809e+3,2.717e+2,2.538e+3,6.491e-22,3.646e-13,1.372e-2,
251.57,2.760e+3,5.015e+2,2.259e+3,6.483e-22,3.644e-13,4.163e-3,
251.6,3.177e+3,1.148e+3,2.029e+3,6.471e-22,3.640e-13,6.325e-4,
251.62,3.885e+3,1.874e+3,2.011e+3,6.464e-22,3.637e-13,1.690e-4,
251.65,5.707e+3,3.566e+3,2.141e+3,6.452e-22,3.633e-13,2.123e-5,
251.67,7.435e+3,5.148e+3,2.287e+3,6.444e-22,3.631e-13,4.996e-6,
251.7,1.066e+4,8.140e+3,2.520e+3,6.433e-22,3.627e-13,5.187e-7,
251.72,1.305e+4,1.039e+4,2.661e+3,6.425e-22,3.624e-13,1.075e-7,
251.75,1.651e+4,1.364e+4,2.862e+3,6.414e-22,3.620e-13,9.230e-9,
251.77,1.840e+4,1.539e+4,3.013e+3,6.406e-22,3.618e-13,1.686e-9,
251.79,1.972e+4,1.652e+4,3.199e+3,6.398e-22,3.615e-13,2.926e-10,
251.82,2.031e+4,1.677e+4,3.548e+3,6.387e-22,3.611e-13,1.924e-11,
251.84,1.974e+4,1.594e+4,3.804e+3,6.379e-22,3.609e-13,2.941e-12,
251.87,1.765e+4,1.351e+4,4.135e+3,6.367e-22,3.605e-13,1.599e-13,
251.89,1.570e+4,1.143e+4,4.267e+3,6.360e-22,3.602e-13,1.591e-13,
251.92,1.248e+4,8.194e+3,4.284e+3,6.348e-22,3.599e-13,1.580e-13,
251.94,1.045e+4,6.256e+3,4.190e+3,6.340e-22,3.596e-13,1.572e-13,
251.97,7.973e+3,3.985e+3,3.988e+3,6.329e-22,3.592e-13,1.560e-13,
251.99,6.871e+3,2.981e+3,3.890e+3,6.321e-22,3.590e-13,1.553e-13,
252.02,6.238e+3,2.330e+3,3.908e+3,6.309e-22,3.586e-13,1.541e-13,
252.04,6.610e+3,2.553e+3,4.057e+3,6.302e-22,3.583e-13,1.534e-13,
252.07,8.622e+3,4.171e+3,4.451e+3,6.290e-22,3.579e-13,1.522e-13,
252.09,1.114e+4,6.372e+3,4.770e+3,6.282e-22,3.577e-13,1.514e-13,
252.12,1.707e+4,1.186e+4,5.212e+3,6.271e-22,3.573e-13,1.503e-13,
252.14,2.259e+4,1.717e+4,5.422e+3,6.263e-22,3.570e-13,1.495e-13,
252.17,3.300e+4,2.745e+4,5.555e+3,6.251e-22,3.566e-13,1.484e-13,
252.19,4.085e+4,3.533e+4,5.518e+3,6.244e-22,3.564e-13,1.476e-13,
252.22,5.240e+4,4.709e+4,5.306e+3,6.232e-22,3.560e-13,1.465e-13,
252.24,5.876e+4,5.368e+4,5.089e+3,6.224e-22,3.557e-13,1.457e-13,
252.27,6.445e+4,5.973e+4,4.719e+3,6.213e-22,3.554e-13,1.446e-13,
252.29,6.503e+4,6.052e+4,4.503e+3,6.205e-22,3.551e-13,1.438e-13,
252.32,6.122e+4,5.683e+4,4.386e+3,6.194e-22,3.547e-13,1.426e-13,
252.34,5.634e+4,5.176e+4,4.583e+3,6.186e-22,3.545e-13,1.419e-13,
252.37,4.759e+4,4.200e+4,5.589e+3,6.174e-22,3.541e-13,1.407e-13,
252.39,4.204e+4,3.514e+4,6.902e+3,6.167e-22,3.538e-13,1.400e-13,
252.42,3.573e+4,2.571e+4,1.002e+4,6.155e-22,3.534e-13,1.388e-13,
252.44,3.328e+4,2.044e+4,1.284e+4,6.147e-22,3.532e-13,1.380e-13,
252.47,3.215e+4,1.430e+4,1.785e+4,6.136e-22,3.528e-13,1.369e-13,
252.49,3.274e+4,1.137e+4,2.137e+4,6.128e-22,3.525e-13,1.361e-13,
252.52,3.486e+4,8.720e+3,2.614e+4,6.116e-22,3.521e-13,1.350e-13,
252.54,3.671e+4,8.174e+3,2.854e+4,6.109e-22,3.519e-13,1.342e-13,
252.57,3.983e+4,9.406e+3,3.042e+4,6.097e-22,3.515e-13,1.331e-13,
252.59,4.211e+4,1.170e+4,3.041e+4,6.089e-22,3.512e-13,1.323e-13,
252.61,4.458e+4,1.516e+4,2.942e+4,6.082e-22,3.510e-13,1.315e-13,
252.64,4.860e+4,2.213e+4,2.647e+4,6.070e-22,3.506e-13,1.304e-13,
252.66,5.129e+4,2.744e+4,2.385e+4,6.062e-22,3.503e-13,1.296e-13,
252.69,5.468e+4,3.511e+4,1.957e+4,6.051e-22,3.500e-13,1.285e-13,
252.71,5.605e+4,3.922e+4,1.683e+4,6.043e-22,3.497e-13,1.277e-13,
252.74,5.621e+4,4.280e+4,1.341e+4,6.031e-22,3.493e-13,1.266e-13,
252.76,5.509e+4,4.326e+4,1.183e+4,6.024e-22,3.491e-13,1.258e-13,
252.79,5.229e+4,4.149e+4,1.080e+4,6.012e-22,3.487e-13,1.246e-13,
252.81,5.034e+4,3.925e+4,1.109e+4,6.004e-22,3.484e-13,1.239e-13,
252.84,4.827e+4,3.539e+4,1.288e+4,5.993e-22,3.480e-13,1.227e-13,
252.86,4.770e+4,3.292e+4,1.478e+4,5.985e-22,3.478e-13,1.220e-13,
252.89,4.762e+4,2.961e+4,1.801e+4,5.974e-22,3.474e-13,1.208e-13,
252.91,4.747e+4,2.751e+4,1.995e+4,5.966e-22,3.471e-13,1.200e-13,
252.94,4.585e+4,2.412e+4,2.174e+4,5.954e-22,3.467e-13,1.189e-13,
252.96,4.337e+4,2.152e+4,2.185e+4,5.946e-22,3.465e-13,1.181e-13,
252.99,3.741e+4,1.716e+4,2.025e+4,5.935e-22,3.461e-13,1.170e-13,
253.01,3.231e+4,1.412e+4,1.819e+4,5.927e-22,3.458e-13,1.162e-13,
253.04,2.400e+4,9.796e+3,1.421e+4,5.916e-22,3.454e-13,1.151e-13,
253.06,1.869e+4,7.294e+3,1.140e+4,5.908e-22,3.452e-13,1.143e-13,
253.09,1.195e+4,4.339e+3,7.611e+3,5.896e-22,3.448e-13,1.132e-13,
253.11,8.560e+3,2.922e+3,5.638e+3,5.889e-22,3.445e-13,1.124e-13,
253.14,5.278e+3,1.525e+3,3.753e+3,5.877e-22,3.442e-13,1.112e-13,
253.16,4.245e+3,9.767e+2,3.268e+3,5.869e-22,3.439e-13,1.105e-13,
253.19,4.272e+3,5.460e+2,3.727e+3,5.858e-22,3.435e-13,1.093e-13,
253.21,5.246e+3,4.290e+2,4.817e+3,5.850e-22,3.433e-13,1.086e-13,
253.24,7.959e+3,3.941e+2,7.565e+3,5.838e-22,3.429e-13,1.074e-13,
253.26,1.046e+4,4.214e+2,1.003e+4,5.831e-22,3.426e-13,1.066e-13,
253.29,1.484e+4,5.017e+2,1.433e+4,5.819e-22,3.422e-13,1.055e-13,
253.31,1.786e+4,5.819e+2,1.728e+4,5.811e-22,3.420e-13,1.047e-13,
253.34,2.196e+4,7.807e+2,2.118e+4,5.800e-22,3.416e-13,1.036e-13,
253.36,2.408e+4,1.008e+3,2.307e+4,5.792e-22,3.413e-13,1.028e-13,
253.39,2.604e+4,1.582e+3,2.446e+4,5.781e-22,3.409e-13,1.017e-13,
253.41,2.654e+4,2.172e+3,2.436e+4,5.773e-22,3.407e-13,1.009e-13,
253.43,2.652e+4,2.949e+3,2.357e+4,5.765e-22,3.404e-13,1.001e-13,
253.46,2.598e+4,4.442e+3,2.154e+4,5.753e-22,3.400e-13,9.899e-14,
253.48,2.561e+4,5.595e+3,2.002e+4,5.746e-22,3.398e-13,9.823e-14,
253.51,2.558e+4,7.385e+3,1.820e+4,5.734e-22,3.394e-13,9.708e-14,
253.53,2.612e+4,8.509e+3,1.761e+4,5.726e-22,3.391e-13,9.631e-14,
253.56,2.791e+4,9.956e+3,1.795e+4,5.715e-22,3.388e-13,9.516e-14,
253.58,2.970e+4,1.074e+4,1.896e+4,5.707e-22,3.385e-13,9.440e-14,
253.61,3.291e+4,1.166e+4,2.125e+4,5.696e-22,3.381e-13,9.325e-14,
253.63,3.509e+4,1.215e+4,2.294e+4,5.688e-22,3.379e-13,9.248e-14,
253.66,3.781e+4,1.266e+4,2.515e+4,5.676e-22,3.375e-13,9.133e-14,
253.68,3.899e+4,1.278e+4,2.622e+4,5.669e-22,3.372e-13,9.057e-14,
253.71,3.974e+4,1.245e+4,2.729e+4,5.657e-22,3.368e-13,8.942e-14,
253.73,3.976e+4,1.183e+4,2.793e+4,5.649e-22,3.366e-13,8.865e-14,
253.76,3.969e+4,1.025e+4,2.944e+4,5.638e-22,3.362e-13,8.751e-14,
253.78,3.993e+4,8.881e+3,3.105e+4,5.630e-22,3.359e-13,8.674e-14,
253.81,4.093e+4,6.640e+3,3.429e+4,5.618e-22,3.355e-13,8.559e-14,
253.83,4.183e+4,5.227e+3,3.660e+4,5.611e-22,3.353e-13,5.727e-13,
253.86,4.273e+4,3.544e+3,3.918e+4,5.599e-22,3.349e-13,9.036e-12,
253.88,4.253e+4,2.848e+3,3.968e+4,5.591e-22,3.346e-13,5.344e-11,
253.91,4.055e+4,2.589e+3,3.797e+4,5.580e-22,3.343e-13,7.006e-10,
253.93,3.822e+4,2.987e+3,3.523e+4,5.572e-22,3.340e-13,3.662e-9,
253.96,3.398e+4,4.466e+3,2.951e+4,5.560e-22,3.336e-13,3.990e-8,
253.98,3.129e+4,6.011e+3,2.528e+4,5.553e-22,3.334e-13,1.844e-7,
254.01,2.842e+4,9.009e+3,1.941e+4,5.541e-22,3.330e-13,1.669e-6,
254.03,2.755e+4,1.129e+4,1.626e+4,5.533e-22,3.327e-13,6.817e-6,
254.06,2.766e+4,1.474e+4,1.292e+4,5.522e-22,3.323e-13,5.128e-5,
254.08,2.832e+4,1.679e+4,1.153e+4,5.514e-22,3.321e-13,1.851e-4,
254.11,2.943e+4,1.911e+4,1.032e+4,5.503e-22,3.317e-13,1.157e-3,
254.13,2.987e+4,1.999e+4,9.872e+3,5.495e-22,3.314e-13,3.693e-3,
254.16,2.972e+4,2.026e+4,9.452e+3,5.483e-22,3.310e-13,1.918e-2,
254.18,2.907e+4,1.980e+4,9.276e+3,5.476e-22,3.308e-13,5.410e-2,
254.21,2.755e+4,1.838e+4,9.166e+3,5.464e-22,3.304e-13,2.336e-1,
254.23,2.638e+4,1.717e+4,9.213e+3,5.456e-22,3.301e-13,5.822e-1,
254.25,2.527e+4,1.592e+4,9.350e+3,5.449e-22,3.299e-13,1.381e+0,
254.28,2.393e+4,1.428e+4,9.650e+3,5.437e-22,3.295e-13,4.602e+0,
254.3,2.329e+4,1.345e+4,9.825e+3,5.429e-22,3.292e-13,9.651e+0,
254.33,2.259e+4,1.266e+4,9.902e+3,5.418e-22,3.288e-13,2.672e+1,
254.35,2.218e+4,1.235e+4,9.779e+3,5.410e-22,3.286e-13,4.952e+1,
254.38,2.149e+4,1.202e+4,9.360e+3,5.398e-22,3.282e-13,1.139e+2,
254.4,2.099e+4,1.181e+4,8.994e+3,5.391e-22,3.279e-13,1.867e+2,
254.43,2.035e+4,1.152e+4,8.464e+3,5.379e-22,3.276e-13,3.568e+2,
254.45,2.016e+4,1.146e+4,8.187e+3,5.371e-22,3.273e-13,5.167e+2,
254.48,2.048e+4,1.176e+4,7.905e+3,5.360e-22,3.269e-13,8.209e+2,
254.5,2.112e+4,1.229e+4,7.777e+3,5.352e-22,3.267e-13,1.051e+3,
254.53,2.245e+4,1.346e+4,7.605e+3,5.340e-22,3.263e-13,1.387e+3,
254.55,2.332e+4,1.428e+4,7.476e+3,5.333e-22,3.260e-13,1.569e+3,
254.58,2.404e+4,1.505e+4,7.266e+3,5.321e-22,3.256e-13,1.721e+3,
254.6,2.387e+4,1.501e+4,7.138e+3,5.313e-22,3.254e-13,1.721e+3,
254.63,2.246e+4,1.389e+4,7.010e+3,5.302e-22,3.250e-13,1.569e+3,
254.65,2.087e+4,1.249e+4,6.990e+3,5.294e-22,3.247e-13,1.387e+3,
254.68,1.795e+4,9.795e+3,7.102e+3,5.283e-22,3.243e-13,1.051e+3,
254.7,1.602e+4,7.884e+3,7.315e+3,5.275e-22,3.241e-13,8.209e+2,
254.73,1.380e+4,5.319e+3,7.966e+3,5.263e-22,3.237e-13,5.167e+2,
254.75,1.307e+4,4.007e+3,8.707e+3,5.256e-22,3.234e-13,3.568e+2,
254.78,1.338e+4,2.802e+3,1.040e+4,5.244e-22,3.231e-13,1.867e+2,
254.8,1.455e+4,2.515e+3,1.192e+4,5.236e-22,3.228e-13,1.139e+2,
254.83,1.748e+4,2.763e+3,1.466e+4,5.225e-22,3.224e-13,4.952e+1,
254.85,1.995e+4,3.278e+3,1.664e+4,5.217e-22,3.222e-13,2.672e+1,
254.88,2.380e+4,4.338e+3,1.945e+4,5.205e-22,3.218e-13,9.651e+0,
254.9,2.606e+4,5.074e+3,2.099e+4,5.198e-22,3.215e-13,4.602e+0,
