Wavelength (nm),Sum(calc),Y I (2.3e-3),Y II (6.3e-2),La I (1.4e-3),La II (6.3e-2),Ce I (1.2e-3),Ce II (6.3e-2),Pr II (6.2e-2),Nd I (8.0e-4),Nd II (6.4e-2),Sm I (8.9e-4),Sm II (6.3e-2),Eu I (1.5e-3),Eu II (6.2e-2),Gd I (1.8e-3),Tb II (6.1e-2),Dy I (1.6e-3),Dy II (6.4e-2),Ho I (3.3e-3),Ho II (6.0e-2),Er I (2.2e-3),Er II (6.3e-2),Tm I (2.0e-3),Tm II (6.3e-2),Yb I (2.0e-3),Yb II (6.3e-2),Lu I (3.9e-3),Lu II (7.2e-2)
293.15,2.381e+1,,,,,,,,,,,,6.069e-16,2.814e-14,,,1.127e-16,,,,,,2.381e+1,,7.842e-15,3.523e-13,6.849e-15,3.069e-13
293.17,3.090e+1,,,,,,,,,,,,6.059e-16,2.817e-14,,,1.120e-16,,,,,,3.090e+1,,7.844e-15,3.500e-13,6.839e-15,3.080e-13
293.2,4.259e+1,,,,,,,,,,,,6.045e-16,2.822e-14,,,1.110e-16,,,,,,4.259e+1,,7.847e-15,3.466e-13,6.823e-15,3.096e-13
293.22,5.035e+1,,,,,,,,,,,,6.036e-16,2.825e-14,,,1.103e-16,,,,,,5.035e+1,,7.848e-15,3.443e-13,6.813e-15,3.107e-13
293.25,6.036e+1,,,,,,,,,,,,6.021e-16,2.829e-14,,,1.092e-16,,,,,,6.036e+1,,7.851e-15,3.409e-13,6.797e-15,3.124e-13
293.28,6.655e+1,,,,,,,,,,,,6.007e-16,2.834e-14,,,1.082e-16,,,,,,6.655e+1,,7.854e-15,3.374e-13,6.781e-15,3.140e-13
293.3,6.780e+1,,,,,,,,,,,,5.998e-16,2.837e-14,,,1.075e-16,,,,,,6.780e+1,,7.856e-15,3.351e-13,6.771e-15,3.151e-13
293.33,6.502e+1,,,,,,,,,,,,5.983e-16,2.842e-14,,,1.064e-16,,,,,,6.502e+1,,7.858e-15,3.317e-13,6.755e-15,3.167e-13
293.35,6.036e+1,,,,,,,,,,,,5.974e-16,2.845e-14,,,1.057e-16,,,,,,6.036e+1,,7.860e-15,3.294e-13,6.745e-15,3.178e-13
293.38,5.035e+1,,,,,,,,,,,,5.960e-16,2.850e-14,,,1.047e-16,,,,,,5.035e+1,,7.863e-15,3.260e-13,6.729e-15,3.194e-13
293.4,4.259e+1,,,,,,,,,,,,5.950e-16,2.853e-14,,,1.040e-16,,,,,,4.259e+1,,7.865e-15,3.237e-13,6.719e-15,3.205e-13
293.43,3.090e+1,,,,,,,,,,,,5.936e-16,2.858e-14,,,1.030e-16,,,,,,3.090e+1,,7.867e-15,3.202e-13,6.703e-15,3.221e-13
293.46,2.062e+1,,,,,,,,,,,,5.922e-16,2.862e-14,,,1.019e-16,,,,,,2.062e+1,,7.870e-15,3.168e-13,6.688e-15,3.238e-13
293.48,1.503e+1,,,,,,,,,,,,5.912e-16,2.865e-14,,,1.012e-16,,,,,,1.503e+1,,7.872e-15,3.145e-13,6.677e-15,3.249e-13
293.51,8.723e+0,,,,,,,,,,,,5.898e-16,2.870e-14,,,1.002e-16,,,,,,8.723e+0,,7.874e-15,3.111e-13,6.661e-15,3.265e-13
293.53,5.793e+0,,,,,,,,,,,,5.888e-16,2.873e-14,,,9.950e-17,,,,,,5.793e+0,,7.876e-15,3.088e-13,6.651e-15,3.276e-13
293.56,2.925e+0,,,,,,,,,,,,5.874e-16,2.878e-14,,,9.846e-17,,,,,,2.925e+0,,7.879e-15,3.054e-13,6.635e-15,3.292e-13
293.58,1.770e+0,,,,,,,,,,,,5.865e-16,2.881e-14,,,9.776e-17,,,,,,1.770e+0,,7.881e-15,3.031e-13,6.625e-15,3.303e-13
293.61,7.772e-1,,,,,,,,,,,,5.850e-16,2.886e-14,,,9.672e-17,,,,,,7.772e-1,,7.883e-15,2.996e-13,6.609e-15,3.319e-13
293.64,3.139e-1,,,,,,,,,,,,5.836e-16,2.890e-14,,,9.568e-17,,,,,,3.139e-1,,7.886e-15,2.962e-13,6.594e-15,3.336e-13
293.66,1.637e-1,,,,,,,,,,,,5.827e-16,2.894e-14,,,9.498e-17,,,,,,1.637e-1,,7.888e-15,2.939e-13,6.583e-15,3.346e-13
293.69,5.750e-2,,,,,,,,,,,,5.812e-16,2.898e-14,,,9.394e-17,,,,,,5.750e-2,,7.891e-15,2.905e-13,6.567e-15,3.363e-13
293.71,2.732e-2,,,,,,,,,,,,5.803e-16,2.901e-14,,,9.325e-17,,,,,,2.732e-2,,7.892e-15,2.882e-13,6.557e-15,3.374e-13
293.74,8.348e-3,,,,,,,,,,,,5.789e-16,2.906e-14,,,9.221e-17,,,,,,8.348e-3,,7.895e-15,2.848e-13,6.541e-15,3.390e-13
293.76,3.615e-3,,,,,,,,,,,,5.779e-16,2.909e-14,,,9.151e-17,,,,,,3.615e-3,,7.897e-15,2.825e-13,6.531e-15,3.401e-13
293.79,9.606e-4,,,,,,,,,,,,5.765e-16,2.914e-14,,,9.047e-17,,,,,,9.606e-4,,7.900e-15,2.790e-13,6.515e-15,3.417e-13
293.82,2.348e-4,,,,,,,,,,,,5.751e-16,2.919e-14,,,8.943e-17,,,,,,2.348e-4,,7.902e-15,2.756e-13,6.500e-15,3.433e-13
293.84,8.761e-5,,,,,,,,,,,,5.741e-16,2.922e-14,,,8.874e-17,,,,,,8.761e-5,,7.904e-15,2.733e-13,6.489e-15,3.444e-13
293.87,1.862e-5,,,,,,,,,,,,5.727e-16,2.926e-14,,,8.769e-17,,,,,,1.862e-5,,7.907e-15,2.699e-13,6.474e-15,3.461e-13
293.89,6.332e-6,2.530e-16,,,,,,,,,,,5.717e-16,2.930e-14,,,8.700e-17,,,,,,6.332e-6,,7.909e-15,2.676e-13,6.463e-15,3.471e-13
293.92,1.171e-6,3.343e-15,,,,,,,,,,,5.703e-16,2.934e-14,,,8.596e-17,,,,,,1.171e-6,,7.911e-15,2.642e-13,6.447e-15,3.488e-13
293.94,3.628e-7,1.785e-14,,,,,,,,,,,5.694e-16,2.937e-14,,,8.526e-17,,,,,,3.628e-7,,7.913e-15,2.619e-13,6.437e-15,3.499e-13
293.97,5.834e-8,2.054e-13,,,,,,,,,,,5.679e-16,2.942e-14,,,8.422e-17,,,,,,5.834e-8,,7.916e-15,2.584e-13,6.421e-15,3.515e-13
294,8.632e-9,2.177e-12,,,,,,,,,,,5.665e-16,2.947e-14,,,8.318e-17,,,,,,8.629e-9,,7.918e-15,2.550e-13,6.406e-15,3.531e-13
294.02,2.314e-9,1.003e-11,,,,,,,,,,,5.655e-16,2.950e-14,,,8.249e-17,,,,,,2.304e-9,,7.920e-15,2.527e-13,6.395e-15,3.542e-13
294.05,3.890e-10,9.258e-11,,,,,,,,,,,5.641e-16,2.955e-14,,,8.144e-17,,,,,,2.964e-10,,7.923e-15,2.493e-13,6.380e-15,3.558e-13
294.07,4.611e-10,3.890e-10,,,,,,,,,,,5.632e-16,2.958e-14,,,8.075e-17,,,,,,7.211e-11,,7.925e-15,2.470e-13,6.369e-15,3.569e-13
294.1,3.136e-9,3.128e-9,,,,,,,,,,,5.617e-16,2.962e-14,,,7.971e-17,,,,,,8.069e-12,,7.927e-15,2.436e-13,6.353e-15,3.586e-13
294.12,1.199e-8,1.199e-8,,,,,,,,,,,5.608e-16,2.966e-14,,,7.901e-17,,,,,,1.789e-12,,7.929e-15,2.413e-13,6.343e-15,3.596e-13
294.15,8.396e-8,8.396e-8,,,,,,,,,,,5.594e-16,2.970e-14,,,7.797e-17,,,,,,1.741e-13,,7.932e-15,2.378e-13,6.327e-15,3.613e-13
294.18,5.412e-7,5.412e-7,,,,,,,,,,,5.579e-16,2.975e-14,,,7.693e-17,,,,,,1.559e-14,,7.935e-15,2.344e-13,6.312e-15,3.629e-13
294.2,1.790e-6,1.790e-6,,,,,,,,,,,5.570e-16,2.978e-14,,,7.624e-17,,,,,,2.977e-15,,7.936e-15,2.321e-13,6.301e-15,3.640e-13
294.23,1.005e-5,1.005e-5,,,,,,,,,,,5.556e-16,2.983e-14,,,7.520e-17,,,,,,2.962e-15,,7.939e-15,2.287e-13,6.286e-15,3.656e-13
294.25,3.033e-5,3.033e-5,,,,,,,,,,,5.546e-16,2.986e-14,,,7.450e-17,,,,,,2.951e-15,,7.941e-15,2.264e-13,6.275e-15,3.667e-13
294.28,1.484e-4,1.484e-4,,,,,,,,,,,5.532e-16,2.991e-14,,,7.346e-17,,,,,,2.936e-15,,7.944e-15,2.230e-13,6.260e-15,3.683e-13
294.3,4.083e-4,4.083e-4,,,,,,,,,,,5.522e-16,2.994e-14,,,7.277e-17,,,,,,2.925e-15,,7.945e-15,2.207e-13,6.249e-15,3.694e-13
294.33,1.740e-3,1.740e-3,,,,,,,,,,,5.508e-16,2.998e-14,,,7.172e-17,,,,,,2.910e-15,,7.948e-15,2.172e-13,6.233e-15,3.711e-13
294.36,6.823e-3,6.823e-3,,,,,,,,,,,5.494e-16,3.003e-14,,,7.068e-17,,,,,,2.894e-15,,7.951e-15,2.138e-13,6.218e-15,3.727e-13
294.38,1.621e-2,1.621e-2,,,,,,,,,,,5.484e-16,3.006e-14,,,6.999e-17,,,,,,2.884e-15,,7.953e-15,2.115e-13,6.207e-15,3.738e-13
294.41,5.536e-2,5.536e-2,,,,,,,,,,,5.470e-16,3.011e-14,,,6.895e-17,,,,,,2.869e-15,,7.955e-15,2.081e-13,6.192e-15,3.754e-13
294.43,1.199e-1,1.199e-1,,,,,,,,,,,5.461e-16,3.014e-14,,,6.825e-17,,,,,,2.858e-15,,7.957e-15,2.058e-13,6.181e-15,3.765e-13
294.46,3.569e-1,3.569e-1,,,,,,,,,,,5.446e-16,3.019e-14,,,6.721e-17,,,,,,2.843e-15,,7.960e-15,2.024e-13,6.166e-15,3.781e-13
294.48,7.052e-1,7.052e-1,,,,,,,,,,,5.437e-16,3.022e-14,,,6.652e-17,,,,,,2.832e-15,,7.962e-15,2.001e-13,6.155e-15,3.792e-13
294.51,1.828e+0,1.828e+0,,,,,,,,,,,5.423e-16,3.027e-14,,,6.548e-17,,,,,,2.817e-15,,7.964e-15,1.966e-13,6.139e-15,3.808e-13
294.54,4.362e+0,4.362e+0,,,,,,,,,,,5.408e-16,3.031e-14,,,6.443e-17,,,,,,2.801e-15,,7.967e-15,1.932e-13,6.124e-15,3.825e-13
294.56,7.438e+0,7.438e+0,,,,,,,,,,,5.399e-16,3.034e-14,,,6.374e-17,,,,,,2.791e-15,,7.969e-15,1.909e-13,6.113e-15,3.836e-13
294.59,1.546e+1,1.546e+1,,,,,,,,,,,5.385e-16,3.039e-14,,,6.270e-17,,,,,,2.776e-15,,7.971e-15,1.875e-13,6.098e-15,3.852e-13
294.61,2.405e+1,2.405e+1,,,,,,,,,,,5.375e-16,3.042e-14,,,6.200e-17,,,,,,2.765e-15,,7.973e-15,1.852e-13,6.087e-15,3.863e-13
294.64,4.353e+1,4.353e+1,,,,,,,,,,,5.361e-16,3.047e-14,,,6.096e-17,,,,,,2.750e-15,,7.976e-15,1.818e-13,6.072e-15,3.879e-13
294.66,6.176e+1,6.176e+1,,,,,,,,,,,5.351e-16,3.050e-14,,,6.027e-17,,,,,,2.739e-15,,7.978e-15,1.795e-13,6.061e-15,3.890e-13
294.69,9.740e+1,9.740e+1,,,,,,,,,,,5.337e-16,3.055e-14,,,5.923e-17,,,,,,2.724e-15,,7.980e-15,1.760e-13,6.046e-15,3.906e-13
294.72,1.414e+2,1.414e+2,,,,,,,,,,,5.323e-16,3.059e-14,,,5.819e-17,,,,,,2.708e-15,,7.983e-15,1.726e-13,6.030e-15,3.923e-13
294.74,1.731e+2,1.731e+2,,,,,,,,,,,5.313e-16,3.063e-14,,,5.749e-17,,,,,,2.698e-15,,7.985e-15,1.703e-13,6.019e-15,3.934e-13
294.77,2.189e+2,2.189e+2,,,,,,,,,,,5.299e-16,3.067e-14,,,5.645e-17,,,,,,2.683e-15,,7.988e-15,1.669e-13,6.004e-15,3.950e-13
294.79,2.445e+2,2.445e+2,,,,,,,,,,,5.290e-16,3.070e-14,,,5.576e-17,,,,,,2.672e-15,,7.989e-15,1.646e-13,5.993e-15,3.961e-13
294.82,2.693e+2,2.693e+2,,,,,,,,,,,5.275e-16,3.075e-14,,,5.471e-17,,,,,,2.657e-15,,7.992e-15,1.612e-13,5.978e-15,3.977e-13
294.84,2.743e+2,2.743e+2,,,,,,,,,,,5.266e-16,3.078e-14,,,5.402e-17,,,,,,2.646e-15,,7.994e-15,1.589e-13,5.967e-15,3.988e-13
294.87,2.631e+2,2.631e+2,,,,,,,,,,,5.252e-16,3.083e-14,,,5.298e-17,,,,,,2.631e-15,,7.997e-15,1.554e-13,5.952e-15,4.004e-13
294.9,2.324e+2,2.324e+2,,,,,,,,,,,5.237e-16,3.088e-14,,,5.194e-17,,,,,,2.615e-15,,7.999e-15,1.520e-13,5.936e-15,4.020e-13
294.92,2.043e+2,2.043e+2,,,,,,,,,,,5.228e-16,3.091e-14,,,5.124e-17,,,,,,2.605e-15,,8.001e-15,1.497e-13,5.925e-15,4.031e-13
294.95,1.572e+2,1.572e+2,,,,,,,,,,,5.214e-16,3.095e-14,,,5.020e-17,,,,,,2.590e-15,,8.004e-15,1.463e-13,5.910e-15,4.048e-13
294.97,1.260e+2,1.260e+2,,,,,,,,,,,5.204e-16,3.099e-14,,,4.951e-17,,,,,,2.579e-15,,8.006e-15,1.440e-13,5.899e-15,4.059e-13
295,8.445e+1,8.445e+1,,,,,,,,,,,5.190e-16,3.103e-14,,,4.847e-17,,,,,,2.564e-15,,8.008e-15,1.406e-13,5.884e-15,4.075e-13
295.02,6.176e+1,6.176e+1,,,,,,,,,,,5.180e-16,3.106e-14,,,4.777e-17,,,,,,2.553e-15,,8.010e-15,1.383e-13,5.873e-15,4.086e-13
295.05,3.605e+1,3.605e+1,,,,,,,,,,,5.166e-16,3.111e-14,,,4.673e-17,,,,,,2.538e-15,,8.013e-15,1.348e-13,5.858e-15,4.102e-13
295.08,1.937e+1,1.937e+1,,,,,,,,,,,5.152e-16,3.116e-14,,,4.569e-17,,,,,,2.522e-15,,8.015e-15,1.314e-13,5.842e-15,4.118e-13
295.1,1.223e+1,1.223e+1,,,,,,,,,,,5.142e-16,3.119e-14,,,4.499e-17,,,,,,2.512e-15,,8.017e-15,1.291e-13,5.832e-15,4.129e-13
295.13,5.722e+0,5.722e+0,,,,,,,,,,,5.128e-16,3.124e-14,,,4.395e-17,,,,,,2.497e-15,,8.020e-15,1.257e-13,5.816e-15,4.145e-13
295.15,3.294e+0,3.294e+0,,,,,,,,,,,5.118e-16,3.127e-14,,,4.326e-17,,,,,,2.486e-15,,8.022e-15,1.234e-13,5.805e-15,4.156e-13
295.18,1.343e+0,1.343e+0,,,,,,,,,,,5.104e-16,3.131e-14,,,4.222e-17,,,,,,2.471e-15,,8.024e-15,1.200e-13,5.790e-15,4.173e-13
295.2,7.052e-1,7.052e-1,,,,,,,,,,,5.095e-16,3.135e-14,,,4.152e-17,,,,,,2.460e-15,,8.026e-15,1.177e-13,5.779e-15,4.184e-13
295.23,2.504e-1,2.504e-1,,,,,,,,,,,5.080e-16,3.139e-14,,,4.048e-17,,,,,,2.445e-15,,8.029e-15,1.142e-13,5.764e-15,4.200e-13
295.26,8.186e-2,8.186e-2,,,,,,,,,,,5.066e-16,3.144e-14,,,3.944e-17,,,,,,2.429e-15,,8.032e-15,1.108e-13,5.748e-15,4.216e-13
295.28,3.710e-2,3.710e-2,,,,,,,,,,,5.057e-16,3.147e-14,,,3.875e-17,,,,,,2.419e-15,,8.033e-15,1.085e-13,5.738e-15,4.227e-13
295.31,1.056e-2,1.056e-2,,,,,,,,,,,5.042e-16,3.152e-14,,,3.770e-17,,,,,,2.404e-15,,8.036e-15,1.051e-13,5.722e-15,4.243e-13
295.33,4.367e-3,4.367e-3,,,,,,,,,,,5.033e-16,3.155e-14,,,3.701e-17,,,,,,2.393e-15,,8.038e-15,1.028e-13,5.712e-15,4.254e-13
295.36,1.083e-3,1.083e-3,,,,,,,,,,,5.019e-16,3.160e-14,,,3.597e-17,,,,,,2.378e-15,,8.041e-15,9.935e-14,5.696e-15,4.271e-13
295.38,4.083e-4,4.083e-4,,,,,,,,,,,5.009e-16,3.163e-14,,,3.527e-17,,,,,,2.367e-15,,8.042e-15,9.706e-14,5.685e-15,4.281e-13
295.41,8.822e-5,8.822e-5,,,,,,,,,,,4.995e-16,3.167e-14,,,3.423e-17,,,,,,2.352e-15,,8.045e-15,9.363e-14,5.670e-15,4.298e-13
295.44,1.754e-5,1.754e-5,,,,,,,,,,,4.981e-16,3.172e-14,,,3.319e-17,,,,,,2.336e-15,,8.048e-15,9.020e-14,5.654e-15,4.314e-13
295.46,5.709e-6,5.709e-6,,,,,,,,,,,4.971e-16,3.175e-14,,,3.250e-17,,,,,,2.326e-15,,8.050e-15,8.791e-14,5.644e-15,4.325e-13
295.49,9.889e-7,9.889e-7,,,,,,,,,,,4.957e-16,3.180e-14,,,3.145e-17,,,,,,2.311e-15,,8.052e-15,8.447e-14,5.628e-15,4.341e-13
295.51,2.935e-7,2.935e-7,,,,,,,,,,,4.947e-16,3.183e-14,,,3.076e-17,,,,,,2.300e-15,,8.054e-15,8.218e-14,5.618e-15,4.352e-13
295.54,4.429e-8,4.429e-8,,,,,,,,,,,4.933e-16,3.188e-14,,,3.952e-16,,,,,,2.285e-15,,8.057e-15,7.875e-14,5.602e-15,4.368e-13
295.56,1.199e-8,1.199e-8,,,,,,,,,,,4.924e-16,3.191e-14,,,2.072e-15,,,,,,2.274e-15,,8.059e-15,7.646e-14,5.591e-15,4.379e-13
295.59,1.576e-9,1.576e-9,,,,,,,,,,,4.909e-16,3.196e-14,,,2.322e-14,,,,,,2.259e-15,,8.061e-15,7.303e-14,5.576e-15,4.396e-13
295.62,1.909e-10,1.906e-10,,,,,,,,,,,4.895e-16,3.200e-14,,,2.398e-13,,,,,,2.243e-15,,8.064e-15,6.959e-14,5.560e-15,4.412e-13
295.64,4.563e-11,4.454e-11,,,,,,,,,,,4.886e-16,3.203e-14,,,1.087e-12,,,,,,2.233e-15,,8.066e-15,6.730e-14,5.550e-15,4.423e-13
295.67,1.448e-11,4.694e-12,,,,,,,,,,,4.871e-16,3.208e-14,,,9.790e-12,,,,,,2.218e-15,,8.068e-15,6.387e-14,5.534e-15,4.439e-13
295.69,4.150e-11,1.000e-12,,,,,,,,,,,4.862e-16,3.211e-14,,,4.050e-11,,,,,,2.207e-15,,8.070e-15,6.158e-14,5.524e-15,4.450e-13
295.72,3.184e-10,9.183e-14,,,,,,,,,,,4.848e-16,3.216e-14,,,3.183e-10,,,,,,2.192e-15,,8.073e-15,5.815e-14,5.508e-15,4.466e-13
295.74,1.202e-9,1.785e-14,,,,,,,,,,,4.838e-16,3.219e-14,,,1.202e-9,,,,,,2.181e-15,,8.075e-15,5.586e-14,5.498e-15,4.477e-13
295.77,8.243e-9,1.723e-14,,,,,,,,,,,4.824e-16,3.224e-14,,,8.243e-9,,,,,,2.166e-15,,8.077e-15,5.243e-14,5.482e-15,4.493e-13
295.8,5.207e-8,1.662e-14,,,,,,,,,,,4.810e-16,3.228e-14,,,5.207e-8,,,,,,2.150e-15,,8.080e-15,4.899e-14,5.466e-15,4.510e-13
295.82,1.700e-7,1.621e-14,,,,,,,,,,,4.800e-16,3.232e-14,,,1.700e-7,,,,,,2.140e-15,,8.082e-15,4.670e-14,5.456e-15,4.521e-13
295.85,9.370e-7,1.560e-14,,,,,,,,,,,4.786e-16,3.236e-14,,,9.370e-7,,,,,,2.125e-15,,8.085e-15,4.327e-14,5.440e-15,4.537e-13
295.87,2.793e-6,1.519e-14,,,,,,,,,,,4.776e-16,3.239e-14,,,2.793e-6,,,,,,2.114e-15,,8.086e-15,4.098e-14,5.430e-15,4.548e-13
295.9,1.343e-5,1.457e-14,,,,,,,,,,,4.762e-16,3.244e-14,,,1.343e-5,,,,,,2.099e-15,,8.089e-15,3.755e-14,5.414e-15,4.564e-13
295.92,3.655e-5,1.416e-14,,,,,,,,,,,4.753e-16,3.247e-14,,,3.655e-5,,,,,,2.088e-15,,8.091e-15,3.526e-14,5.404e-15,4.575e-13
295.95,1.533e-4,1.355e-14,,,,,,,,,,,4.738e-16,3.252e-14,,,1.533e-4,,,,,,2.073e-15,,8.094e-15,3.182e-14,5.388e-15,4.591e-13
295.98,5.923e-4,1.294e-14,,,,,,,,,,,4.724e-16,3.257e-14,,,5.923e-4,,,,,,2.057e-15,,8.096e-15,2.839e-14,5.372e-15,4.608e-13
296,1.394e-3,1.253e-14,,,,,,,,,,,4.714e-16,3.260e-14,,,1.394e-3,,,,,,2.047e-15,,8.098e-15,2.610e-14,5.362e-15,4.618e-13
296.03,4.697e-3,1.191e-14,,,,,,,,,,,4.700e-16,3.264e-14,,,4.697e-3,,,,,,2.032e-15,,8.101e-15,2.267e-14,5.346e-15,4.635e-13
296.05,1.009e-2,1.150e-14,,,,,,,,,,,4.691e-16,3.268e-14,,,1.009e-2,,,,,,2.021e-15,,8.103e-15,2.038e-14,5.336e-15,4.646e-13
296.08,2.967e-2,1.089e-14,,,,,,,,,,,4.676e-16,3.272e-14,,,2.967e-2,,,,,,2.006e-15,,8.105e-15,1.694e-14,5.320e-15,4.662e-13
296.1,5.820e-2,1.048e-14,,,,,,,,,,,4.667e-16,3.275e-14,,,5.820e-2,,,,,,1.995e-15,,8.107e-15,1.466e-14,5.310e-15,4.673e-13
296.13,1.493e-1,9.868e-15,,,,,,,,,,,4.653e-16,3.280e-14,,,1.493e-1,,,,,,1.980e-15,,8.110e-15,1.915e-13,5.294e-15,4.689e-13
296.16,3.529e-1,9.254e-15,,,,,,,,,,,4.638e-16,3.285e-14,,,3.529e-1,,,,,,1.964e-15,,8.112e-15,2.307e-12,5.278e-15,4.705e-13
296.18,5.983e-1,8.845e-15,,,,,,,,,,,4.629e-16,3.288e-14,,,5.983e-1,,,,,,1.954e-15,,8.114e-15,1.158e-11,5.268e-15,4.716e-13
296.21,1.234e+0,8.232e-15,,,,,,,,,,,4.615e-16,3.293e-14,,,1.234e+0,,,,,,1.939e-15,,8.117e-15,1.218e-10,5.252e-15,4.733e-13
296.23,1.910e+0,7.822e-15,,,,,,,,,,,4.605e-16,3.296e-14,,,1.910e+0,,,,,,1.928e-15,,8.119e-15,5.585e-10,5.242e-15,4.743e-13
296.26,3.435e+0,7.209e-15,,,,,,,,,,,4.591e-16,3.300e-14,,,3.435e+0,,,,,,1.913e-15,,8.121e-15,5.125e-9,5.226e-15,4.760e-13
296.28,4.854e+0,6.799e-15,,,,,,,,,,,4.581e-16,3.304e-14,,,4.854e+0,,,,,,1.902e-15,,8.123e-15,2.147e-8,5.216e-15,4.771e-13
296.31,7.617e+0,6.186e-15,,,,,,,,,,,4.567e-16,3.308e-14,,,7.617e+0,,,,,,1.887e-15,,8.126e-15,1.719e-7,5.200e-15,4.787e-13
296.34,1.101e+1,5.572e-15,,,,,,,,,,,4.553e-16,3.313e-14,,,1.101e+1,,,,,,1.871e-15,,8.129e-15,1.269e-6,5.184e-15,4.803e-13
296.36,1.345e+1,5.163e-15,,,,,,,,,,,4.543e-16,3.316e-14,,,1.345e+1,,,,,,1.861e-15,,8.130e-15,4.599e-6,5.174e-15,4.814e-13
296.39,1.697e+1,4.549e-15,,,,,,,,,,,4.529e-16,3.321e-14,,,1.697e+1,,,,,,1.846e-15,,8.133e-15,2.963e-5,5.158e-15,4.830e-13
296.41,1.893e+1,4.140e-15,,,,,,,,,,,4.520e-16,3.324e-14,,,1.893e+1,,,,,,9.756e-15,,8.135e-15,9.806e-5,5.148e-15,4.841e-13
296.44,2.083e+1,3.526e-15,,,,,,,,,,,4.505e-16,3.329e-14,,,2.083e+1,,,,,,1.108e-13,,8.138e-15,5.515e-4,5.132e-15,4.858e-13
296.46,2.121e+1,3.117e-15,,,,,,,,,,,4.496e-16,3.332e-14,,,2.121e+1,,,,,,5.351e-13,,8.139e-15,1.667e-3,5.122e-15,4.868e-13
296.49,2.037e+1,2.503e-15,,,,,,,,,,,4.482e-16,3.336e-14,,,2.036e+1,,,,,,5.306e-12,,8.142e-15,8.183e-3,5.106e-15,4.885e-13
296.52,1.804e+1,1.889e-15,,,,,,,,,,,4.467e-16,3.341e-14,,,1.800e+1,,,,,,4.849e-11,,8.145e-15,3.702e-2,5.090e-15,4.901e-13
296.54,1.595e+1,1.015e-14,,,,,,,,,,,4.458e-16,3.344e-14,,,1.585e+1,,,,,,2.026e-10,,8.147e-15,9.679e-2,5.080e-15,4.912e-13
296.57,1.261e+1,1.182e-13,,,,,,,,,,,4.444e-16,3.349e-14,,,1.223e+1,,,,,,1.617e-9,,8.149e-15,3.822e-1,5.064e-15,4.928e-13
296.59,1.074e+1,5.805e-13,,,,,,,,,,,4.434e-16,3.352e-14,,,9.829e+0,,,,,,6.171e-9,,8.151e-15,9.126e-1,5.054e-15,4.939e-13
296.62,9.761e+0,5.902e-12,,,,,,,,,,,4.420e-16,3.357e-14,,,6.615e+0,,,,,,4.299e-8,,8.154e-15,3.146e+0,5.038e-15,4.955e-13
296.64,1.171e+1,2.648e-11,,,,,,,,,,,4.410e-16,3.360e-14,,,4.854e+0,,,,,,1.499e-7,,8.156e-15,6.860e+0,5.028e-15,4.966e-13
296.67,2.349e+1,2.350e-10,,,,,,,,,,,4.396e-16,3.365e-14,,,2.850e+0,,,,,,9.117e-7,,8.158e-15,2.064e+1,5.012e-15,4.983e-13
296.7,5.878e+1,1.923e-9,,,,,,,,,,,4.382e-16,3.369e-14,,,1.542e+0,,,,,,5.112e-6,,8.161e-15,5.724e+1,4.996e-15,4.999e-13
296.72,1.089e+2,7.466e-9,,,,,,,,,,,4.372e-16,3.372e-14,,,9.781e-1,,,,,,1.542e-5,,8.163e-15,1.080e+2,4.986e-15,5.010e-13
296.75,2.618e+2,5.335e-8,,,,,,,,,,,4.358e-16,3.377e-14,,,4.616e-1,,,,,,7.548e-5,,8.165e-15,2.613e+2,4.970e-15,5.026e-13
296.77,4.505e+2,1.892e-7,,,,,,,,,,,4.349e-16,3.380e-14,,,2.673e-1,,,,,,2.080e-4,,8.167e-15,4.502e+2,4.960e-15,5.037e-13
296.8,9.512e+2,1.180e-6,,,,,,,,,,,4.334e-16,3.385e-14,,,1.101e-1,,,,,,8.888e-4,,8.170e-15,9.511e+2,4.944e-15,5.053e-13
296.82,1.497e+3,3.823e-6,,,,,,,,,,,4.325e-16,3.388e-14,,,5.820e-2,,,,,,2.237e-3,,8.172e-15,1.497e+3,4.934e-15,5.064e-13
296.85,2.760e+3,2.083e-5,,,,,,,,,,,4.311e-16,3.393e-14,,,2.090e-2,,,,,,8.347e-3,,8.174e-15,2.760e+3,4.918e-15,5.080e-13
296.88,4.690e+3,1.046e-4,,,,,,,,,,,4.296e-16,3.397e-14,,,6.916e-3,,,,,,2.871e-2,,8.177e-15,4.690e+3,4.903e-15,5.097e-13
296.9,6.384e+3,2.932e-4,,,,,,,,,,,4.287e-16,3.401e-14,,,3.162e-3,,,,,,6.252e-2,,8.179e-15,6.383e+3,4.892e-15,5.108e-13
296.93,9.470e+3,1.286e-3,,,,,,,,,,,4.272e-16,3.405e-14,,,9.126e-4,,,,,,1.877e-1,,8.182e-15,9.470e+3,4.876e-15,5.124e-13
296.95,1.177e+4,3.293e-3,,,,,,,,,,,4.263e-16,3.408e-14,,,3.809e-4,,,,,,3.735e-1,,8.183e-15,1.177e+4,4.866e-15,5.135e-13
296.98,1.524e+4,1.261e-2,,,,,,,,,,,4.249e-16,3.413e-14,,,9.592e-5,,,,,,9.791e-1,,8.186e-15,1.524e+4,4.850e-15,5.151e-13
