idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 6, 7, 8, 10]",6,"[430.358, 470.654, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.437, 0.098, 0.242, 0.115, 0.054, 0.073]","[2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[10.0, 6.0, 16.0, 20.0, 14.0, 14.0]","[-0.04541842916778199, -0.01774430619448357, 0.028625943409971405, 0.025143930040209525, 0.006194593132281136, 0.003198268779803448]",0.04541842916778199
"[3, 4, 6, 7, 9, 10]",6,"[430.358, 470.654, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.437, 0.098, 0.242, 0.115, 0.13, 0.073]","[2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[10.0, 6.0, 16.0, 20.0, 18.0, 14.0]","[-0.05265331680823576, -0.01858453159760033, 0.02389145985438948, 0.022874684900160133, 0.022498550233125726, 0.0019731534181606086]",0.05265331680823576
"[3, 4, 6, 8, 9, 10]",6,"[430.358, 470.654, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.437, 0.098, 0.242, 0.054, 0.13, 0.073]","[2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 6.0, 16.0, 14.0, 18.0, 14.0]","[-0.04539350540365111, -0.017790338483161236, 0.028871190687657394, 0.006243283950120443, 0.024824154400762174, 0.0032452148482723375]",0.04539350540365111
"[3, 4, 7, 8, 9, 10]",6,"[430.358, 470.654, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.437, 0.098, 0.115, 0.054, 0.13, 0.073]","[2.8800529204, 2.6334684784999998, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 6.0, 20.0, 14.0, 18.0, 14.0]","[-0.05011683791660804, -0.020200887409319343, 0.02970658414663252, 0.007415418836699404, 0.02912432505553457, 0.004071397287060921]",0.05011683791660804
"[3, 5, 6, 7, 8, 9]",6,"[430.358, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.437, 0.0413, 0.242, 0.115, 0.054, 0.13]","[2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[10.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[-0.05886281393325793, -0.016764313389487216, 0.023642576746999544, 0.023502226792119052, 0.00534207982782231, 0.02314024395580437]",0.05886281393325793
"[3, 5, 6, 7, 8, 10]",6,"[430.358, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.437, 0.0413, 0.242, 0.115, 0.054, 0.073]","[2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[10.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[-0.04798866773395294, -0.015546641181460596, 0.02869260829650569, 0.025518232728674553, 0.006235091272441963, 0.0030893766177913784]",0.04798866773395294
"[3, 5, 6, 7, 9, 10]",6,"[430.358, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.437, 0.0413, 0.242, 0.115, 0.13, 0.073]","[2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[10.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[-0.05545529521930337, -0.016094596595194854, 0.02378108051199862, 0.023159158200820554, 0.022789372651025014, 0.0018202804506539105]",0.05545529521930337
"[3, 5, 6, 8, 9, 10]",6,"[430.358, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.437, 0.0413, 0.242, 0.054, 0.13, 0.073]","[2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[-0.047977450889287176, -0.015594414022906934, 0.02894351238755502, 0.0062850562702701715, 0.025206564924492247, 0.003136731329876602]",0.047977450889287176
"[3, 5, 7, 8, 9, 10]",6,"[430.358, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.437, 0.0413, 0.115, 0.054, 0.13, 0.073]","[2.8800529204, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[-0.05346567937384028, -0.017855540776703815, 0.030239014592845975, 0.007481414109096515, 0.02965890471202226, 0.003941886736579248]",0.05346567937384028
"[3, 6, 7, 8, 9, 10]",6,"[430.358, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.437, 0.242, 0.115, 0.054, 0.13, 0.073]","[2.8800529204, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[-0.06832901476487124, 0.019585315314347845, 0.021976039102823933, 0.004632343098489304, 0.021705806374758677, 0.0004295108744516024]",0.06832901476487124
"[4, 5, 6, 7, 8, 9]",6,"[470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054]","[0.098, 0.0413, 0.242, 0.115, 0.054, 0.13]","[2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446]","[6.0, 10.0, 16.0, 20.0, 14.0, 18.0]","[-0.04635154626288199, -0.03749482565912421, 0.015285832830263857, 0.031882767779990884, 0.004831802570079091, 0.03184596874167231]",0.04635154626288199
"[4, 5, 6, 7, 8, 10]",6,"[470.654, 495.913, 524.9590000000001, 537.1930000000001, 543.152, 568.8520000000001]","[0.098, 0.0413, 0.242, 0.115, 0.054, 0.073]","[2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.1645237905999997]","[6.0, 10.0, 16.0, 20.0, 14.0, 14.0]","[-0.04124351419486047, -0.03384497984982106, 0.030402818557519085, 0.03791455550862918, 0.007504733386368215, -0.0007336134078348433]",0.04124351419486047
"[4, 5, 6, 7, 9, 10]",6,"[470.654, 495.913, 524.9590000000001, 537.1930000000001, 562.054, 568.8520000000001]","[0.098, 0.0413, 0.242, 0.115, 0.13, 0.073]","[2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.7499945446, 3.1645237905999997]","[6.0, 10.0, 16.0, 20.0, 18.0, 14.0]","[-0.04279623542422123, -0.034732528540969976, 0.01807453879147719, 0.03168769562268925, 0.03157312920714826, -0.0038065996561233995]",0.04279623542422123
"[4, 5, 6, 8, 9, 10]",6,"[470.654, 495.913, 524.9590000000001, 543.152, 562.054, 568.8520000000001]","[0.098, 0.0413, 0.242, 0.054, 0.13, 0.073]","[2.6334684784999998, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[6.0, 10.0, 16.0, 14.0, 18.0, 14.0]","[-0.04155655421680396, -0.03410745935902923, 0.030828532042402823, 0.007598888247934699, 0.037931707861085046, -0.0006951145755895866]",0.04155655421680396
"[4, 5, 7, 8, 9, 10]",6,"[470.654, 495.913, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.098, 0.0413, 0.115, 0.054, 0.13, 0.073]","[2.6334684784999998, 2.5629852285999997, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[6.0, 10.0, 20.0, 14.0, 18.0, 14.0]","[-0.05766778295099953, -0.04713254439661585, 0.04924357351746986, 0.009227464240871106, 0.048854831454703956, -0.002525541865429637]",0.05766778295099953
"[4, 6, 7, 8, 9, 10]",6,"[470.654, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.098, 0.242, 0.115, 0.054, 0.13, 0.073]","[2.6334684784999998, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[6.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[-0.051218608964313045, 0.0027540832565400852, 0.027199109923666864, 0.0026421264693811536, 0.027446059642534423, -0.008822770327809523]",0.051218608964313045
"[5, 6, 7, 8, 9, 10]",6,"[495.913, 524.9590000000001, 537.1930000000001, 543.152, 562.054, 568.8520000000001]","[0.0413, 0.242, 0.115, 0.054, 0.13, 0.073]","[2.5629852285999997, 3.3366439847999994, 3.7196863938, 3.4030910657999995, 3.7499945446, 3.1645237905999997]","[10.0, 16.0, 20.0, 14.0, 18.0, 14.0]","[-0.044092634310661016, -0.0014187510953419524, 0.02682308452733323, 0.002010734104107431, 0.02717850585159068, -0.01050093907702826]",0.044092634310661016
"[0, 1, 2, 3, 4, 5, 6]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 495.913, 524.9590000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.0413, 0.242]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.3366439847999994]","[16.0, 16.0, 14.0, 10.0, 6.0, 10.0, 16.0]","[0.031074275080880148, 0.017009449407329014, -0.0035890348995858135, -0.032815881200188024, -0.00965255172353302, -0.007884948554090974, 0.005858691889188625]",0.032815881200188024
"[0, 1, 2, 3, 4, 5, 7]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 495.913, 537.1930000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.0413, 0.115]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7196863938]","[16.0, 16.0, 14.0, 10.0, 6.0, 10.0, 20.0]","[0.03247889990456365, 0.017354588332292586, -0.004342761307603915, -0.0353133621974675, -0.010317282782727942, -0.008419785290864623, 0.008559703341807928]",0.0353133621974675
"[0, 1, 2, 3, 4, 5, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 495.913, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.0413, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 6.0, 10.0, 14.0]","[0.03439265124279248, 0.019655457311405722, -0.0028142408814663677, -0.03433471474445593, -0.01023612990460155, -0.008377649745036474, 0.001714626721361908]",0.03439265124279248
"[0, 1, 2, 3, 4, 5, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 495.913, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.0413, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 6.0, 10.0, 18.0]","[0.032559346007936696, 0.017408293741117187, -0.004338552895622433, -0.03537517123979084, -0.010337058458011833, -0.008436125981424784, 0.00851926882579607]",0.03537517123979084
"[0, 1, 2, 3, 4, 5, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 495.913, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.0413, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 2.5629852285999997, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 6.0, 10.0, 14.0]","[0.03435713777038882, 0.019984403485389268, -0.002323814381817113, -0.03346339480602048, -0.010037296522459958, -0.00822194206533406, -0.0002950934801464536]",0.03435713777038882
"[0, 1, 2, 3, 4, 6, 7]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 524.9590000000001, 537.1930000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.242, 0.115]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7196863938]","[16.0, 16.0, 14.0, 10.0, 6.0, 16.0, 20.0]","[0.02816448616181927, 0.012819295116179047, -0.006878758588855227, -0.03595953466807694, -0.010148848040602721, 0.00441543934160589, 0.007587920677930581]",0.03595953466807694
"[0, 1, 2, 3, 4, 6, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 524.9590000000001, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.242, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 6.0, 16.0, 14.0]","[0.029761977562405673, 0.014715869032515039, -0.005636424401215007, -0.03520020298443771, -0.010094076826530584, 0.0050686929858608926, 0.0013841646314016916]",0.03520020298443771
"[0, 1, 2, 3, 4, 6, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 524.9590000000001, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.242, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 6.0, 16.0, 18.0]","[0.028226005267388166, 0.01285263949424853, -0.0068863245835883435, -0.03602529146070202, -0.010168135498188045, 0.004426924394350287, 0.007574182386491511]",0.03602529146070202
"[0, 1, 2, 3, 4, 6, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 524.9590000000001, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.242, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.3366439847999994, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 6.0, 16.0, 14.0]","[0.029784721216862098, 0.015086344065618762, -0.005139269603401497, -0.03436733306512227, -0.009908143163934988, 0.005196299349717284, -0.0006526187997393934]",0.03436733306512227
"[0, 1, 2, 3, 4, 7, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 537.1930000000001, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.115, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.7196863938, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 6.0, 20.0, 14.0]","[0.030994667672584297, 0.014762579121151809, -0.006655503929409862, -0.03800511496129644, -0.010815538893175873, 0.008301861529109937, 0.0014170494610360601]",0.03800511496129644
"[0, 1, 2, 3, 4, 7, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 537.1930000000001, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.115, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.7196863938, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 6.0, 20.0, 18.0]","[0.0292892455380169, 0.012699087895677419, -0.00803590766141396, -0.03890856349680341, -0.010894915349112202, 0.007937797097920144, 0.007913255975715162]",0.03890856349680341
"[0, 1, 2, 3, 4, 7, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 537.1930000000001, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.115, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.7196863938, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 6.0, 20.0, 14.0]","[0.031032833517954272, 0.015197766270305835, -0.006081580489622401, -0.037053855834506294, -0.010604062537430743, 0.008281178806790995, -0.000772279733491494]",0.037053855834506294
"[0, 1, 2, 3, 4, 8, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 543.152, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.054, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.4030910657999995, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 6.0, 14.0, 18.0]","[0.031068918254859995, 0.014805427045120667, -0.006661002267441096, -0.038078250582593065, -0.010837414806831862, 0.0014207691472970414, 0.008281553209588503]",0.038078250582593065
"[0, 1, 2, 3, 4, 8, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 543.152, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.054, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.4030910657999995, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 6.0, 14.0, 14.0]","[0.0328893849328849, 0.01741417572103232, -0.0046206468525753774, -0.036142008885601457, -0.010533792640311554, 0.0015796483414790216, -0.0005867606169077909]",0.036142008885601457
"[0, 1, 2, 3, 4, 9, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 470.654, 562.054, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.098, 0.13, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.6334684784999998, 3.7499945446, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 6.0, 18.0, 14.0]","[0.03110706936338853, 0.015242215158619232, -0.006084831017533793, -0.03712312488404643, -0.010625066503733176, 0.008256430390554525, -0.0007726925072488108]",0.03712312488404643
"[0, 1, 2, 3, 5, 6, 7]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 524.9590000000001, 537.1930000000001]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.242, 0.115]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7196863938]","[16.0, 16.0, 14.0, 10.0, 10.0, 16.0, 20.0]","[0.028107943382501055, 0.012446028333672754, -0.0073500805201749675, -0.036719113115844054, -0.008370092955716415, 0.00428687143310412, 0.007598443442457643]",0.036719113115844054
"[0, 1, 2, 3, 5, 6, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 524.9590000000001, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.242, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 10.0, 16.0, 14.0]","[0.029725183497498475, 0.014362483515525548, -0.006097364436900982, -0.03595892622768679, -0.008346243716510986, 0.004946972952574055, 0.0013678944155008036]",0.03595892622768679
"[0, 1, 2, 3, 5, 6, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 524.9590000000001, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.242, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 10.0, 16.0, 18.0]","[0.028169326178095477, 0.012478006837323807, -0.007359433292022183, -0.0367878164261044, -0.00838635120761129, 0.00429788602434264, 0.007588381885975853]",0.0367878164261044
"[0, 1, 2, 3, 5, 6, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 524.9590000000001, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.242, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.3366439847999994, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 10.0, 16.0, 14.0]","[0.029755655202285264, 0.01475130663578239, -0.005581394495070974, -0.03510042810053038, -0.008197275589199176, 0.0050808991199165765, -0.0007087627731836472]",0.03510042810053038
"[0, 1, 2, 3, 5, 7, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 537.1930000000001, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.115, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.7196863938, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 10.0, 20.0, 14.0]","[0.030941521501422042, 0.014347365488362795, -0.007188368759744462, -0.03887312462624079, -0.008941600775082052, 0.008316522730790948, 0.0013976844404916186]",0.03887312462624079
"[0, 1, 2, 3, 5, 7, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 537.1930000000001, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.115, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.7196863938, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 10.0, 20.0, 18.0]","[0.029213014312876484, 0.012259462621780237, -0.008582543841711837, -0.03978037702089027, -0.00898376306806245, 0.00794726932637295, 0.007926937669634933]",0.03978037702089027
"[0, 1, 2, 3, 5, 7, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 537.1930000000001, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.115, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.7196863938, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 10.0, 20.0, 14.0]","[0.030989297459788123, 0.014805025138413197, -0.006591528225893428, -0.037890819244508045, -0.008772026627829863, 0.00829708780503012, -0.0008370363050001668]",0.037890819244508045
"[0, 1, 2, 3, 5, 8, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 543.152, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.054, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.4030910657999995, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 10.0, 14.0, 18.0]","[0.031015683640882502, 0.014388623540020518, -0.007196008666462195, -0.03894985613532856, -0.008960139827594388, 0.0014013328572124867, 0.008300364591269708]",0.03894985613532856
"[0, 1, 2, 3, 5, 8, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 543.152, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.054, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.4030910657999995, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 10.0, 14.0, 14.0]","[0.032871038594154134, 0.017047397679419762, -0.005116508791846636, -0.03697643515688542, -0.008739022042675786, 0.0015632581976128684, -0.0006497284797787085]",0.03697643515688542
"[0, 1, 2, 3, 5, 9, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 495.913, 562.054, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.0413, 0.13, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 2.5629852285999997, 3.7499945446, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 10.0, 18.0, 14.0]","[0.031063501924373405, 0.01484802193952589, -0.006596778175130685, -0.037963489426981745, -0.008789854032348027, 0.008276300749200768, -0.0008377029786394811]",0.037963489426981745
"[0, 1, 2, 3, 6, 7, 8]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 537.1930000000001, 543.152]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.115, 0.054]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7196863938, 3.4030910657999995]","[16.0, 16.0, 14.0, 10.0, 16.0, 20.0, 14.0]","[0.02672586488492726, 0.010042675094695697, -0.009489326270535448, -0.039201051191850994, 0.0034590624657342695, 0.007357587573736404, 0.0011051874432929307]",0.039201051191850994
"[0, 1, 2, 3, 6, 7, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 537.1930000000001, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.115, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7196863938, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 16.0, 20.0, 18.0]","[0.025276140306615874, 0.008310666903461827, -0.010631913717135621, -0.03991615165064527, 0.0028624916301163983, 0.007046470262321407, 0.0070522962652653925]",0.03991615165064527
"[0, 1, 2, 3, 6, 7, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 537.1930000000001, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.115, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7196863938, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 16.0, 20.0, 14.0]","[0.02681753178794216, 0.010519773087993844, -0.008903957829105497, -0.03827607436818162, 0.003623393942081485, 0.0073500174491449785, -0.0011306840698754005]",0.03827607436818162
"[0, 1, 2, 3, 6, 8, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 543.152, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.054, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.4030910657999995, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 16.0, 14.0, 18.0]","[0.02678167557946795, 0.010064953344941563, -0.009507318733849246, -0.039279786489934354, 0.003466735909843782, 0.0011075521144712323, 0.007366188275059391]",0.039279786489934354
"[0, 1, 2, 3, 6, 8, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 543.152, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.054, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.4030910657999995, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 16.0, 14.0, 14.0]","[0.028386821350760955, 0.012365347413556493, -0.007708009365898355, -0.037572074403058014, 0.004259081328693251, 0.001247648217494986, -0.000978814541549463]",0.037572074403058014
"[0, 1, 2, 3, 6, 9, 10]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 524.9590000000001, 562.054, 568.8520000000001]","[0.45, 0.55, 0.42, 0.437, 0.242, 0.13, 0.073]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.3366439847999994, 3.7499945446, 3.1645237905999997]","[16.0, 16.0, 14.0, 10.0, 16.0, 18.0, 14.0]","[0.026873681408713795, 0.010543941775215226, -0.008919609481185503, -0.03835108709220203, 0.0036317185277154607, 0.007354026482998995, -0.0011326716212557777]",0.03835108709220203
"[0, 1, 2, 3, 7, 8, 9]",7,"[380.53600000000006, 410.946, 415.608, 430.358, 537.1930000000001, 543.152, 562.054]","[0.45, 0.55, 0.42, 0.437, 0.115, 0.054, 0.13]","[3.5776778420999995, 3.3366446046999996, 3.1645237905999997, 2.8800529204, 3.7196863938, 3.4030910657999995, 3.7499945446]","[16.0, 16.0, 14.0, 10.0, 20.0, 14.0, 18.0]","[0.02763872305736481, 0.0095246482043021, -0.011015417096885333, -0.04260082422893341, 0.007672709955083016, 0.0011055372201571115, 0.007674622888911898]",0.04260082422893341
