idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 2, 6, 7, 9]",5,"[272.778, 290.668, 393.048, 397.196, 420.50500000000005]","[0.65, 0.41, 1.07, 0.89, 0.71]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 7.0, 9.0, 7.0]","[0.051134944784183164, 0.020371339878171385, -0.003425197145565051, -0.008577506007131364, -0.059503581509658066]",0.059503581509658066
"[0, 2, 6, 7, 10]",5,"[272.778, 290.668, 393.048, 397.196, 443.55600000000004]","[0.65, 0.41, 1.07, 0.89, 0.31]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 7.0, 9.0, 9.0]","[0.055316905186598875, 0.021521105797224202, -0.016440277175662932, -0.023704298649710076, -0.03669343515845008]",0.055316905186598875
"[0, 2, 6, 8, 9]",5,"[272.778, 290.668, 393.048, 412.97, 420.50500000000005]","[0.65, 0.41, 1.07, 0.68, 0.71]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 7.0, 9.0, 7.0]","[0.05442409766645022, 0.022248723208137457, 0.010342015383612957, -0.04317319703097511, -0.043841639227225504]",0.05442409766645022
"[0, 2, 6, 8, 10]",5,"[272.778, 290.668, 393.048, 412.97, 443.55600000000004]","[0.65, 0.41, 1.07, 0.68, 0.31]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 3.0012904828, 3.0012904828]","[11.0, 7.0, 7.0, 9.0, 9.0]","[0.05993629072044716, 0.024155900150150837, 0.002848943465264153, -0.061035035085531264, -0.02590609925033102]",0.061035035085531264
"[0, 2, 6, 9, 10]",5,"[272.778, 290.668, 393.048, 420.50500000000005, 443.55600000000004]","[0.65, 0.41, 1.07, 0.71, 0.31]","[4.5437368209999995, 4.2641148086, 3.3603625985999996, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 7.0, 7.0, 9.0]","[0.06332657402949106, 0.025510501886752593, 0.002719716543880535, -0.06399065676427079, -0.027566135695853478]",0.06399065676427079
"[0, 2, 7, 8, 9]",5,"[272.778, 290.668, 397.196, 412.97, 420.50500000000005]","[0.65, 0.41, 0.89, 0.68, 0.71]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 9.0, 9.0, 7.0]","[0.05331169675162137, 0.021828710680611388, 0.007548349897828266, -0.04093725400968645, -0.04175150332037467]",0.05331169675162137
"[0, 2, 7, 8, 10]",5,"[272.778, 290.668, 397.196, 412.97, 443.55600000000004]","[0.65, 0.41, 0.89, 0.68, 0.31]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 3.0012904828, 3.0012904828]","[11.0, 7.0, 9.0, 9.0, 9.0]","[0.05863011409965846, 0.023688883985616825, -0.0005695220309445137, -0.05739035011809979, -0.024359125936231102]",0.05863011409965846
"[0, 2, 7, 9, 10]",5,"[272.778, 290.668, 397.196, 420.50500000000005, 443.55600000000004]","[0.65, 0.41, 0.89, 0.71, 0.31]","[4.5437368209999995, 4.2641148086, 3.3274372299999997, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.06187161900218996, 0.024991154666638052, -0.0008084908406564839, -0.0602256115566816, -0.02582867127148991]",0.06187161900218996
"[0, 2, 8, 9, 10]",5,"[272.778, 290.668, 412.97, 420.50500000000005, 443.55600000000004]","[0.65, 0.41, 0.68, 0.71, 0.31]","[4.5437368209999995, 4.2641148086, 3.0012904828, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.06609240893161827, 0.027401873827341452, -0.037502954658570065, -0.040073335029621515, -0.015917993070768216]",0.06609240893161827
"[0, 3, 4, 5, 6]",5,"[272.778, 368.84200000000004, 372.494, 381.96700000000004, 393.048]","[0.65, 0.13, 0.45, 1.27, 1.07]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634, 3.3603625985999996]","[11.0, 7.0, 9.0, 11.0, 7.0]","[0.04356805000499395, -0.0004124892140222186, -0.004103682579089468, -0.0358658633320032, -0.0031860148798790178]",0.04356805000499395
