idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[1, 2, 3, 4]",4,"[326.4782, 337.271, 339.19980000000004, 349.9104]","[0.58, 1.3, 0.235, 0.75]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998]","[14.0, 16.0, 16.0, 10.0]","[0.010290074837080193, -0.001141188135707849, -0.0011803235703810588, -0.007968563130991063]",0.010290074837080193
"[1, 2, 3, 5]",4,"[326.4782, 337.271, 339.19980000000004, 361.65650000000005]","[0.58, 1.3, 0.235, 0.2]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884]","[14.0, 16.0, 16.0, 12.0]","[0.012045212089932339, -0.0004282842697534983, -0.0011856673421001551, -0.010431260478078713]",0.012045212089932339
"[1, 2, 3, 6]",4,"[326.4782, 337.271, 339.19980000000004, 389.6234]","[0.58, 1.3, 0.235, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856]","[14.0, 16.0, 16.0, 14.0]","[0.014250445033571812, 0.006594336445705173, 0.00013067808585662255, -0.020975459565133595]",0.020975459565133595
"[1, 2, 3, 7]",4,"[326.4782, 337.271, 339.19980000000004, 390.63110000000006]","[0.58, 1.3, 0.235, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.1729386851399997]","[14.0, 16.0, 16.0, 12.0]","[0.016719606218765448, 0.015889523674936346, 0.0019138148159440344, -0.03452294470964587]",0.03452294470964587
"[1, 2, 4, 5]",4,"[326.4782, 337.271, 349.9104, 361.65650000000005]","[0.58, 1.3, 0.75, 0.2]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884]","[14.0, 16.0, 10.0, 12.0]","[0.012033868645752038, 0.0032283800874219892, -0.006455527289623175, -0.008806721443551047]",0.012033868645752038
"[1, 2, 4, 6]",4,"[326.4782, 337.271, 349.9104, 389.6234]","[0.58, 1.3, 0.75, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.23575054856]","[14.0, 16.0, 10.0, 14.0]","[0.013762779041521345, 0.008745603605025631, -0.004211807320484762, -0.018296575326062117]",0.018296575326062117
"[1, 2, 4, 7]",4,"[326.4782, 337.271, 349.9104, 390.63110000000006]","[0.58, 1.3, 0.75, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0]","[0.015668049253214522, 0.015999780513900108, -0.0010023857081396803, -0.03066544405897484]",0.03066544405897484
"[1, 2, 5, 6]",4,"[326.4782, 337.271, 361.65650000000005, 389.6234]","[0.58, 1.3, 0.2, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.23575054856]","[14.0, 16.0, 12.0, 14.0]","[0.01657187480523964, 0.012458161346474816, -0.008589265005723781, -0.02044077114599059]",0.02044077114599059
"[1, 2, 5, 7]",4,"[326.4782, 337.271, 361.65650000000005, 390.63110000000006]","[0.58, 1.3, 0.2, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 12.0, 12.0]","[0.01889653627330007, 0.02143654500610681, -0.006600812887043575, -0.03373226839236346]",0.03373226839236346
"[1, 2, 6, 7]",4,"[326.4782, 337.271, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 14.0, 12.0]","[0.02056253917814227, 0.02682115022072873, -0.015988139786621905, -0.031395549612249135]",0.031395549612249135
"[1, 3, 4, 5]",4,"[326.4782, 339.19980000000004, 349.9104, 361.65650000000005]","[0.58, 0.235, 0.75, 0.2]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[14.0, 16.0, 10.0, 12.0]","[0.023400147621696343, 0.000415831932214894, -0.009112389144297739, -0.014703590409613443]",0.023400147621696343
"[1, 3, 4, 6]",4,"[326.4782, 339.19980000000004, 349.9104, 389.6234]","[0.58, 0.235, 0.75, 0.18]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[14.0, 16.0, 10.0, 14.0]","[0.028534077678927683, 0.003500923397026706, -0.0024113934346086663, -0.02962360764134578]",0.02962360764134578
"[1, 3, 4, 7]",4,"[326.4782, 339.19980000000004, 349.9104, 390.63110000000006]","[0.58, 0.235, 0.75, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0]","[0.03294498767785303, 0.006958489586478933, 0.00569091649761555, -0.0455943937619476]",0.0455943937619476
"[1, 3, 5, 6]",4,"[326.4782, 339.19980000000004, 361.65650000000005, 389.6234]","[0.58, 0.235, 0.2, 0.18]","[3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.23575054856]","[14.0, 16.0, 12.0, 14.0]","[0.04128680346746583, 0.007045600278838188, -0.013034097097027325, -0.03529830664927655]",0.04128680346746583
"[1, 3, 5, 7]",4,"[326.4782, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[0.58, 0.235, 0.2, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 12.0, 12.0]","[0.04688840103905112, 0.011789214353154692, -0.007056178810049607, -0.0516214365821564]",0.0516214365821564
"[1, 3, 6, 7]",4,"[326.4782, 339.19980000000004, 389.6234, 390.63110000000006]","[0.58, 0.235, 0.18, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 14.0, 12.0]","[0.05154182975568228, 0.014679726338420435, -0.021584648455194894, -0.04463690763890782]",0.05154182975568228
"[1, 4, 5, 6]",4,"[326.4782, 349.9104, 361.65650000000005, 389.6234]","[0.58, 0.75, 0.2, 0.18]","[3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[14.0, 10.0, 12.0, 14.0]","[0.03483661426413798, 0.003247392182882891, -0.010057311140843878, -0.02802669530617713]",0.03483661426413798
"[1, 4, 5, 7]",4,"[326.4782, 349.9104, 361.65650000000005, 390.63110000000006]","[0.58, 0.75, 0.2, 0.323]","[3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[14.0, 10.0, 12.0, 12.0]","[0.03854266851642513, 0.010805602817412552, -0.006051255290802096, -0.043297016043035486]",0.043297016043035486
"[1, 4, 6, 7]",4,"[326.4782, 349.9104, 389.6234, 390.63110000000006]","[0.58, 0.75, 0.18, 0.323]","[3.7964042259599995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[14.0, 10.0, 14.0, 12.0]","[0.041825464570480086, 0.015271300316817504, -0.018697556728570486, -0.03839920815872727]",0.041825464570480086
"[1, 5, 6, 7]",4,"[326.4782, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 12.0, 14.0, 12.0]","[0.06073022584217286, -0.001460392044447284, -0.01883238857962985, -0.04043744521809561]",0.06073022584217286
"[2, 3, 4, 5]",4,"[337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[1.3, 0.235, 0.75, 0.2]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[16.0, 16.0, 10.0, 12.0]","[0.011495144482534969, 0.0010338351501212178, -0.00403484714047378, -0.008494132492182435]",0.011495144482534969
"[2, 3, 4, 6]",4,"[337.271, 339.19980000000004, 349.9104, 389.6234]","[1.3, 0.235, 0.75, 0.18]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[16.0, 16.0, 10.0, 14.0]","[0.017794212194039316, 0.0022158463093527453, -0.0014660404197297527, -0.01854401808366235]",0.01854401808366235
"[2, 3, 4, 7]",4,"[337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[1.3, 0.235, 0.75, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[16.0, 16.0, 10.0, 12.0]","[0.02537537570927817, 0.0036803294594286995, 0.001950912761504081, -0.031006617930210978]",0.031006617930210978
"[2, 3, 5, 6]",4,"[337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[1.3, 0.235, 0.2, 0.18]","[3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[16.0, 16.0, 12.0, 14.0]","[0.025121812936445664, 0.00339955484713908, -0.00788085310590221, -0.02064051467768248]",0.025121812936445664
"[2, 3, 5, 7]",4,"[337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.3, 0.235, 0.2, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[16.0, 16.0, 12.0, 12.0]","[0.03442456403545291, 0.005203113819639574, -0.005695984927808137, -0.03393169292728457]",0.03442456403545291
"[2, 3, 6, 7]",4,"[337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[1.3, 0.235, 0.18, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[16.0, 16.0, 14.0, 12.0]","[0.04049646241941007, 0.006345260662451821, -0.015601603963852989, -0.031240119118008974]",0.04049646241941007
"[2, 4, 5, 6]",4,"[337.271, 349.9104, 361.65650000000005, 389.6234]","[1.3, 0.75, 0.2, 0.18]","[3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[16.0, 10.0, 12.0, 14.0]","[0.023955495526083226, 0.0006979138526142237, -0.006715042695244144, -0.01793836668345339]",0.023955495526083226
"[2, 4, 5, 7]",4,"[337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[1.3, 0.75, 0.2, 0.323]","[3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[16.0, 10.0, 12.0, 12.0]","[0.031146789009499076, 0.003988735020160894, -0.005013399452249587, -0.03012212457741051]",0.031146789009499076
"[2, 4, 6, 7]",4,"[337.271, 349.9104, 389.6234, 390.63110000000006]","[1.3, 0.75, 0.18, 0.323]","[3.6748741947399997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 14.0, 12.0]","[0.0359807242046305, 0.0059772545301341184, -0.013979247954450241, -0.02797873078031443]",0.0359807242046305
"[2, 5, 6, 7]",4,"[337.271, 361.65650000000005, 389.6234, 390.63110000000006]","[1.3, 0.2, 0.18, 0.323]","[3.6748741947399997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 12.0, 14.0, 12.0]","[0.04839553525187956, -0.003705232232317779, -0.014742876380446218, -0.029947426639115593]",0.04839553525187956
"[3, 4, 5, 6]",4,"[339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[0.235, 0.75, 0.2, 0.18]","[3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[16.0, 10.0, 12.0, 14.0]","[0.014562765214883006, 0.01829695219163957, -0.006421000797727533, -0.026438716608795182]",0.026438716608795182
"[3, 4, 5, 7]",4,"[339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[0.235, 0.75, 0.2, 0.323]","[3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[16.0, 10.0, 12.0, 12.0]","[0.01730162208202332, 0.025351223841838466, -0.0021834513899631758, -0.04046939453389853]",0.04046939453389853
"[3, 4, 6, 7]",4,"[339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[0.235, 0.75, 0.18, 0.323]","[3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 14.0, 12.0]","[0.01964420776946224, 0.03053834098989422, -0.01565271397085849, -0.03452983478849797]",0.03452983478849797
"[3, 5, 6, 7]",4,"[339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[0.235, 0.2, 0.18, 0.323]","[3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 12.0, 14.0, 12.0]","[0.03448222321599173, 0.007318713867102644, -0.01154100903636826, -0.030259928046726225]",0.03448222321599173
"[4, 5, 6, 7]",4,"[349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[0.75, 0.2, 0.18, 0.323]","[3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[10.0, 12.0, 14.0, 12.0]","[0.039471620298560606, 0.0031063667625844116, -0.012662249207755799, -0.02991573785338919]",0.039471620298560606
"[0, 1, 2, 3, 4]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 349.9104]","[1.5, 0.58, 1.3, 0.235, 0.75]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998]","[12.0, 14.0, 16.0, 16.0, 10.0]","[0.020016388798769824, 0.0039053078734076485, -0.011291052508263677, -0.0027926546946199227, -0.009837989469293623]",0.020016388798769824
"[0, 1, 2, 3, 5]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 361.65650000000005]","[1.5, 0.58, 1.3, 0.235, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884]","[12.0, 14.0, 16.0, 16.0, 12.0]","[0.02151747569550888, 0.004047576201869102, -0.013125230255801867, -0.0032016440860892503, -0.00923817755548674]",0.02151747569550888
"[0, 1, 2, 3, 6]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 389.6234]","[1.5, 0.58, 1.3, 0.235, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856]","[12.0, 14.0, 16.0, 16.0, 14.0]","[0.023804677425356413, 0.0052866958600870095, -0.009216903595780535, -0.002470127097363467, -0.017404342592299324]",0.023804677425356413
"[0, 1, 2, 3, 7]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 390.63110000000006]","[1.5, 0.58, 1.3, 0.235, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.1729386851399997]","[12.0, 14.0, 16.0, 16.0, 12.0]","[0.026672529093824837, 0.0070307176881547195, -0.00306847949637995, -0.001300700244226613, -0.029334067041372952]",0.029334067041372952
"[0, 1, 2, 4, 5]",5,"[323.0582, 326.4782, 337.271, 349.9104, 361.65650000000005]","[1.5, 0.58, 1.3, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.021833198328465697, 0.004722065825938926, -0.009284881951245272, -0.00915469603782701, -0.00811568616533246]",0.021833198328465697
"[0, 1, 2, 4, 6]",5,"[323.0582, 326.4782, 337.271, 349.9104, 389.6234]","[1.5, 0.58, 1.3, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 16.0, 10.0, 14.0]","[0.023736216382574504, 0.0057548705686017165, -0.006021099491413051, -0.007834476027303472, -0.01563551143245953]",0.023736216382574504
"[0, 1, 2, 4, 7]",5,"[323.0582, 326.4782, 337.271, 349.9104, 390.63110000000006]","[1.5, 0.58, 1.3, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.026059736223725732, 0.007182141554585783, -0.0009460953889235402, -0.00565566945445084, -0.026640112934936996]",0.026640112934936996
"[0, 1, 2, 5, 6]",5,"[323.0582, 326.4782, 337.271, 361.65650000000005, 389.6234]","[1.5, 0.58, 1.3, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 12.0, 14.0]","[0.026015024011291243, 0.006283881789057144, -0.006753158927976233, -0.008325622288939162, -0.017220124583432847]",0.026015024011291243
"[0, 1, 2, 5, 7]",5,"[323.0582, 326.4782, 337.271, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 1.3, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0, 12.0]","[0.028804693717171814, 0.007998494167637288, -0.0006534457542518579, -0.007089749713199034, -0.029059992417358183]",0.029059992417358183
"[0, 1, 2, 6, 7]",5,"[323.0582, 326.4782, 337.271, 389.6234, 390.63110000000006]","[1.5, 0.58, 1.3, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 16.0, 14.0, 12.0]","[0.03067326495100675, 0.009019043813470407, 0.002593481719347923, -0.014578886794325632, -0.027706903689499365]",0.03067326495100675
"[0, 1, 3, 4, 5]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 0.58, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.02799711049310788, 0.004925942505541847, -0.004616950591801672, -0.015589597595205618, -0.012716504811642673]",0.02799711049310788
"[0, 1, 3, 4, 6]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 389.6234]","[1.5, 0.58, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 16.0, 10.0, 14.0]","[0.032173644949600455, 0.0071879673838988745, -0.0032820471500545206, -0.012708017358667223, -0.023371547824777586]",0.032173644949600455
"[0, 1, 3, 4, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 0.58, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.03715026178018671, 0.010228201976232726, -0.0012344236454074342, -0.008098489828103017, -0.03804555028290885]",0.03804555028290885
"[0, 1, 3, 5, 6]",5,"[323.0582, 326.4782, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 0.58, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 12.0, 14.0]","[0.036443632646236845, 0.007967869029422342, -0.0039482788176078976, -0.013370947988330939, -0.02709227486972028]",0.036443632646236845
"[0, 1, 3, 5, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0, 12.0]","[0.04298960257547757, 0.01196680896153518, -0.0012549713273878743, -0.010520881463313342, -0.043180558746311465]",0.043180558746311465
"[0, 1, 3, 6, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 16.0, 14.0, 12.0]","[0.04706227850067091, 0.014192735899833109, 7.344017692634264e-05, -0.02110718193965548, -0.040221272637774946]",0.04706227850067091
"[0, 1, 4, 5, 6]",5,"[323.0582, 326.4782, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.58, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 14.0, 10.0, 12.0, 14.0]","[0.03622165952098483, 0.00901542307839498, -0.011159508935186191, -0.011047724518577148, -0.02302984914561637]",0.03622165952098483
"[0, 1, 4, 5, 7]",5,"[323.0582, 326.4782, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 10.0, 12.0, 12.0]","[0.0409994672412915, 0.011979454557352748, -0.006579837875671152, -0.00887492644989292, -0.037524157473080355]",0.0409994672412915
"[0, 1, 4, 6, 7]",5,"[323.0582, 326.4782, 349.9104, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 10.0, 14.0, 12.0]","[0.044182894544351314, 0.013722819808132336, -0.004317945856259053, -0.018399074835892745, -0.03518869366033192]",0.044182894544351314
"[0, 1, 5, 6, 7]",5,"[323.0582, 326.4782, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 12.0, 14.0, 12.0]","[0.052165313065661634, 0.016526096320873984, -0.00866552600032372, -0.020571101476304893, -0.03945478190990717]",0.052165313065661634
"[0, 2, 3, 4, 5]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 1.3, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 16.0, 16.0, 10.0, 12.0]","[0.025528609708954986, -0.006743122631105547, -0.002014160843104379, -0.008565114568657411, -0.008206211666087433]",0.025528609708954986
"[0, 2, 3, 4, 6]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 389.6234]","[1.5, 1.3, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 16.0, 16.0, 10.0, 14.0]","[0.027635207050501043, -0.003114270259104046, -0.001334517633255386, -0.007095382236217335, -0.01609103692192433]",0.027635207050501043
"[0, 2, 3, 4, 7]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 1.3, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 16.0, 16.0, 10.0, 12.0]","[0.03005638084400203, 0.002334150196019902, -0.00029516489878077257, -0.0047417340569303745, -0.027353632084310547]",0.03005638084400203
"[0, 2, 3, 5, 6]",5,"[323.0582, 337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 1.3, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 16.0, 16.0, 12.0, 14.0]","[0.030768206513385576, -0.00320613403188319, -0.001433022873023479, -0.008355428787194183, -0.01777362082128474]",0.030768206513385576
"[0, 2, 3, 5, 7]",5,"[323.0582, 337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 1.3, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 16.0, 12.0, 12.0]","[0.033683486426878684, 0.0033851967476585254, -0.00017529440181340838, -0.00699622773102937, -0.02989716104169446]",0.033683486426878684
"[0, 2, 3, 6, 7]",5,"[323.0582, 337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 16.0, 14.0, 12.0]","[0.03574100601041036, 0.00698341462027241, 0.0004994097882322496, -0.014839188410270918, -0.02838464200864424]",0.03574100601041036
"[0, 2, 4, 5, 6]",5,"[323.0582, 337.271, 349.9104, 361.65650000000005, 389.6234]","[1.5, 1.3, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 16.0, 10.0, 12.0, 14.0]","[0.0299207408053781, -0.0005248333589321086, -0.0062016433096896695, -0.007316426968983769, -0.015877837167772704]",0.0299207408053781
"[0, 2, 4, 5, 7]",5,"[323.0582, 337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 1.3, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0, 12.0]","[0.032249469521237084, 0.00485190722414347, -0.003866953807401763, -0.006195889672244971, -0.027038533265733883]",0.032249469521237084
"[0, 2, 4, 6, 7]",5,"[323.0582, 337.271, 349.9104, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 10.0, 14.0, 12.0]","[0.033970206291603744, 0.00786953394571338, -0.0026386261247435816, -0.013435773872529005, -0.02576534024004455]",0.033970206291603744
"[0, 2, 5, 6, 7]",5,"[323.0582, 337.271, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 12.0, 14.0, 12.0]","[0.038440148388300455, 0.010111788812334821, -0.0060350249710329484, -0.014549263818732061, -0.02796764841087021]",0.038440148388300455
"[0, 3, 4, 5, 6]",5,"[323.0582, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.235, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 16.0, 10.0, 12.0, 14.0]","[0.04552180927210736, -0.0012556501456364721, -0.009262270632757669, -0.011027540896046573, -0.023976347597666703]",0.04552180927210736
"[0, 3, 4, 5, 7]",5,"[323.0582, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.235, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0, 12.0]","[0.050508282573467955, 0.0009831012701833203, -0.004162243924512449, -0.008567692572014451, -0.038761447347124445]",0.050508282573467955
"[0, 3, 4, 6, 7]",5,"[323.0582, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[1.5, 0.235, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 10.0, 14.0, 12.0]","[0.05410910531194474, 0.0021755687584054523, -0.0015708988830259174, -0.018656259091875904, -0.03605751609544838]",0.05410910531194474
"[0, 3, 5, 6, 7]",5,"[323.0582, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.235, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 12.0, 14.0, 12.0]","[0.06578598497879001, 0.0033524327583395325, -0.007961168081876663, -0.0207841526534063, -0.040393097001846595]",0.06578598497879001
"[0, 4, 5, 6, 7]",5,"[323.0582, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.75, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 10.0, 12.0, 14.0, 12.0]","[0.05938786564010856, 0.000604095942325189, -0.006775948362272244, -0.018048318421795148, -0.03516769479836629]",0.05938786564010856
