idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 4, 5, 8, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 412.323, 472.84200000000004, 518.342]","[0.43, 0.97, 0.72, 0.75, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 7.0, 7.0]","[0.0020529620302077722, 0.02598645736977273, -0.007743628015811521, -0.002578484098036793, -0.0031712405731877287, -0.014546066712944554]",0.02598645736977273
"[0, 4, 5, 8, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 412.323, 499.94700000000006, 518.342]","[0.43, 0.97, 0.72, 0.75, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0023737956422540257, 0.026916383008537492, -0.006457175403353277, -0.0010594357966376977, -0.00784531556799458, -0.013928251882806227]",0.026916383008537492
"[0, 4, 5, 9, 10, 11]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 461.33900000000006, 472.84200000000004]","[0.43, 0.97, 0.72, 0.303, 0.11, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0025877367811831947, 0.03299455514121524, -0.00995124599161512, -0.02239072652890156, 0.0008050849800355225, -0.004045404381917283]",0.03299455514121524
"[0, 4, 5, 9, 10, 12]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 461.33900000000006, 499.94700000000006]","[0.43, 0.97, 0.72, 0.303, 0.11, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.0031029989548088666, 0.0344851029680866, -0.007882859213057425, -0.020803204215506937, 0.0009818050259481556, -0.009883843520279031]",0.0344851029680866
"[0, 4, 5, 9, 10, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 461.33900000000006, 518.342]","[0.43, 0.97, 0.72, 0.303, 0.11, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0037349546471433237, 0.036680974214965634, -0.005639259047376277, -0.019293892300891152, 0.0011973591499504534, -0.016680136663791978]",0.036680974214965634
"[0, 4, 5, 9, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.72, 0.303, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.003632652764813893, 0.03709704622485521, -0.006617634764121638, -0.02045660312272704, -0.003822884782029719, -0.009832576320790577]",0.03709704622485521
"[0, 4, 5, 9, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 472.84200000000004, 518.342]","[0.43, 0.97, 0.72, 0.303, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.004266025610094246, 0.039282737690605696, -0.004356960398193277, -0.0189259280358082, -0.0036274115242513998, -0.016638463342447063]",0.039282737690605696
"[0, 4, 5, 9, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 442.99, 499.94700000000006, 518.342]","[0.43, 0.97, 0.72, 0.303, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.004643195306631195, 0.04023921421709198, -0.0027355903213004407, -0.017603654005077907, -0.008757250937229656, -0.015785914260115115]",0.04023921421709198
"[0, 4, 5, 10, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 461.33900000000006, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.72, 0.11, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0014320845443331343, 0.030620203962832604, -0.015362703161918678, 0.00040559914419103366, -0.004726884074124605, -0.012368300415313435]",0.030620203962832604
"[0, 4, 5, 10, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 461.33900000000006, 472.84200000000004, 518.342]","[0.43, 0.97, 0.72, 0.11, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.0023642566332264248, 0.03393230671266284, -0.012111515368482206, 0.0007233181398037108, -0.004458376206216233, -0.02044998991099467]",0.03393230671266284
"[0, 4, 5, 10, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 461.33900000000006, 499.94700000000006, 518.342]","[0.43, 0.97, 0.72, 0.11, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0029964945926394676, 0.035796815238295754, -0.009601923746977437, 0.0009400425423158401, -0.010869376481373587, -0.01926205214490001]",0.035796815238295754
"[0, 4, 5, 11, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 399.57500000000005, 472.84200000000004, 499.94700000000006, 518.342]","[0.43, 0.97, 0.72, 0.0177, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 2.7941744539999998, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.003604432070709887, 0.03880414990182368, -0.0081571459001743, -0.0041948258139968084, -0.010815491607359597, -0.019241118651002906]",0.03880414990182368
"[0, 4, 6, 7, 8, 9]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 412.323, 442.99]","[0.43, 0.97, 0.68, 0.7, 0.75, 0.303]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0014169949753608593, 0.02014079974471511, 0.003071051242030498, -0.006766993723178183, -0.0031328590994635364, -0.014728993139464783]",0.02014079974471511
"[0, 4, 6, 7, 8, 10]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 412.323, 461.33900000000006]","[0.43, 0.97, 0.68, 0.7, 0.75, 0.11]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3273330867999995, 3.3955778777999996]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0004160691747876616, 0.017056102159496933, 0.0006470412266210979, -0.010451415063864017, -0.007759268341157977, 9.147084411615172e-05]",0.017056102159496933
"[0, 4, 6, 7, 8, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 412.323, 472.84200000000004]","[0.43, 0.97, 0.68, 0.7, 0.75, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3273330867999995, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.0006381001476794407, 0.018184192862943538, 0.0011746030935514407, -0.009971278806116923, -0.00700544411513826, -0.003020173182919512]",0.018184192862943538
"[0, 4, 6, 7, 8, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 412.323, 499.94700000000006]","[0.43, 0.97, 0.68, 0.7, 0.75, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3273330867999995, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0009473121629583331, 0.019148514601726008, 0.0019231827345423391, -0.008841709100466527, -0.005583210329459687, -0.007594090069300459]",0.019148514601726008
"[0, 4, 6, 7, 8, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 412.323, 518.342]","[0.43, 0.97, 0.68, 0.7, 0.75, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3273330867999995, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.0013066216580059492, 0.02042619998141265, 0.0027894528520857886, -0.007648495973551855, -0.004027000011157633, -0.012846778506795206]",0.02042619998141265
"[0, 4, 6, 7, 9, 10]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 442.99, 461.33900000000006]","[0.43, 0.97, 0.68, 0.7, 0.303, 0.11]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996]","[3.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.0014558362123255203, 0.02444746064039177, 0.0030694040312346793, -0.009804740300936532, -0.01960187571256089, 0.0004339151295454577]",0.02444746064039177
"[0, 4, 6, 7, 9, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 442.99, 472.84200000000004]","[0.43, 0.97, 0.68, 0.7, 0.303, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0018047106012619163, 0.026194341028414392, 0.0038989420446696177, -0.009030804634048928, -0.019405042022250546, -0.0034621470180465092]",0.026194341028414392
"[0, 4, 6, 7, 9, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 442.99, 499.94700000000006]","[0.43, 0.97, 0.68, 0.7, 0.303, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.0328805867999997, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.0021925675344586226, 0.027344066341392914, 0.004839283681305734, -0.007568464972671968, -0.01824306828935035, -0.008564384295135244]",0.027344066341392914
"[0, 4, 6, 7, 9, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 442.99, 518.342]","[0.43, 0.97, 0.68, 0.7, 0.303, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0026634263462650826, 0.028992704926553703, 0.00597507913881315, -0.005985281870838244, -0.01713342712106153, -0.01451250141973217]",0.028992704926553703
"[0, 4, 6, 7, 10, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 461.33900000000006, 472.84200000000004]","[0.43, 0.97, 0.68, 0.7, 0.11, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[-2.4393100351544073e-05, 0.020487582503857682, -0.0005291283154601756, -0.015710776154545802, -7.480174627147104e-05, -0.004148483187228743]",0.020487582503857682
"[0, 4, 6, 7, 10, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 461.33900000000006, 499.94700000000006]","[0.43, 0.97, 0.68, 0.7, 0.11, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3955778777999996, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.0005629859388250197, 0.022368457190685476, 0.0008917520717506566, -0.013602307490253596, 0.00012606509661110613, -0.01034695280761861]",0.022368457190685476
"[0, 4, 6, 7, 10, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 461.33900000000006, 518.342]","[0.43, 0.97, 0.68, 0.7, 0.11, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0012096874557115112, 0.02468366209930012, 0.002450548402189251, -0.011466535655417776, 0.00034642882350214774, -0.0172237911252852]",0.02468366209930012
"[0, 4, 6, 7, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.68, 0.7, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0009456556364742796, 0.02431093096376341, 0.0018010441755391682, -0.01277343653313745, -0.003944885442645648, -0.010339308799993716]",0.02431093096376341
"[0, 4, 6, 7, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 472.84200000000004, 518.342]","[0.43, 0.97, 0.68, 0.7, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.0015981808605701614, 0.0266374920096627, 0.0033740948544297433, -0.01061122007222734, -0.003758553442573122, -0.017239994209862053]",0.0266374920096627
"[0, 4, 6, 7, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 407.735, 499.94700000000006, 518.342]","[0.43, 0.97, 0.68, 0.7, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.2748089597999996, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0020593242697239666, 0.028025956534920904, 0.004491624860243515, -0.008888897791124478, -0.009288138214265634, -0.01639986965949807]",0.028025956534920904
"[0, 4, 6, 8, 9, 10]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 442.99, 461.33900000000006]","[0.43, 0.97, 0.68, 0.75, 0.303, 0.11]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996]","[3.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0010421502741155692, 0.02119199650503556, 0.002112826988637767, -0.006219791776352068, -0.018425867855908398, 0.0002986858644715845]",0.02119199650503556
"[0, 4, 6, 8, 9, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 442.99, 472.84200000000004]","[0.43, 0.97, 0.68, 0.75, 0.303, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0013268389496875616, 0.022624166136767543, 0.0027895943805072987, -0.0052444764580788505, -0.01827319802323374, -0.0032229249856497114]",0.022624166136767543
"[0, 4, 6, 8, 9, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 442.99, 499.94700000000006]","[0.43, 0.97, 0.68, 0.75, 0.303, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.0328805867999997, 2.8821543814]","[3.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0016693626495732639, 0.023659550104664362, 0.003619569532514022, -0.0036488753226964765, -0.017270891387228385, -0.008028715576826752]",0.023659550104664362
"[0, 4, 6, 8, 9, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 442.99, 518.342]","[0.43, 0.97, 0.68, 0.75, 0.303, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0020791889455501478, 0.025102942688274676, 0.004607950514895015, -0.0018653217177994064, -0.01631513940103052, -0.01360962102988976]",0.025102942688274676
"[0, 4, 6, 8, 10, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 461.33900000000006, 472.84200000000004]","[0.43, 0.97, 0.68, 0.75, 0.11, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[-0.0002467955942982297, 0.017658593235424236, -0.0010187344429619105, -0.012446892256431197, -0.00014401632476270312, -0.003802154616970213]",0.017658593235424236
"[0, 4, 6, 8, 10, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 461.33900000000006, 499.94700000000006]","[0.43, 0.97, 0.68, 0.75, 0.11, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.3955778777999996, 2.8821543814]","[3.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0002517552813720708, 0.019267877461407845, 0.00018697527497302247, -0.010187228979525675, 2.643229755227086e-05, -0.009545811335779343]",0.019267877461407845
"[0, 4, 6, 8, 10, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 461.33900000000006, 518.342]","[0.43, 0.97, 0.68, 0.75, 0.11, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0007994623331277345, 0.02123516199370379, 0.0015070091653448248, -0.00782711982338602, 0.00021304268533972257, -0.01592755635413011]",0.02123516199370379
"[0, 4, 6, 8, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.68, 0.75, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 7.0, 7.0, 5.0]","[0.0005601467829888795, 0.02084042818498355, 0.0009196062214969491, -0.009143686659760397, -0.003633062768157752, -0.009543431761551265]",0.02084042818498355
"[0, 4, 6, 8, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 472.84200000000004, 518.342]","[0.43, 0.97, 0.68, 0.75, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 7.0, 7.0]","[0.0011127473823287354, 0.022818372363562156, 0.0022515922218391826, -0.006758244854830842, -0.0034768070128349347, -0.015947660100064133]",0.022818372363562156
"[0, 4, 6, 8, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 412.323, 499.94700000000006, 518.342]","[0.43, 0.97, 0.68, 0.75, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3273330867999995, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0015145172865671103, 0.024049748501126178, 0.0032247415103744403, -0.004897028140060489, -0.008656257673099452, -0.015235721484907747]",0.024049748501126178
"[0, 4, 6, 9, 10, 11]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 472.84200000000004]","[0.43, 0.97, 0.68, 0.303, 0.11, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0010167054593970548, 0.02768028675208206, 0.0019010940635761087, -0.026315007624827524, 0.000268753630502952, -0.004551832280730396]",0.02768028675208206
"[0, 4, 6, 9, 10, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 499.94700000000006]","[0.43, 0.97, 0.68, 0.303, 0.11, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.0017024710661236037, 0.029806611596674026, 0.0035615642935355463, -0.024371838914206828, 0.0005034907806491379, -0.011202298822775535]",0.029806611596674026
"[0, 4, 6, 9, 10, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 461.33900000000006, 518.342]","[0.43, 0.97, 0.68, 0.303, 0.11, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0024782401156424883, 0.032552891849921994, 0.005432170803821967, -0.02257940078658599, 0.0007679344504885194, -0.01865183643328877]",0.032552891849921994
"[0, 4, 6, 9, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.68, 0.303, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.0022353776062158798, 0.03247644089184831, 0.00482865228739035, -0.024072918683950312, -0.00429461960413588, -0.01117293249736847]",0.03247644089184831
"[0, 4, 6, 9, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 472.84200000000004, 518.342]","[0.43, 0.97, 0.68, 0.303, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.003016706294826574, 0.03522706161512712, 0.006713015405480222, -0.022249374091421692, -0.004064424479420119, -0.018642984744592]",0.03522706161512712
"[0, 4, 6, 9, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 442.99, 499.94700000000006, 518.342]","[0.43, 0.97, 0.68, 0.303, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.0328805867999997, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.003527969236852696, 0.03667499505969618, 0.007954094749372032, -0.0206372194770362, -0.009892712740009538, -0.017627126828875045]",0.03667499505969618
"[0, 4, 6, 10, 11, 12]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 461.33900000000006, 472.84200000000004, 499.94700000000006]","[0.43, 0.97, 0.68, 0.11, 0.0177, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.7941744539999998, 2.8821543814]","[3.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[-0.0007385035206760732, 0.023105808389793592, -0.0023686979254857743, -0.0003348577954326165, -0.0053919530555827395, -0.01427179609261614]",0.023105808389793592
"[0, 4, 6, 10, 11, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 461.33900000000006, 472.84200000000004, 518.342]","[0.43, 0.97, 0.68, 0.11, 0.0177, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.7941744539999998, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.0004362085119500869, 0.02735425019363208, 0.0004618225588512437, 6.528687439376346e-05, -0.005068593074871295, -0.023248975063955887]",0.02735425019363208
"[0, 4, 6, 10, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 461.33900000000006, 499.94700000000006, 518.342]","[0.43, 0.97, 0.68, 0.11, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 3.3955778777999996, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.0012936148059830427, 0.030061374860976153, 0.0025367818976894108, 0.0003586194696309497, -0.012447546989095247, -0.021802844045184094]",0.030061374860976153
"[0, 4, 6, 11, 12, 13]",6,"[364.54200000000003, 398.85200000000003, 403.16900000000004, 472.84200000000004, 499.94700000000006, 518.342]","[0.43, 0.97, 0.68, 0.0177, 0.09, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.3955778777999996, 2.7941744539999998, 2.8821543814, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.00190258733674524, 0.03312960728349834, 0.0039843355818491855, -0.004759972914242544, -0.012423182630694335, -0.02183337465715582]",0.03312960728349834
"[0, 4, 7, 8, 9, 10]",6,"[364.54200000000003, 398.85200000000003, 407.735, 412.323, 442.99, 461.33900000000006]","[0.43, 0.97, 0.7, 0.75, 0.303, 0.11]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 3.3955778777999996]","[3.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.0018473918104290749, 0.02406452257891689, -0.00715580258388121, -0.0027378033658367884, -0.01659141372930001, 0.0005731052896716556]",0.02406452257891689
"[0, 4, 7, 8, 9, 11]",6,"[364.54200000000003, 398.85200000000003, 407.735, 412.323, 442.99, 472.84200000000004]","[0.43, 0.97, 0.7, 0.75, 0.303, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.002137251293399478, 0.02550453866935498, -0.006504150325132019, -0.0017336225632744728, -0.016414347545532462, -0.0029896695288155507]",0.02550453866935498
"[0, 4, 7, 8, 9, 12]",6,"[364.54200000000003, 398.85200000000003, 407.735, 412.323, 442.99, 499.94700000000006]","[0.43, 0.97, 0.7, 0.75, 0.303, 0.09]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.8821543814]","[3.0, 7.0, 5.0, 7.0, 5.0, 5.0]","[0.00242020959308413, 0.026314273853801695, -0.005415250664456361, -0.0003875121993064945, -0.015532072323152499, -0.007399648259970481]",0.026314273853801695
"[0, 4, 7, 8, 9, 13]",6,"[364.54200000000003, 398.85200000000003, 407.735, 412.323, 442.99, 518.342]","[0.43, 0.97, 0.7, 0.75, 0.303, 0.089]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.0328805867999997, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.002779632279772057, 0.02756273620473587, -0.0041991559099889, 0.001187373286848592, -0.014673141909365986, -0.012657443952001572]",0.02756273620473587
"[0, 4, 7, 8, 10, 11]",6,"[364.54200000000003, 398.85200000000003, 407.735, 412.323, 461.33900000000006, 472.84200000000004]","[0.43, 0.97, 0.7, 0.75, 0.11, 0.0177]","[3.4000163617999997, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 3.3955778777999996, 2.7941744539999998]","[3.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.0008378069534775434, 0.02158441109701087, -0.011351658683446425, -0.007791727040579233, 0.00022542360962032534, -0.003504255936083155]",0.02158441109701087
